Source,Winner,Winner Score,Loser,Loser Score,GameID,GameIDInt,Away Code,Away Short Name,Away Full Name,Home Code,Home Short Name,Home Full Name,AwayScore,HomeScore,Spread,Total
rotowire,Packers,23,Bears,19,CHIGB,4765867,CHI,Bears,Chicago Bears,GB,Packers,Green Bay Packers,19,23,-6.5,44.5
rotowire,Rams,28,Cardinals,21,LARARI,4765871,LAR,Rams,Los Angeles Rams,ARI,Cardinals,Arizona Cardinals,28,21,9,47.5
rotowire,Chiefs,21,Texans,20,HOUKC,4765872,HOU,Texans,Houston Texans,KC,Chiefs,Kansas City Chiefs,20,21,-3,41.5
rotowire,Eagles,27,Chargers,23,PHILAC,4765873,PHI,Eagles,Philadelphia Eagles,LAC,Chargers,Los Angeles Chargers,27,23,3,40.5
MaldonadoESPN,Colts,21,Jaguars,17,INDJAC,4765866,IND,Colts,Indianapolis Colts,JAC,Jaguars,Jacksonville Jaguars,21,17,1.5,47.5
MoodyESPN,Jaguars,27,Colts,24,INDJAC,4765866,IND,Colts,Indianapolis Colts,JAC,Jaguars,Jacksonville Jaguars,24,27,1.5,47.5
WalderESPN,Colts,27,Jaguars,23,INDJAC,4765866,IND,Colts,Indianapolis Colts,JAC,Jaguars,Jacksonville Jaguars,27,23,1.5,47.5
MaldonadoESPN,Bengals,28,Bills,27,CINBUF,4765870,CIN,Bengals,Cincinnati Bengals,BUF,Bills,Buffalo Bills,28,27,-5.5,54
MoodyESPN,Bills,27,Bengals,23,CINBUF,4765870,CIN,Bengals,Cincinnati Bengals,BUF,Bills,Buffalo Bills,23,27,-5.5,54
WalderESPN,Bills,31,Bengals,20,CINBUF,4765870,CIN,Bengals,Cincinnati Bengals,BUF,Bills,Buffalo Bills,20,31,-5.5,54
MaldonadoESPN,Steelers,23,Ravens,19,PITBAL,4765861,PIT,Steelers,Pittsburgh Steelers,BAL,Ravens,Baltimore Ravens,23,19,-5.5,43
MoodyESPN,Ravens,23,Steelers,20,PITBAL,4765861,PIT,Steelers,Pittsburgh Steelers,BAL,Ravens,Baltimore Ravens,20,23,-5.5,43
WalderESPN,Ravens,24,Steelers,20,PITBAL,4765861,PIT,Steelers,Pittsburgh Steelers,BAL,Ravens,Baltimore Ravens,20,24,-5.5,43
MaldonadoESPN,Seahawks,24,Falcons,14,SEAATL,4765862,SEA,Seahawks,Seattle Seahawks,ATL,Falcons,Atlanta Falcons,24,14,7,44.5
MoodyESPN,Seahawks,30,Falcons,17,SEAATL,4765862,SEA,Seahawks,Seattle Seahawks,ATL,Falcons,Atlanta Falcons,30,17,7,44.5
WalderESPN,Seahawks,24,Falcons,16,SEAATL,4765862,SEA,Seahawks,Seattle Seahawks,ATL,Falcons,Atlanta Falcons,24,16,7,44.5
MaldonadoESPN,Commanders,23,Vikings,20,WASMIN,4765868,WAS,Commanders,Washington Commanders,MIN,Vikings,Minnesota Vikings,23,20,-2,42.5
MoodyESPN,Commanders,23,Vikings,16,WASMIN,4765868,WAS,Commanders,Washington Commanders,MIN,Vikings,Minnesota Vikings,23,16,-2,42.5
WalderESPN,Vikings,23,Commanders,19,WASMIN,4765868,WAS,Commanders,Washington Commanders,MIN,Vikings,Minnesota Vikings,19,23,-2,42.5
MaldonadoESPN,Buccaneers,20,Saints,13,NOTB,4765865,NO,Saints,New Orleans Saints,TB,Buccaneers,Tampa Bay Buccaneers,13,20,-8,42
MoodyESPN,Buccaneers,28,Saints,14,NOTB,4765865,NO,Saints,New Orleans Saints,TB,Buccaneers,Tampa Bay Buccaneers,14,28,-8,42
WalderESPN,Buccaneers,23,Saints,17,NOTB,4765865,NO,Saints,New Orleans Saints,TB,Buccaneers,Tampa Bay Buccaneers,17,23,-8,42
MaldonadoESPN,Dolphins,27,Jets,24,MIANYJ,4765864,MIA,Dolphins,Miami Dolphins,NYJ,Jets,New York Jets,27,24,3,41
MoodyESPN,Dolphins,30,Jets,20,MIANYJ,4765864,MIA,Dolphins,Miami Dolphins,NYJ,Jets,New York Jets,30,20,3,41
