Source,Winner,Winner Score,Loser,Loser Score,GameID,GameIDInt,Away Code,Away Short Name,Away Full Name,Home Code,Home Short Name,Home Full Name,AwayScore,HomeScore,Spread,Total
DataSkrive,Packers,30,Panthers,16,CARGB,4765796,CAR,Panthers,Carolina Panthers,GB,Packers,Green Bay Packers,16,30,-13.5,44
DataSkrive,Lions,33,Vikings,16,MINDET,4765797,MIN,Vikings,Minnesota Vikings,DET,Lions,Detroit Lions,16,33,-9.5,48
DataSkrive,Patriots,28,Falcons,14,ATLNE,4765799,ATL,Falcons,Atlanta Falcons,NE,Patriots,New England Patriots,14,28,-5.5,44.5
DataSkrive,49ers,24,Giants,21,SFNYG,4765794,SF,49ers,San Francisco 49ers,NYG,Giants,New York Giants,24,21,2.5,49
DataSkrive,Colts,32,Steelers,19,INDPIT,4765795,IND,Colts,Indianapolis Colts,PIT,Steelers,Pittsburgh Steelers,32,19,3,51
DataSkrive,Chargers,26,Titans,18,LACTEN,4765798,LAC,Chargers,Los Angeles Chargers,TEN,Titans,Tennessee Titans,26,18,9.5,43.5
DataSkrive,Texans,22,Broncos,18,DENHOU,4765793,DEN,Broncos,Denver Broncos,HOU,Texans,Houston Texans,18,22,-1.5,39.5
DataSkrive,Jaguars,25,Raiders,17,JACLV,4765801,JAC,Jaguars,Jacksonville Jaguars,LV,Raiders,Las Vegas Raiders,25,17,3,44.5
DataSkrive,Rams,34,Saints,8,NOLAR,4765802,NO,Saints,New Orleans Saints,LAR,Rams,Los Angeles Rams,8,34,-14,44
DataSkrive,Chiefs,24,Bills,22,KCBUF,4765803,KC,Chiefs,Kansas City Chiefs,BUF,Bills,Buffalo Bills,24,22,2,52
DataSkrive,Seahawks,28,Commanders,19,SEAWAS,4765804,SEA,Seahawks,Seattle Seahawks,WAS,Commanders,Washington Commanders,28,19,3,47.5
DataSkrive,Cowboys,28,Cardinals,25,ARIDAL,4765805,ARI,Cardinals,Arizona Cardinals,DAL,Cowboys,Dallas Cowboys,25,28,-2.5,54
Jeremy Cluff,Ravens,30,Dolphins,23,BALMIA,4765792,BAL,Ravens,Baltimore Ravens,MIA,Dolphins,Miami Dolphins,30,23,7.5,51
Jeremy Cluff,Bengals,27,Bears,23,CHICIN,4765800,CHI,Bears,Chicago Bears,CIN,Bengals,Cincinnati Bengals,23,27,3,51
Jeremy Cluff,Lions,31,Vikings,17,MINDET,4765797,MIN,Vikings,Minnesota Vikings,DET,Lions,Detroit Lions,17,31,-9.5,48
Jeremy Cluff,Packers,28,Panthers,14,CARGB,4765796,CAR,Panthers,Carolina Panthers,GB,Packers,Green Bay Packers,14,28,-13.5,44
Jeremy Cluff,Texans,23,Broncos,20,DENHOU,4765793,DEN,Broncos,Denver Broncos,HOU,Texans,Houston Texans,20,23,-1.5,39.5
Jeremy Cluff,Patriots,24,Falcons,21,ATLNE,4765799,ATL,Falcons,Atlanta Falcons,NE,Patriots,New England Patriots,21,24,-5.5,44.5
Jeremy Cluff,49ers,27,Giants,20,SFNYG,4765794,SF,49ers,San Francisco 49ers,NYG,Giants,New York Giants,27,20,2.5,49
Jeremy Cluff,Colts,30,Steelers,20,INDPIT,4765795,IND,Colts,Indianapolis Colts,PIT,Steelers,Pittsburgh Steelers,30,20,3,51
Jeremy Cluff,Chargers,33,Titans,13,LACTEN,4765798,LAC,Chargers,Los Angeles Chargers,TEN,Titans,Tennessee Titans,33,13,9.5,43.5
Jeremy Cluff,Rams,31,Saints,10,NOLAR,4765802,NO,Saints,New Orleans Saints,LAR,Rams,Los Angeles Rams,10,31,-14,44
Jeremy Cluff,Jaguars,24,Raiders,16,JACLV,4765801,JAC,Jaguars,Jacksonville Jaguars,LV,Raiders,Las Vegas Raiders,24,16,3,44.5
Jeremy Cluff,Chiefs,27,Bills,23,KCBUF,4765803,KC,Chiefs,Kansas City Chiefs,BUF,Bills,Buffalo Bills,27,23,2,52
Jeremy Cluff,Seahawks,24,Commanders,20,SEAWAS,4765804,SEA,Seahawks,Seattle Seahawks,WAS,Commanders,Washington Commanders,24,20,3,47.5
Jeremy Cluff,Cowboys,37,Cardinals,24,ARIDAL,4765805,ARI,Cardinals,Arizona Cardinals,DAL,Cowboys,Dallas Cowboys,24,37,-2.5,54
VinnieIyer,Ravens,27,Dolphins,17,BALMIA,4765792,BAL,Ravens,Baltimore Ravens,MIA,Dolphins,Miami Dolphins,27,17,7.5,51
VinnieIyer,Chiefs,34,Bills,31,KCBUF,4765803,KC,Chiefs,Kansas City Chiefs,BUF,Bills,Buffalo Bills,34,31,2,52
VinnieIyer,Patriots,30,Falcons,17,ATLNE,4765799,ATL,Falcons,Atlanta Falcons,NE,Patriots,New England Patriots,17,30,-5.5,44.5
VinnieIyer,Texans,20,Broncos,17,DENHOU,4765793,DEN,Broncos,Denver Broncos,HOU,Texans,Houston Texans,17,20,-1.5,39.5
VinnieIyer,Bears,27,Bengals,24,CHICIN,4765800,CHI,Bears,Chicago Bears,CIN,Bengals,Cincinnati Bengals,27,24,3,51
VinnieIyer,Lions,34,Vikings,17,MINDET,4765797,MIN,Vikings,Minnesota Vikings,DET,Lions,Detroit Lions,17,34,-9.5,48
VinnieIyer,Packers,31,Panthers,14,CARGB,4765796,CAR,Panthers,Carolina Panthers,GB,Packers,Green Bay Packers,14,31,-13.5,44
VinnieIyer,Chargers,34,Titans,14,LACTEN,4765798,LAC,Chargers,Los Angeles Chargers,TEN,Titans,Tennessee Titans,34,14,9.5,43.5
VinnieIyer,49ers,23,Giants,14,SFNYG,4765794,SF,49ers,San Francisco 49ers,NYG,Giants,New York Giants,23,14,2.5,49
VinnieIyer,Colts,27,Steelers,20,INDPIT,4765795,IND,Colts,Indianapolis Colts,PIT,Steelers,Pittsburgh Steelers,27,20,3,51
VinnieIyer,Jaguars,24,Raiders,20,JACLV,4765801,JAC,Jaguars,Jacksonville Jaguars,LV,Raiders,Las Vegas Raiders,24,20,3,44.5
VinnieIyer,Rams,38,Saints,14,NOLAR,4765802,NO,Saints,New Orleans Saints,LAR,Rams,Los Angeles Rams,14,38,-14,44
VinnieIyer,Seahawks,24,Commanders,20,SEAWAS,4765804,SEA,Seahawks,Seattle Seahawks,WAS,Commanders,Washington Commanders,24,20,3,47.5
VinnieIyer,Cowboys,34,Cardinals,20,ARIDAL,4765805,ARI,Cardinals,Arizona Cardinals,DAL,Cowboys,Dallas Cowboys,20,34,-2.5,54
Dimers,RAVENS,28,DOLPHINS,21,BALMIA,4765792,BAL,Ravens,Baltimore Ravens,MIA,Dolphins,Miami Dolphins,28,21,7.5,51
Dimers,TEXANS,21,BRONCOS,20,DENHOU,4765793,DEN,Broncos,Denver Broncos,HOU,Texans,Houston Texans,20,21,-1.5,39.5
Dimers,49ERS,25,GIANTS,23,SFNYG,4765794,SF,49ers,San Francisco 49ers,NYG,Giants,New York Giants,25,23,2.5,49
Dimers,COLTS,27,STEELERS,24,INDPIT,4765795,IND,Colts,Indianapolis Colts,PIT,Steelers,Pittsburgh Steelers,27,24,3,51
Dimers,PACKERS,29,PANTHERS,16,CARGB,4765796,CAR,Panthers,Carolina Panthers,GB,Packers,Green Bay Packers,16,29,-13.5,44
Dimers,LIONS,29,VIKINGS,20,MINDET,4765797,MIN,Vikings,Minnesota Vikings,DET,Lions,Detroit Lions,20,29,-9.5,48
Dimers,CHARGERS,25,TITANS,17,LACTEN,4765798,LAC,Chargers,Los Angeles Chargers,TEN,Titans,Tennessee Titans,25,17,9.5,43.5
Dimers,PATRIOTS,26,FALCONS,20,ATLNE,4765799,ATL,Falcons,Atlanta Falcons,NE,Patriots,New England Patriots,20,26,-5.5,44.5
Dimers,BEARS,26,BENGALS,24,CHICIN,4765800,CHI,Bears,Chicago Bears,CIN,Bengals,Cincinnati Bengals,26,24,3,51
Dimers,JAGUARS,24,RAIDERS,20,JACLV,4765801,JAC,Jaguars,Jacksonville Jaguars,LV,Raiders,Las Vegas Raiders,24,20,3,44.5
Dimers,RAMS,29,SAINTS,15,NOLAR,4765802,NO,Saints,New Orleans Saints,LAR,Rams,Los Angeles Rams,15,29,-14,44
Dimers,CHIEFS,27,BILLS,25,KCBUF,4765803,KC,Chiefs,Kansas City Chiefs,BUF,Bills,Buffalo Bills,27,25,2,52
Dimers,SEAHAWKS,25,COMMANDERS,23,SEAWAS,4765804,SEA,Seahawks,Seattle Seahawks,WAS,Commanders,Washington Commanders,25,23,3,47.5
oddsshark,Ravens,28,Dolphins,20,BALMIA,4765792,BAL,Ravens,Baltimore Ravens,MIA,Dolphins,Miami Dolphins,28,20,7.5,51
oddsshark,Panthers,14,Packers,33,CARGB,4765796,CAR,Panthers,Carolina Panthers,GB,Packers,Green Bay Packers,14,33,-13.5,44
oddsshark,Broncos,23,Texans,24,DENHOU,4765793,DEN,Broncos,Denver Broncos,HOU,Texans,Houston Texans,23,24,-1.5,39.5
oddsshark,Bears,23,Bengals,26,CHICIN,4765800,CHI,Bears,Chicago Bears,CIN,Bengals,Cincinnati Bengals,23,26,3,51
oddsshark,Vikings,19,Lions,29,MINDET,4765797,MIN,Vikings,Minnesota Vikings,DET,Lions,Detroit Lions,19,29,-9.5,48
oddsshark,Falcons,15,Patriots,32,ATLNE,4765799,ATL,Falcons,Atlanta Falcons,NE,Patriots,New England Patriots,15,32,-5.5,44.5
oddsshark,49ers,26,Giants,21,SFNYG,4765794,SF,49ers,San Francisco 49ers,NYG,Giants,New York Giants,26,21,2.5,49
oddsshark,Colts,22,Steelers,25,INDPIT,4765795,IND,Colts,Indianapolis Colts,PIT,Steelers,Pittsburgh Steelers,22,25,3,51
oddsshark,Chargers,27,Titans,19,LACTEN,4765798,LAC,Chargers,Los Angeles Chargers,TEN,Titans,Tennessee Titans,27,19,9.5,43.5
oddsshark,Saints,14,Rams,33,NOLAR,4765802,NO,Saints,New Orleans Saints,LAR,Rams,Los Angeles Rams,14,33,-14,44
oddsshark,Jaguars,22,Raiders,26,JACLV,4765801,JAC,Jaguars,Jacksonville Jaguars,LV,Raiders,Las Vegas Raiders,22,26,3,44.5
oddsshark,Chiefs,20,Bills,28,KCBUF,4765803,KC,Chiefs,Kansas City Chiefs,BUF,Bills,Buffalo Bills,20,28,2,52
oddsshark,Seahawks,21,Commanders,28,SEAWAS,4765804,SEA,Seahawks,Seattle Seahawks,WAS,Commanders,Washington Commanders,21,28,3,47.5
oddsshark,Cardinals,24,Cowboys,24,ARIDAL,4765805,ARI,Cardinals,Arizona Cardinals,DAL,Cowboys,Dallas Cowboys,24,24,-2.5,54
DRatings,Ravens,28,Dolphins,20,BALMIA,4765792,BAL,Ravens,Baltimore Ravens,MIA,Dolphins,Miami Dolphins,28,20,7.5,51
DRatings,Bears,25,Bengals,24,CHICIN,4765800,CHI,Bears,Chicago Bears,CIN,Bengals,Cincinnati Bengals,25,24,3,51
DRatings,49ers,23,Giants,21,SFNYG,4765794,SF,49ers,San Francisco 49ers,NYG,Giants,New York Giants,23,21,2.5,49
DRatings,Falcons,19,Patriots,26,ATLNE,4765799,ATL,Falcons,Atlanta Falcons,NE,Patriots,New England Patriots,19,26,-5.5,44.5
DRatings,Colts,24,Steelers,22,INDPIT,4765795,IND,Colts,Indianapolis Colts,PIT,Steelers,Pittsburgh Steelers,24,22,3,51
DRatings,Panthers,13,Packers,29,CARGB,4765796,CAR,Panthers,Carolina Panthers,GB,Packers,Green Bay Packers,13,29,-13.5,44
DRatings,Vikings,15,Lions,30,MINDET,4765797,MIN,Vikings,Minnesota Vikings,DET,Lions,Detroit Lions,15,30,-9.5,48
DRatings,Broncos,21,Texans,20,DENHOU,4765793,DEN,Broncos,Denver Broncos,HOU,Texans,Houston Texans,21,20,-1.5,39.5
DRatings,Chargers,30,Titans,13,LACTEN,4765798,LAC,Chargers,Los Angeles Chargers,TEN,Titans,Tennessee Titans,30,13,9.5,43.5
DRatings,Jaguars,25,Raiders,21,JACLV,4765801,JAC,Jaguars,Jacksonville Jaguars,LV,Raiders,Las Vegas Raiders,25,21,3,44.5
DRatings,Saints,13,Rams,30,NOLAR,4765802,NO,Saints,New Orleans Saints,LAR,Rams,Los Angeles Rams,13,30,-14,44
DRatings,Chiefs,24,Bills,24,KCBUF,4765803,KC,Chiefs,Kansas City Chiefs,BUF,Bills,Buffalo Bills,24,24,2,52
DRatings,Seahawks,24,Commanders,20,SEAWAS,4765804,SEA,Seahawks,Seattle Seahawks,WAS,Commanders,Washington Commanders,24,20,3,47.5
DRatings,Cardinals,24,Cowboys,27,ARIDAL,4765805,ARI,Cardinals,Arizona Cardinals,DAL,Cowboys,Dallas Cowboys,24,27,-2.5,54
oddstrader,RAVENS,31,DOLPHINS,20,BALMIA,4765792,BAL,Ravens,Baltimore Ravens,MIA,Dolphins,Miami Dolphins,31,20,7.5,51
oddstrader,Broncos,19,Texans,20,DENHOU,4765793,DEN,Broncos,Denver Broncos,HOU,Texans,Houston Texans,19,20,-1.5,39.5
oddstrader,49ers,27,Giants,22,SFNYG,4765794,SF,49ers,San Francisco 49ers,NYG,Giants,New York Giants,27,22,2.5,49
oddstrader,Colts,27,Steelers,22,INDPIT,4765795,IND,Colts,Indianapolis Colts,PIT,Steelers,Pittsburgh Steelers,27,22,3,51
oddstrader,Panthers,16,Packers,28,CARGB,4765796,CAR,Panthers,Carolina Panthers,GB,Packers,Green Bay Packers,16,28,-13.5,44
oddstrader,Vikings,21,Lions,26,MINDET,4765797,MIN,Vikings,Minnesota Vikings,DET,Lions,Detroit Lions,21,26,-9.5,48
oddstrader,Falcons,21,Patriots,24,ATLNE,4765799,ATL,Falcons,Atlanta Falcons,NE,Patriots,New England Patriots,21,24,-5.5,44.5
oddstrader,BEARS,28,BENGALS,23,CHICIN,4765800,CHI,Bears,Chicago Bears,CIN,Bengals,Cincinnati Bengals,28,23,3,51
oddstrader,JAGUARS,23,RAIDERS,20,JACLV,4765801,JAC,Jaguars,Jacksonville Jaguars,LV,Raiders,Las Vegas Raiders,23,20,3,44.5
oddstrader,Saints,17,Rams,29,NOLAR,4765802,NO,Saints,New Orleans Saints,LAR,Rams,Los Angeles Rams,17,29,-14,44
oddstrader,CHIEFS,26,BILLS,23,KCBUF,4765803,KC,Chiefs,Kansas City Chiefs,BUF,Bills,Buffalo Bills,26,23,2,52
oddstrader,SEAHAWKS,26,COMMANDERS,21,SEAWAS,4765804,SEA,Seahawks,Seattle Seahawks,WAS,Commanders,Washington Commanders,26,21,3,47.5
SBR,49ers,34,Giants,10,SFNYG,4765794,SF,49ers,San Francisco 49ers,NYG,Giants,New York Giants,34,10,2.5,49
SBR,Texans,31,Broncos,20,DENHOU,4765793,DEN,Broncos,Denver Broncos,HOU,Texans,Houston Texans,20,31,-1.5,39.5
SBR,Packers,27,Panthers,9,CARGB,4765796,CAR,Panthers,Carolina Panthers,GB,Packers,Green Bay Packers,9,27,-13.5,44
SBR,Seahawks,27,Commanders,13,SEAWAS,4765804,SEA,Seahawks,Seattle Seahawks,WAS,Commanders,Washington Commanders,27,13,3,47.5
SBR,Cowboys,31,Cardinals,14,ARIDAL,4765805,ARI,Cardinals,Arizona Cardinals,DAL,Cowboys,Dallas Cowboys,14,31,-2.5,54
NFLSpinzone,Ravens,31,Dolphins,26,BALMIA,4765792,BAL,Ravens,Baltimore Ravens,MIA,Dolphins,Miami Dolphins,31,26,7.5,51
NFLSpinzone,Bengals,27,Bears,24,CHICIN,4765800,CHI,Bears,Chicago Bears,CIN,Bengals,Cincinnati Bengals,24,27,3,51
NFLSpinzone,LIONS,34,VIKINGS,20,MINDET,4765797,MIN,Vikings,Minnesota Vikings,DET,Lions,Detroit Lions,20,34,-9.5,48
NFLSpinzone,Packers,33,Panthers,18,CARGB,4765796,CAR,Panthers,Carolina Panthers,GB,Packers,Green Bay Packers,18,33,-13.5,44
NFLSpinzone,Chargers,34,Titans,17,LACTEN,4765798,LAC,Chargers,Los Angeles Chargers,TEN,Titans,Tennessee Titans,34,17,9.5,43.5
NFLSpinzone,PATRIOTS,28,FALCONS,21,ATLNE,4765799,ATL,Falcons,Atlanta Falcons,NE,Patriots,New England Patriots,21,28,-5.5,44.5
NFLSpinzone,49ers,23,Giants,19,SFNYG,4765794,SF,49ers,San Francisco 49ers,NYG,Giants,New York Giants,23,19,2.5,49
NFLSpinzone,Colts,30,Steelers,28,INDPIT,4765795,IND,Colts,Indianapolis Colts,PIT,Steelers,Pittsburgh Steelers,30,28,3,51
NFLSpinzone,Broncos,23,Texans,20,DENHOU,4765793,DEN,Broncos,Denver Broncos,HOU,Texans,Houston Texans,23,20,-1.5,39.5
NFLSpinzone,Jaguars,23,Raiders,16,JACLV,4765801,JAC,Jaguars,Jacksonville Jaguars,LV,Raiders,Las Vegas Raiders,23,16,3,44.5
NFLSpinzone,RAMS,41,SAINTS,16,NOLAR,4765802,NO,Saints,New Orleans Saints,LAR,Rams,Los Angeles Rams,16,41,-14,44
NFLSpinzone,Chiefs,32,Bills,31,KCBUF,4765803,KC,Chiefs,Kansas City Chiefs,BUF,Bills,Buffalo Bills,32,31,2,52
NFLSpinzone,Seahawks,24,Commanders,23,SEAWAS,4765804,SEA,Seahawks,Seattle Seahawks,WAS,Commanders,Washington Commanders,24,23,3,47.5
NFLSpinzone,Cowboys,41,Cardinals,27,ARIDAL,4765805,ARI,Cardinals,Arizona Cardinals,DAL,Cowboys,Dallas Cowboys,27,41,-2.5,54
TylerSullivan,Cardinals,30,Cowboys,27,ARIDAL,4765805,ARI,Cardinals,Arizona Cardinals,DAL,Cowboys,Dallas Cowboys,30,27,-2.5,54
TylerSullivan,Lions,33,Vikings,21,MINDET,4765797,MIN,Vikings,Minnesota Vikings,DET,Lions,Detroit Lions,21,33,-9.5,48
TylerSullivan,Raiders,23,Jaguars,20,JACLV,4765801,JAC,Jaguars,Jacksonville Jaguars,LV,Raiders,Las Vegas Raiders,20,23,3,44.5
TylerSullivan,Seahawks,30,Commanders,24,SEAWAS,4765804,SEA,Seahawks,Seattle Seahawks,WAS,Commanders,Washington Commanders,30,24,3,47.5
TylerSullivan,Broncos,24,Texans,20,DENHOU,4765793,DEN,Broncos,Denver Broncos,HOU,Texans,Houston Texans,24,20,-1.5,39.5
TylerSullivan,Ravens,33,Dolphins,20,BALMIA,4765792,BAL,Ravens,Baltimore Ravens,MIA,Dolphins,Miami Dolphins,33,20,7.5,51
TylerSullivan,Bengals,27,Bears,24,CHICIN,4765800,CHI,Bears,Chicago Bears,CIN,Bengals,Cincinnati Bengals,24,27,3,51
TylerSullivan,Packers,30,Panthers,17,CARGB,4765796,CAR,Panthers,Carolina Panthers,GB,Packers,Green Bay Packers,17,30,-13.5,44
TylerSullivan,Chargers,28,Titans,14,LACTEN,4765798,LAC,Chargers,Los Angeles Chargers,TEN,Titans,Tennessee Titans,28,14,9.5,43.5
TylerSullivan,Patriots,27,Falcons,20,ATLNE,4765799,ATL,Falcons,Atlanta Falcons,NE,Patriots,New England Patriots,20,27,-5.5,44.5
TylerSullivan,49ers,24,Giants,17,SFNYG,4765794,SF,49ers,San Francisco 49ers,NYG,Giants,New York Giants,24,17,2.5,49
TylerSullivan,Colts,30,Steelers,21,INDPIT,4765795,IND,Colts,Indianapolis Colts,PIT,Steelers,Pittsburgh Steelers,30,21,3,51
TylerSullivan,Rams,27,Saints,17,NOLAR,4765802,NO,Saints,New Orleans Saints,LAR,Rams,Los Angeles Rams,17,27,-14,44
TylerSullivan,Bills,28,Chiefs,24,KCBUF,4765803,KC,Chiefs,Kansas City Chiefs,BUF,Bills,Buffalo Bills,24,28,2,52
AliNFL,Ravens,33,Dolphins,17,BALMIA,4765792,BAL,Ravens,Baltimore Ravens,MIA,Dolphins,Miami Dolphins,33,17,7.5,51
BrookeNFL,Ravens,32,Dolphins,23,BALMIA,4765792,BAL,Ravens,Baltimore Ravens,MIA,Dolphins,Miami Dolphins,32,23,7.5,51
DanNFL,Ravens,28,Dolphins,21,BALMIA,4765792,BAL,Ravens,Baltimore Ravens,MIA,Dolphins,Miami Dolphins,28,21,7.5,51
GennaroNFL,Ravens,29,Dolphins,20,BALMIA,4765792,BAL,Ravens,Baltimore Ravens,MIA,Dolphins,Miami Dolphins,29,20,7.5,51
TomNFL,Ravens,30,Dolphins,20,BALMIA,4765792,BAL,Ravens,Baltimore Ravens,MIA,Dolphins,Miami Dolphins,30,20,7.5,51
AliNFL,Bears,27,Bengals,21,CHICIN,4765800,CHI,Bears,Chicago Bears,CIN,Bengals,Cincinnati Bengals,27,21,3,51
BrookeNFL,Bears,27,Bengals,22,CHICIN,4765800,CHI,Bears,Chicago Bears,CIN,Bengals,Cincinnati Bengals,27,22,3,51
DanNFL,Bears,28,Bengals,24,CHICIN,4765800,CHI,Bears,Chicago Bears,CIN,Bengals,Cincinnati Bengals,28,24,3,51
GennaroNFL,Bears,27,Bengals,17,CHICIN,4765800,CHI,Bears,Chicago Bears,CIN,Bengals,Cincinnati Bengals,27,17,3,51
TomNFL,Bears,27,Bengals,23,CHICIN,4765800,CHI,Bears,Chicago Bears,CIN,Bengals,Cincinnati Bengals,27,23,3,51
AliNFL,Lions,30,Vikings,18,MINDET,4765797,MIN,Vikings,Minnesota Vikings,DET,Lions,Detroit Lions,18,30,-9.5,48
BrookeNFL,Lions,34,Vikings,24,MINDET,4765797,MIN,Vikings,Minnesota Vikings,DET,Lions,Detroit Lions,24,34,-9.5,48
DanNFL,Lions,31,Vikings,17,MINDET,4765797,MIN,Vikings,Minnesota Vikings,DET,Lions,Detroit Lions,17,31,-9.5,48
GennaroNFL,Lions,33,Vikings,16,MINDET,4765797,MIN,Vikings,Minnesota Vikings,DET,Lions,Detroit Lions,16,33,-9.5,48
TomNFL,Lions,27,Vikings,13,MINDET,4765797,MIN,Vikings,Minnesota Vikings,DET,Lions,Detroit Lions,13,27,-9.5,48
AliNFL,Packers,28,Panthers,15,CARGB,4765796,CAR,Panthers,Carolina Panthers,GB,Packers,Green Bay Packers,15,28,-13.5,44
BrookeNFL,Packers,33,Panthers,21,CARGB,4765796,CAR,Panthers,Carolina Panthers,GB,Packers,Green Bay Packers,21,33,-13.5,44
DanNFL,Packers,28,Panthers,14,CARGB,4765796,CAR,Panthers,Carolina Panthers,GB,Packers,Green Bay Packers,14,28,-13.5,44
GennaroNFL,Packers,29,Panthers,16,CARGB,4765796,CAR,Panthers,Carolina Panthers,GB,Packers,Green Bay Packers,16,29,-13.5,44
TomNFL,Packers,27,Panthers,13,CARGB,4765796,CAR,Panthers,Carolina Panthers,GB,Packers,Green Bay Packers,13,27,-13.5,44
AliNFL,Broncos,21,Texans,20,DENHOU,4765793,DEN,Broncos,Denver Broncos,HOU,Texans,Houston Texans,21,20,-1.5,39.5
BrookeNFL,Texans,24,Broncos,22,DENHOU,4765793,DEN,Broncos,Denver Broncos,HOU,Texans,Houston Texans,22,24,-1.5,39.5
DanNFL,Texans,23,Broncos,20,DENHOU,4765793,DEN,Broncos,Denver Broncos,HOU,Texans,Houston Texans,20,23,-1.5,39.5
GennaroNFL,Broncos,21,Texans,19,DENHOU,4765793,DEN,Broncos,Denver Broncos,HOU,Texans,Houston Texans,21,19,-1.5,39.5
