Source,Winner,Winner Score,Loser,Loser Score,GameID,Away Code,Away Short Name,Away Full Name,Home Code,Home Short Name,Home Full Name,AwayScore,HomeScore
JordanMendoza,Buccaneers,31,Cowboys,20,TBDAL,TB,Buccaneers,Tampa Bay Buccaneers,DAL,Cowboys,Dallas Cowboys,31,20
AliNFL,Buccaneers,28,Cowboys,23,TBDAL,TB,Buccaneers,Tampa Bay Buccaneers,DAL,Cowboys,Dallas Cowboys,28,23
BrookeNFL,Buccaneers,30,Cowboys,24,TBDAL,TB,Buccaneers,Tampa Bay Buccaneers,DAL,Cowboys,Dallas Cowboys,30,24
DanNFL,Buccaneers,30,Cowboys,21,TBDAL,TB,Buccaneers,Tampa Bay Buccaneers,DAL,Cowboys,Dallas Cowboys,30,21
GennaroNFL,Buccaneers,27,Cowboys,24,TBDAL,TB,Buccaneers,Tampa Bay Buccaneers,DAL,Cowboys,Dallas Cowboys,27,24
TomNFL,Buccaneers,28,Cowboys,20,TBDAL,TB,Buccaneers,Tampa Bay Buccaneers,DAL,Cowboys,Dallas Cowboys,28,20
TerrySullivan,Colts,25,Titans,20,TENIND,TEN,Titans,Tennessee Titans,IND,Colts,Indianapolis Colts,20,25
PetePrisco,Colts,24,Titans,17,TENIND,TEN,Titans,Tennessee Titans,IND,Colts,Indianapolis Colts,17,24
BleacherReport,Titans,22,Colts,21,TENIND,TEN,Titans,Tennessee Titans,IND,Colts,Indianapolis Colts,22,21
BillBender,Colts,21,Titans,18,TENIND,TEN,Titans,Tennessee Titans,IND,Colts,Indianapolis Colts,18,21
DataSkrive,Colts,28,Titans,17,TENIND,TEN,Titans,Tennessee Titans,IND,Colts,Indianapolis Colts,17,28
Sportsnaut,Colts,20,Titans,17,TENIND,TEN,Titans,Tennessee Titans,IND,Colts,Indianapolis Colts,17,20
VinnieIyer,Colts,24,Titans,17,TENIND,TEN,Titans,Tennessee Titans,IND,Colts,Indianapolis Colts,17,24
KahlerESPN,Colts,21,Titans,12,TENIND,TEN,Titans,Tennessee Titans,IND,Colts,Indianapolis Colts,12,21
MoodyESPN,Colts,24,Titans,13,TENIND,TEN,Titans,Tennessee Titans,IND,Colts,Indianapolis Colts,13,24
WalderESPN,Colts,17,Titans,9,TENIND,TEN,Titans,Tennessee Titans,IND,Colts,Indianapolis Colts,9,17
Dimers,COLTS,23,TITANS,20,TENIND,TEN,Titans,Tennessee Titans,IND,Colts,Indianapolis Colts,20,23
TylerDragon,Colts,24,Titans,17,TENIND,TEN,Titans,Tennessee Titans,IND,Colts,Indianapolis Colts,17,24
JordanMendoza,Colts,20,Titans,15,TENIND,TEN,Titans,Tennessee Titans,IND,Colts,Indianapolis Colts,15,20
AliNFL,Colts,24,Titans,20,TENIND,TEN,Titans,Tennessee Titans,IND,Colts,Indianapolis Colts,20,24
BrookeNFL,Colts,28,Titans,17,TENIND,TEN,Titans,Tennessee Titans,IND,Colts,Indianapolis Colts,17,28
DanNFL,Colts,24,Titans,21,TENIND,TEN,Titans,Tennessee Titans,IND,Colts,Indianapolis Colts,21,24
GennaroNFL,Colts,19,Titans,14,TENIND,TEN,Titans,Tennessee Titans,IND,Colts,Indianapolis Colts,14,19
TomNFL,Colts,23,Titans,19,TENIND,TEN,Titans,Tennessee Titans,IND,Colts,Indianapolis Colts,19,23
