Source,Winner,Winner Score,Loser,Loser Score,GameID,Away Code,Away Short Name,Away Full Name,Home Code,Home Short Name,Home Full Name,AwayScore,HomeScore
LorenzoReyes,Packers,23,Dolphins,19,MIAGB,MIA,Dolphins,Miami Dolphins,GB,Packers,Green Bay Packers,19,23
LorenzoReyes,Chiefs,26,Raiders,19,LVKC,LV,Raiders,Las Vegas Raiders,KC,Chiefs,Kansas City Chiefs,19,26
LorenzoReyes,Chargers,26,Falcons,20,LACATL,LAC,Chargers,Los Angeles Chargers,ATL,Falcons,Atlanta Falcons,26,20
LorenzoReyes,Bengals,21,Steelers,16,PITCIN,PIT,Steelers,Pittsburgh Steelers,CIN,Bengals,Cincinnati Bengals,16,21
LorenzoReyes,Texans,21,Jaguars,17,HOUJAC,HOU,Texans,Houston Texans,JAC,Jaguars,Jacksonville Jaguars,21,17
LorenzoReyes,Vikings,25,Cardinals,18,ARIMIN,ARI,Cardinals,Arizona Cardinals,MIN,Vikings,Minnesota Vikings,18,25
LorenzoReyes,Colts,26,Patriots,17,INDNE,IND,Colts,Indianapolis Colts,NE,Patriots,New England Patriots,26,17
LorenzoReyes,Seahawks,25,Jets,13,SEANYJ,SEA,Seahawks,Seattle Seahawks,NYJ,N.Y. Jets,New York Jets,25,13
LorenzoReyes,Commanders,27,Titans,14,TENWAS,TEN,Titans,Tennessee Titans,WAS,Commanders,Washington Commanders,14,27
LorenzoReyes,Buccaneers,23,Panthers,21,TBCAR,TB,Buccaneers,Tampa Bay Buccaneers,CAR,Panthers,Carolina Panthers,23,21
LorenzoReyes,Saints,17,Rams,14,LARNO,LAR,Rams,Los Angeles Rams,NO,Saints,New Orleans Saints,14,17
LorenzoReyes,Eagles,29,Ravens,23,PHIBAL,PHI,Eagles,Philadelphia Eagles,BAL,Ravens,Baltimore Ravens,29,23
LorenzoReyes,Bills,26,49ers,14,SFBUF,SF,49ers,San Francisco 49ers,BUF,Bills,Buffalo Bills,14,26
LorenzoReyes,Broncos,28,Browns,13,CLEDEN,CLE,Browns,Cleveland Browns,DEN,Broncos,Denver Broncos,13,28
MarcusMosher,Lions,31,Bears,17,CHIDET,CHI,Bears,Chicago Bears,DET,Lions,Detroit Lions,17,31
MarcusMosher,Cowboys,20,Giants,17,NYGDAL,NYG,Giants,New York Giants,DAL,Cowboys,Dallas Cowboys,17,20
MarcusMosher,Packers,27,Dolphins,22,MIAGB,MIA,Dolphins,Miami Dolphins,GB,Packers,Green Bay Packers,22,27
MarcusMosher,Chiefs,24,Raiders,13,LVKC,LV,Raiders,Las Vegas Raiders,KC,Chiefs,Kansas City Chiefs,13,24
MarcusMosher,Cardinals,26,Vikings,23,ARIMIN,ARI,Cardinals,Arizona Cardinals,MIN,Vikings,Minnesota Vikings,26,23
MarcusMosher,Texans,20,Jaguars,17,HOUJAC,HOU,Texans,Houston Texans,JAC,Jaguars,Jacksonville Jaguars,20,17
MarcusMosher,Steelers,27,Bengals,21,PITCIN,PIT,Steelers,Pittsburgh Steelers,CIN,Bengals,Cincinnati Bengals,27,21
MarcusMosher,Falcons,24,Chargers,23,LACATL,LAC,Chargers,Los Angeles Chargers,ATL,Falcons,Atlanta Falcons,23,24
MarcusMosher,Colts,23,Patriots,20,INDNE,IND,Colts,Indianapolis Colts,NE,Patriots,New England Patriots,23,20
MarcusMosher,Commanders,24,Titans,21,TENWAS,TEN,Titans,Tennessee Titans,WAS,Commanders,Washington Commanders,21,24
MarcusMosher,Jets,23,Seahawks,20,SEANYJ,SEA,Seahawks,Seattle Seahawks,NYJ,N.Y. Jets,New York Jets,20,23
MarcusMosher,Buccaneers,27,Panthers,23,TBCAR,TB,Buccaneers,Tampa Bay Buccaneers,CAR,Panthers,Carolina Panthers,27,23
MarcusMosher,Rams,24,Saints,21,LARNO,LAR,Rams,Los Angeles Rams,NO,Saints,New Orleans Saints,24,21
MarcusMosher,Eagles,28,Ravens,24,PHIBAL,PHI,Eagles,Philadelphia Eagles,BAL,Ravens,Baltimore Ravens,28,24
MarcusMosher,Bills,27,49ers,20,SFBUF,SF,49ers,San Francisco 49ers,BUF,Bills,Buffalo Bills,20,27
MarcusMosher,Broncos,24,Browns,15,CLEDEN,CLE,Browns,Cleveland Browns,DEN,Broncos,Denver Broncos,15,24
PetePrisco,Lions,30,Bears,27,CHIDET,CHI,Bears,Chicago Bears,DET,Lions,Detroit Lions,27,30
PetePrisco,Cowboys,24,Giants,17,NYGDAL,NYG,Giants,New York Giants,DAL,Cowboys,Dallas Cowboys,17,24
PetePrisco,Packers,28,Dolphins,22,MIAGB,MIA,Dolphins,Miami Dolphins,GB,Packers,Green Bay Packers,22,28
PetePrisco,Chiefs,31,Raiders,14,LVKC,LV,Raiders,Las Vegas Raiders,KC,Chiefs,Kansas City Chiefs,14,31
PetePrisco,Chargers,30,Falcons,21,LACATL,LAC,Chargers,Los Angeles Chargers,ATL,Falcons,Atlanta Falcons,30,21
PetePrisco,Bengals,26,Steelers,20,PITCIN,PIT,Steelers,Pittsburgh Steelers,CIN,Bengals,Cincinnati Bengals,20,26
PetePrisco,Texans,33,Jaguars,20,HOUJAC,HOU,Texans,Houston Texans,JAC,Jaguars,Jacksonville Jaguars,33,20
PetePrisco,Vikings,31,Cardinals,21,ARIMIN,ARI,Cardinals,Arizona Cardinals,MIN,Vikings,Minnesota Vikings,21,31
PetePrisco,Colts,23,Patriots,17,INDNE,IND,Colts,Indianapolis Colts,NE,Patriots,New England Patriots,23,17
PetePrisco,Jets,23,Seahawks,19,SEANYJ,SEA,Seahawks,Seattle Seahawks,NYJ,N.Y. Jets,New York Jets,19,23
PetePrisco,Commanders,24,Titans,21,TENWAS,TEN,Titans,Tennessee Titans,WAS,Commanders,Washington Commanders,21,24
PetePrisco,Bucs,28,Panthers,17,TBCAR,TB,Buccaneers,Tampa Bay Buccaneers,CAR,Panthers,Carolina Panthers,28,17
PetePrisco,Rams,31,Saints,23,LARNO,LAR,Rams,Los Angeles Rams,NO,Saints,New Orleans Saints,31,23
PetePrisco,Ravens,34,Eagles,30,PHIBAL,PHI,Eagles,Philadelphia Eagles,BAL,Ravens,Baltimore Ravens,30,34
PetePrisco,Bills,30,49ers,20,SFBUF,SF,49ers,San Francisco 49ers,BUF,Bills,Buffalo Bills,20,30
PetePrisco,Broncos,24,Browns,14,CLEDEN,CLE,Browns,Cleveland Browns,DEN,Broncos,Denver Broncos,14,24
RichardMorin,Lions,38,Bears,29,CHIDET,CHI,Bears,Chicago Bears,DET,Lions,Detroit Lions,29,38
RichardMorin,Cowboys,27,Giants,13,NYGDAL,NYG,Giants,New York Giants,DAL,Cowboys,Dallas Cowboys,13,27
RichardMorin,Packers,24,Dolphins,21,MIAGB,MIA,Dolphins,Miami Dolphins,GB,Packers,Green Bay Packers,21,24
RichardMorin,Chiefs,25,Raiders,21,LVKC,LV,Raiders,Las Vegas Raiders,KC,Chiefs,Kansas City Chiefs,21,25
RichardMorin,Falcons,28,Chargers,27,LACATL,LAC,Chargers,Los Angeles Chargers,ATL,Falcons,Atlanta Falcons,27,28
RichardMorin,Steelers,22,Bengals,20,PITCIN,PIT,Steelers,Pittsburgh Steelers,CIN,Bengals,Cincinnati Bengals,22,20
RichardMorin,Texans,30,Jaguars,10,HOUJAC,HOU,Texans,Houston Texans,JAC,Jaguars,Jacksonville Jaguars,30,10
RichardMorin,Vikings,30,Cardinals,21,ARIMIN,ARI,Cardinals,Arizona Cardinals,MIN,Vikings,Minnesota Vikings,21,30
RichardMorin,Colts,24,Patriots,22,INDNE,IND,Colts,Indianapolis Colts,NE,Patriots,New England Patriots,24,22
RichardMorin,Seahawks,20,Jets,18,SEANYJ,SEA,Seahawks,Seattle Seahawks,NYJ,N.Y. Jets,New York Jets,20,18
RichardMorin,Commanders,35,Titans,16,TENWAS,TEN,Titans,Tennessee Titans,WAS,Commanders,Washington Commanders,16,35
RichardMorin,Buccaneers,26,Panthers,22,TBCAR,TB,Buccaneers,Tampa Bay Buccaneers,CAR,Panthers,Carolina Panthers,26,22
RichardMorin,Rams,21,Saints,18,LARNO,LAR,Rams,Los Angeles Rams,NO,Saints,New Orleans Saints,21,18
RichardMorin,Ravens,24,Eagles,23,PHIBAL,PHI,Eagles,Philadelphia Eagles,BAL,Ravens,Baltimore Ravens,23,24
RichardMorin,Bills,28,49ers,20,SFBUF,SF,49ers,San Francisco 49ers,BUF,Bills,Buffalo Bills,20,28
RichardMorin,Broncos,29,Browns,22,CLEDEN,CLE,Browns,Cleveland Browns,DEN,Broncos,Denver Broncos,22,29
Sportsnaut,Lions,27,Bears,17,CHIDET,CHI,Bears,Chicago Bears,DET,Lions,Detroit Lions,17,27
Sportsnaut,Cowboys,20,Giants,13,NYGDAL,NYG,Giants,New York Giants,DAL,Cowboys,Dallas Cowboys,13,20
Sportsnaut,Packers,27,Dolphins,24,MIAGB,MIA,Dolphins,Miami Dolphins,GB,Packers,Green Bay Packers,24,27
Sportsnaut,Chiefs,31,Raiders,20,LVKC,LV,Raiders,Las Vegas Raiders,KC,Chiefs,Kansas City Chiefs,20,31
Sportsnaut,Chargers,24,Falcons,13,LACATL,LAC,Chargers,Los Angeles Chargers,ATL,Falcons,Atlanta Falcons,24,13
Sportsnaut,Bengals,28,Steelers,27,PITCIN,PIT,Steelers,Pittsburgh Steelers,CIN,Bengals,Cincinnati Bengals,27,28
Sportsnaut,Vikings,20,Cardinals,17,ARIMIN,ARI,Cardinals,Arizona Cardinals,MIN,Vikings,Minnesota Vikings,17,20
Sportsnaut,Colts,27,Patriots,21,INDNE,IND,Colts,Indianapolis Colts,NE,Patriots,New England Patriots,27,21
Sportsnaut,Seahawks,24,Jets,17,SEANYJ,SEA,Seahawks,Seattle Seahawks,NYJ,N.Y. Jets,New York Jets,24,17
Sportsnaut,Titans,20,Commanders,17,TENWAS,TEN,Titans,Tennessee Titans,WAS,Commanders,Washington Commanders,20,17
Sportsnaut,Texans,23,Jaguars,17,HOUJAC,HOU,Texans,Houston Texans,JAC,Jaguars,Jacksonville Jaguars,23,17
Sportsnaut,Rams,21,Saints,14,LARNO,LAR,Rams,Los Angeles Rams,NO,Saints,New Orleans Saints,21,14
Sportsnaut,Eagles,35,Ravens,27,PHIBAL,PHI,Eagles,Philadelphia Eagles,BAL,Ravens,Baltimore Ravens,35,27
Sportsnaut,Bills,28,49ers,17,SFBUF,SF,49ers,San Francisco 49ers,BUF,Bills,Buffalo Bills,17,28
Sportsnaut,Broncos,17,Browns,10,CLEDEN,CLE,Browns,Cleveland Browns,DEN,Broncos,Denver Broncos,10,17
TerrySullivan,Lions,33,Bears,20,CHIDET,CHI,Bears,Chicago Bears,DET,Lions,Detroit Lions,20,33
TerrySullivan,Bills,30,49ers,21,SFBUF,SF,49ers,San Francisco 49ers,BUF,Bills,Buffalo Bills,21,30
TerrySullivan,Falcons,24,Chargers,21,LACATL,LAC,Chargers,Los Angeles Chargers,ATL,Falcons,Atlanta Falcons,21,24
TerrySullivan,Chiefs,30,Raiders,16,LVKC,LV,Raiders,Las Vegas Raiders,KC,Chiefs,Kansas City Chiefs,16,30
TerrySullivan,Cowboys,24,Giants,17,NYGDAL,NYG,Giants,New York Giants,DAL,Cowboys,Dallas Cowboys,17,24
TerrySullivan,Packers,27,Dolphins,21,MIAGB,MIA,Dolphins,Miami Dolphins,GB,Packers,Green Bay Packers,21,27
TerrySullivan,Cardinals,24,Vikings,21,ARIMIN,ARI,Cardinals,Arizona Cardinals,MIN,Vikings,Minnesota Vikings,24,21
TerrySullivan,Texans,27,Jaguars,23,HOUJAC,HOU,Texans,Houston Texans,JAC,Jaguars,Jacksonville Jaguars,27,23
TerrySullivan,Bengals,27,Steelers,24,PITCIN,PIT,Steelers,Pittsburgh Steelers,CIN,Bengals,Cincinnati Bengals,24,27
TerrySullivan,Seahawks,23,Jets,20,SEANYJ,SEA,Seahawks,Seattle Seahawks,NYJ,N.Y. Jets,New York Jets,23,20
TerrySullivan,Commanders,27,Titans,20,TENWAS,TEN,Titans,Tennessee Titans,WAS,Commanders,Washington Commanders,20,27
TerrySullivan,Patriots,21,Colts,17,INDNE,IND,Colts,Indianapolis Colts,NE,Patriots,New England Patriots,17,21
TerrySullivan,Buccaneers,30,Panthers,17,TBCAR,TB,Buccaneers,Tampa Bay Buccaneers,CAR,Panthers,Carolina Panthers,30,17
TerrySullivan,Rams,27,Saints,21,LARNO,LAR,Rams,Los Angeles Rams,NO,Saints,New Orleans Saints,27,21
TerrySullivan,Eagles,27,Ravens,24,PHIBAL,PHI,Eagles,Philadelphia Eagles,BAL,Ravens,Baltimore Ravens,27,24
TerrySullivan,Broncos,27,Browns,17,CLEDEN,CLE,Browns,Cleveland Browns,DEN,Broncos,Denver Broncos,17,27
TylerDragon,Lions,31,Bears,17,CHIDET,CHI,Bears,Chicago Bears,DET,Lions,Detroit Lions,17,31
TylerDragon,Cowboys,22,Giants,17,NYGDAL,NYG,Giants,New York Giants,DAL,Cowboys,Dallas Cowboys,17,22
TylerDragon,Packers,26,Dolphins,24,MIAGB,MIA,Dolphins,Miami Dolphins,GB,Packers,Green Bay Packers,24,26
TylerDragon,Chiefs,27,Raiders,17,LVKC,LV,Raiders,Las Vegas Raiders,KC,Chiefs,Kansas City Chiefs,17,27
TylerDragon,Chargers,23,Falcons,20,LACATL,LAC,Chargers,Los Angeles Chargers,ATL,Falcons,Atlanta Falcons,23,20
TylerDragon,Bengals,24,Steelers,20,PITCIN,PIT,Steelers,Pittsburgh Steelers,CIN,Bengals,Cincinnati Bengals,20,24
TylerDragon,Texans,27,Jaguars,20,HOUJAC,HOU,Texans,Houston Texans,JAC,Jaguars,Jacksonville Jaguars,27,20
TylerDragon,Vikings,26,Cardinals,24,ARIMIN,ARI,Cardinals,Arizona Cardinals,MIN,Vikings,Minnesota Vikings,24,26
TylerDragon,Colts,20,Patriots,19,INDNE,IND,Colts,Indianapolis Colts,NE,Patriots,New England Patriots,20,19
TylerDragon,Seahawks,24,Jets,21,SEANYJ,SEA,Seahawks,Seattle Seahawks,NYJ,N.Y. Jets,New York Jets,24,21
TylerDragon,Commanders,27,Titans,20,TENWAS,TEN,Titans,Tennessee Titans,WAS,Commanders,Washington Commanders,20,27
TylerDragon,Buccaneers,25,Panthers,21,TBCAR,TB,Buccaneers,Tampa Bay Buccaneers,CAR,Panthers,Carolina Panthers,25,21
TylerDragon,Rams,25,Saints,21,LARNO,LAR,Rams,Los Angeles Rams,NO,Saints,New Orleans Saints,25,21
TylerDragon,Eagles,27,Ravens,26,PHIBAL,PHI,Eagles,Philadelphia Eagles,BAL,Ravens,Baltimore Ravens,27,26
TylerDragon,Bills,27,49ers,24,SFBUF,SF,49ers,San Francisco 49ers,BUF,Bills,Buffalo Bills,24,27
TylerDragon,Broncos,21,Browns,20,CLEDEN,CLE,Browns,Cleveland Browns,DEN,Broncos,Denver Broncos,20,21
VinnieIyer,Lions,34,Bears,13,CHIDET,CHI,Bears,Chicago Bears,DET,Lions,Detroit Lions,13,34
VinnieIyer,Cowboys,20,Giants,17,NYGDAL,NYG,Giants,New York Giants,DAL,Cowboys,Dallas Cowboys,17,20
VinnieIyer,Packers,24,Dolphins,20,MIAGB,MIA,Dolphins,Miami Dolphins,GB,Packers,Green Bay Packers,20,24
VinnieIyer,Chiefs,34,Raiders,10,LVKC,LV,Raiders,Las Vegas Raiders,KC,Chiefs,Kansas City Chiefs,10,34
VinnieIyer,Eagles,27,Ravens,24,PHIBAL,PHI,Eagles,Philadelphia Eagles,BAL,Ravens,Baltimore Ravens,27,24
VinnieIyer,Patriots,23,Colts,20,INDNE,IND,Colts,Indianapolis Colts,NE,Patriots,New England Patriots,20,23
VinnieIyer,Chargers,27,Falcons,24,LACATL,LAC,Chargers,Los Angeles Chargers,ATL,Falcons,Atlanta Falcons,27,24
VinnieIyer,Bengals,21,Steelers,17,PITCIN,PIT,Steelers,Pittsburgh Steelers,CIN,Bengals,Cincinnati Bengals,17,21
VinnieIyer,Seahawks,23,Jets,20,SEANYJ,SEA,Seahawks,Seattle Seahawks,NYJ,N.Y. Jets,New York Jets,23,20
VinnieIyer,Commanders,27,Titans,20,TENWAS,TEN,Titans,Tennessee Titans,WAS,Commanders,Washington Commanders,20,27
VinnieIyer,Texans,30,Jaguars,27,HOUJAC,HOU,Texans,Houston Texans,JAC,Jaguars,Jacksonville Jaguars,30,27
VinnieIyer,Rams,24,Saints,20,LARNO,LAR,Rams,Los Angeles Rams,NO,Saints,New Orleans Saints,24,20
VinnieIyer,Buccaneers,24,Panthers,20,TBCAR,TB,Buccaneers,Tampa Bay Buccaneers,CAR,Panthers,Carolina Panthers,24,20
VinnieIyer,Bills,30,49ers,14,SFBUF,SF,49ers,San Francisco 49ers,BUF,Bills,Buffalo Bills,14,30
VinnieIyer,Broncos,24,Browns,17,CLEDEN,CLE,Browns,Cleveland Browns,DEN,Broncos,Denver Broncos,17,24
KahlerESPN,Lions,28,Bears,21,CHIDET,CHI,Bears,Chicago Bears,DET,Lions,Detroit Lions,21,28
MoodyESPN,Lions,30,Bears,17,CHIDET,CHI,Bears,Chicago Bears,DET,Lions,Detroit Lions,17,30
WalderESPN,Lions,27,Bears,20,CHIDET,CHI,Bears,Chicago Bears,DET,Lions,Detroit Lions,20,27
KahlerESPN,Cowboys,17,Giants,12,NYGDAL,NYG,Giants,New York Giants,DAL,Cowboys,Dallas Cowboys,12,17
MoodyESPN,Cowboys,26,Giants,19,NYGDAL,NYG,Giants,New York Giants,DAL,Cowboys,Dallas Cowboys,19,26
WalderESPN,Cowboys,19,Giants,16,NYGDAL,NYG,Giants,New York Giants,DAL,Cowboys,Dallas Cowboys,16,19
KahlerESPN,Packers,28,Dolphins,27,MIAGB,MIA,Dolphins,Miami Dolphins,GB,Packers,Green Bay Packers,27,28
MoodyESPN,Packers,34,Dolphins,28,MIAGB,MIA,Dolphins,Miami Dolphins,GB,Packers,Green Bay Packers,28,34
WalderESPN,Packers,24,Dolphins,20,MIAGB,MIA,Dolphins,Miami Dolphins,GB,Packers,Green Bay Packers,20,24
