Source,Winner,Winner Score,Loser,Loser Score,GameID,Away Code,Away Short Name,Away Full Name,Home Code,Home Short Name,Home Full Name,AwayScore,HomeScore
BleacherReport,Steelers,27,Ravens,26,BALPIT,BAL,Ravens,Baltimore Ravens,PIT,Steelers,Pittsburgh Steelers,26,27
BleacherReport,Lions,34,Jaguars,14,JACDET,JAC,Jaguars,Jacksonville Jaguars,DET,Lions,Detroit Lions,14,34
BleacherReport,Rams,26,Patriots,20,LARNE,LAR,Rams,Los Angeles Rams,NE,Patriots,New England Patriots,26,20
BleacherReport,Jets,23,Colts,17,INDNYJ,IND,Colts,Indianapolis Colts,NYJ,N.Y. Jets,New York Jets,17,23
BleacherReport,Browns,24,Saints,21,CLENO,CLE,Browns,Cleveland Browns,NO,Saints,New Orleans Saints,24,21
BleacherReport,Dolphins,26,Raiders,17,LVMIA,LV,Raiders,Las Vegas Raiders,MIA,Dolphins,Miami Dolphins,17,26
BleacherReport,49ers,31,Seahawks,21,SEASF,SEA,Seahawks,Seattle Seahawks,SF,49ers,San Francisco 49ers,21,31
BleacherReport,Broncos,24,Falcons,20,ATLDEN,ATL,Falcons,Atlanta Falcons,DEN,Broncos,Denver Broncos,20,24
BleacherReport,Bills,27,Chiefs,21,KCBUF,KC,Chiefs,Kansas City Chiefs,BUF,Bills,Buffalo Bills,21,27
BleacherReport,Bengals,28,Chargers,23,CINLAC,CIN,Bengals,Cincinnati Bengals,LAC,L.A. Chargers,Los Angeles Chargers,28,23
BleacherReport,Texans,30,Cowboys,14,HOUDAL,HOU,Texans,Houston Texans,DAL,Cowboys,Dallas Cowboys,30,14
BillBender,Eagles,28,Commanders,21,WASPHI,WAS,Commanders,Washington Commanders,PHI,Eagles,Philadelphia Eagles,21,28
BillBender,Packers,27,Bears,22,GBCHI,GB,Packers,Green Bay Packers,CHI,Bears,Chicago Bears,27,22
BillBender,Lions,37,Jaguars,17,JACDET,JAC,Jaguars,Jacksonville Jaguars,DET,Lions,Detroit Lions,17,37
BillBender,Vikings,24,Titans,14,MINTEN,MIN,Vikings,Minnesota Vikings,TEN,Titans,Tennessee Titans,24,14
BillBender,Dolphins,28,Raiders,22,LVMIA,LV,Raiders,Las Vegas Raiders,MIA,Dolphins,Miami Dolphins,22,28
BillBender,Rams,22,Patriots,15,LARNE,LAR,Rams,Los Angeles Rams,NE,Patriots,New England Patriots,22,15
BillBender,Browns,23,Saints,20,CLENO,CLE,Browns,Cleveland Browns,NO,Saints,New Orleans Saints,23,20
BillBender,Jets,24,Colts,17,INDNYJ,IND,Colts,Indianapolis Colts,NYJ,N.Y. Jets,New York Jets,17,24
BillBender,Ravens,21,Steelers,19,BALPIT,BAL,Ravens,Baltimore Ravens,PIT,Steelers,Pittsburgh Steelers,21,19
BillBender,Broncos,21,Falcons,17,ATLDEN,ATL,Falcons,Atlanta Falcons,DEN,Broncos,Denver Broncos,17,21
BillBender,49ers,29,Seahawks,20,SEASF,SEA,Seahawks,Seattle Seahawks,SF,49ers,San Francisco 49ers,20,29
BillBender,Chiefs,25,Bills,23,KCBUF,KC,Chiefs,Kansas City Chiefs,BUF,Bills,Buffalo Bills,25,23
BillBender,Bengals,27,Chargers,26,CINLAC,CIN,Bengals,Cincinnati Bengals,LAC,L.A. Chargers,Los Angeles Chargers,27,26
BillBender,Texans,28,Cowboys,20,HOUDAL,HOU,Texans,Houston Texans,DAL,Cowboys,Dallas Cowboys,28,20
DataSkrive,Eagles,26,Commanders,21,WASPHI,WAS,Commanders,Washington Commanders,PHI,Eagles,Philadelphia Eagles,21,26
DataSkrive,Steelers,25,Ravens,23,BALPIT,BAL,Ravens,Baltimore Ravens,PIT,Steelers,Pittsburgh Steelers,23,25
DataSkrive,Packers,25,Bears,17,GBCHI,GB,Packers,Green Bay Packers,CHI,Bears,Chicago Bears,25,17
DataSkrive,Jets,21,Colts,20,INDNYJ,IND,Colts,Indianapolis Colts,NYJ,N.Y. Jets,New York Jets,20,21
DataSkrive,Dolphins,24,Raiders,19,LVMIA,LV,Raiders,Las Vegas Raiders,MIA,Dolphins,Miami Dolphins,19,24
DataSkrive,Lions,36,Jaguars,12,JACDET,JAC,Jaguars,Jacksonville Jaguars,DET,Lions,Detroit Lions,12,36
DataSkrive,Rams,23,Patriots,18,LARNE,LAR,Rams,Los Angeles Rams,NE,Patriots,New England Patriots,23,18
DataSkrive,Saints,25,Browns,18,CLENO,CLE,Browns,Cleveland Browns,NO,Saints,New Orleans Saints,18,25
DataSkrive,Vikings,29,Titans,14,MINTEN,MIN,Vikings,Minnesota Vikings,TEN,Titans,Tennessee Titans,29,14
DataSkrive,Broncos,24,Falcons,19,ATLDEN,ATL,Falcons,Atlanta Falcons,DEN,Broncos,Denver Broncos,19,24
DataSkrive,49ers,28,Seahawks,20,SEASF,SEA,Seahawks,Seattle Seahawks,SF,49ers,San Francisco 49ers,20,28
DataSkrive,Bills,24,Chiefs,21,KCBUF,KC,Chiefs,Kansas City Chiefs,BUF,Bills,Buffalo Bills,21,24
DataSkrive,Chargers,27,Bengals,16,CINLAC,CIN,Bengals,Cincinnati Bengals,LAC,L.A. Chargers,Los Angeles Chargers,16,27
DataSkrive,Texans,27,Cowboys,20,HOUDAL,HOU,Texans,Houston Texans,DAL,Cowboys,Dallas Cowboys,27,20
MarcusMosher,Eagles,28,Commanders,24,WASPHI,WAS,Commanders,Washington Commanders,PHI,Eagles,Philadelphia Eagles,24,28
MarcusMosher,Steelers,24,Ravens,23,BALPIT,BAL,Ravens,Baltimore Ravens,PIT,Steelers,Pittsburgh Steelers,23,24
MarcusMosher,Dolphins,23,Raiders,20,LVMIA,LV,Raiders,Las Vegas Raiders,MIA,Dolphins,Miami Dolphins,20,23
MarcusMosher,Packers,23,Bears,17,GBCHI,GB,Packers,Green Bay Packers,CHI,Bears,Chicago Bears,23,17
MarcusMosher,Lions,31,Jaguars,16,JACDET,JAC,Jaguars,Jacksonville Jaguars,DET,Lions,Detroit Lions,16,31
MarcusMosher,Browns,20,Saints,17,CLENO,CLE,Browns,Cleveland Browns,NO,Saints,New Orleans Saints,20,17
MarcusMosher,Colts,23,Jets,20,INDNYJ,IND,Colts,Indianapolis Colts,NYJ,N.Y. Jets,New York Jets,23,20
MarcusMosher,Vikings,23,Titans,18,MINTEN,MIN,Vikings,Minnesota Vikings,TEN,Titans,Tennessee Titans,23,18
MarcusMosher,Rams,26,Patriots,20,LARNE,LAR,Rams,Los Angeles Rams,NE,Patriots,New England Patriots,26,20
MarcusMosher,49ers,27,Seahawks,20,SEASF,SEA,Seahawks,Seattle Seahawks,SF,49ers,San Francisco 49ers,20,27
MarcusMosher,Falcons,23,Broncos,17,ATLDEN,ATL,Falcons,Atlanta Falcons,DEN,Broncos,Denver Broncos,23,17
MarcusMosher,Bills,26,Chiefs,20,KCBUF,KC,Chiefs,Kansas City Chiefs,BUF,Bills,Buffalo Bills,20,26
MarcusMosher,Chargers,28,Bengals,23,CINLAC,CIN,Bengals,Cincinnati Bengals,LAC,L.A. Chargers,Los Angeles Chargers,23,28
MarcusMosher,Texans,27,Cowboys,13,HOUDAL,HOU,Texans,Houston Texans,DAL,Cowboys,Dallas Cowboys,27,13
Sportsnaut,Commanders,31,Eagles,28,WASPHI,WAS,Commanders,Washington Commanders,PHI,Eagles,Philadelphia Eagles,31,28
Sportsnaut,Packers,27,Bears,21,GBCHI,GB,Packers,Green Bay Packers,CHI,Bears,Chicago Bears,27,21
Sportsnaut,Lions,31,Jaguars,13,JACDET,JAC,Jaguars,Jacksonville Jaguars,DET,Lions,Detroit Lions,13,31
Sportsnaut,Vikings,23,Titans,13,MINTEN,MIN,Vikings,Minnesota Vikings,TEN,Titans,Tennessee Titans,23,13
Sportsnaut,Dolphins,27,Raiders,17,LVMIA,LV,Raiders,Las Vegas Raiders,MIA,Dolphins,Miami Dolphins,17,27
Sportsnaut,Rams,27,Patriots,17,LARNE,LAR,Rams,Los Angeles Rams,NE,Patriots,New England Patriots,27,17
Sportsnaut,Browns,23,Saints,20,CLENO,CLE,Browns,Cleveland Browns,NO,Saints,New Orleans Saints,23,20
Sportsnaut,Jets,27,Colts,20,INDNYJ,IND,Colts,Indianapolis Colts,NYJ,N.Y. Jets,New York Jets,20,27
Sportsnaut,Ravens,30,Steelers,24,BALPIT,BAL,Ravens,Baltimore Ravens,PIT,Steelers,Pittsburgh Steelers,30,24
Sportsnaut,Broncos,28,Falcons,24,ATLDEN,ATL,Falcons,Atlanta Falcons,DEN,Broncos,Denver Broncos,24,28
Sportsnaut,49ers,31,Seahawks,21,SEASF,SEA,Seahawks,Seattle Seahawks,SF,49ers,San Francisco 49ers,21,31
Sportsnaut,Bills,27,Chiefs,24,KCBUF,KC,Chiefs,Kansas City Chiefs,BUF,Bills,Buffalo Bills,24,27
Sportsnaut,Bengals,27,Chargers,20,CINLAC,CIN,Bengals,Cincinnati Bengals,LAC,L.A. Chargers,Los Angeles Chargers,27,20
Sportsnaut,Texans,27,Cowboys,10,HOUDAL,HOU,Texans,Houston Texans,DAL,Cowboys,Dallas Cowboys,27,10
VinnieIyer,Eagles,27,Commanders,24,WASPHI,WAS,Commanders,Washington Commanders,PHI,Eagles,Philadelphia Eagles,24,27
VinnieIyer,Chiefs,23,Bills,20,KCBUF,KC,Chiefs,Kansas City Chiefs,BUF,Bills,Buffalo Bills,23,20
VinnieIyer,49ers,34,Seahawks,17,SEASF,SEA,Seahawks,Seattle Seahawks,SF,49ers,San Francisco 49ers,17,34
VinnieIyer,Steelers,27,Ravens,24,BALPIT,BAL,Ravens,Baltimore Ravens,PIT,Steelers,Pittsburgh Steelers,24,27
VinnieIyer,Packers,24,Bears,13,GBCHI,GB,Packers,Green Bay Packers,CHI,Bears,Chicago Bears,24,13
VinnieIyer,Vikings,24,Titans,19,MINTEN,MIN,Vikings,Minnesota Vikings,TEN,Titans,Tennessee Titans,24,19
VinnieIyer,Dolphins,24,Raiders,14,LVMIA,LV,Raiders,Las Vegas Raiders,MIA,Dolphins,Miami Dolphins,14,24
VinnieIyer,Rams,20,Patriots,17,LARNE,LAR,Rams,Los Angeles Rams,NE,Patriots,New England Patriots,20,17
VinnieIyer,Browns,23,Saints,20,CLENO,CLE,Browns,Cleveland Browns,NO,Saints,New Orleans Saints,23,20
VinnieIyer,Jets,24,Colts,13,INDNYJ,IND,Colts,Indianapolis Colts,NYJ,N.Y. Jets,New York Jets,13,24
VinnieIyer,Falcons,24,Broncos,2,ATLDEN,ATL,Falcons,Atlanta Falcons,DEN,Broncos,Denver Broncos,24,2
VinnieIyer,Bengals,34,Chargers,31,CINLAC,CIN,Bengals,Cincinnati Bengals,LAC,L.A. Chargers,Los Angeles Chargers,34,31
VinnieIyer,Texans,23,Cowboys,19,HOUDAL,HOU,Texans,Houston Texans,DAL,Cowboys,Dallas Cowboys,23,19
Dimers,EAGLES,27,COMMANDERS,23,WASPHI,WAS,Commanders,Washington Commanders,PHI,Eagles,Philadelphia Eagles,23,27
Dimers,RAMS,24,PATRIOTS,20,LARNE,LAR,Rams,Los Angeles Rams,NE,Patriots,New England Patriots,24,20
Dimers,DOLPHINS,25,RAIDERS,19,LVMIA,LV,Raiders,Las Vegas Raiders,MIA,Dolphins,Miami Dolphins,19,25
Dimers,PACKERS,23,BEARS,18,GBCHI,GB,Packers,Green Bay Packers,CHI,Bears,Chicago Bears,23,18
Dimers,LIONS,30,JAGUARS,17,JACDET,JAC,Jaguars,Jacksonville Jaguars,DET,Lions,Detroit Lions,17,30
Dimers,SAINTS,22,BROWNS,22,CLENO,CLE,Browns,Cleveland Browns,NO,Saints,New Orleans Saints,22,22
Dimers,VIKINGS,23,TITANS,17,MINTEN,MIN,Vikings,Minnesota Vikings,TEN,Titans,Tennessee Titans,23,17
Dimers,RAVENS,26,STEELERS,23,BALPIT,BAL,Ravens,Baltimore Ravens,PIT,Steelers,Pittsburgh Steelers,26,23
Dimers,JETS,23,COLTS,20,INDNYJ,IND,Colts,Indianapolis Colts,NYJ,N.Y. Jets,New York Jets,20,23
Dimers,49ERS,28,SEAHAWKS,21,SEASF,SEA,Seahawks,Seattle Seahawks,SF,49ers,San Francisco 49ers,21,28
Dimers,BRONCOS,23,FALCONS,21,ATLDEN,ATL,Falcons,Atlanta Falcons,DEN,Broncos,Denver Broncos,21,23
Dimers,BILLS,24,CHIEFS,22,KCBUF,KC,Chiefs,Kansas City Chiefs,BUF,Bills,Buffalo Bills,22,24
Dimers,CHARGERS,24,BENGALS,23,CINLAC,CIN,Bengals,Cincinnati Bengals,LAC,L.A. Chargers,Los Angeles Chargers,23,24
LorenzoReyes,Eagles,27,Commanders,21,WASPHI,WAS,Commanders,Washington Commanders,PHI,Eagles,Philadelphia Eagles,21,27
TylerDragon,Eagles,26,Commanders,20,WASPHI,WAS,Commanders,Washington Commanders,PHI,Eagles,Philadelphia Eagles,20,26
RichardMorin,Commanders,26,Eagles,23,WASPHI,WAS,Commanders,Washington Commanders,PHI,Eagles,Philadelphia Eagles,26,23
JordanMendoza,Commanders,30,Eagles,27,WASPHI,WAS,Commanders,Washington Commanders,PHI,Eagles,Philadelphia Eagles,30,27
LorenzoReyes,Packers,24,Bears,13,GBCHI,GB,Packers,Green Bay Packers,CHI,Bears,Chicago Bears,24,13
TylerDragon,Packers,27,Bears,17,GBCHI,GB,Packers,Green Bay Packers,CHI,Bears,Chicago Bears,27,17
RichardMorin,Packers,24,Bears,18,GBCHI,GB,Packers,Green Bay Packers,CHI,Bears,Chicago Bears,24,18
JordanMendoza,Packers,17,Bears,10,GBCHI,GB,Packers,Green Bay Packers,CHI,Bears,Chicago Bears,17,10
LorenzoReyes,Lions,27,Jaguars,10,JACDET,JAC,Jaguars,Jacksonville Jaguars,DET,Lions,Detroit Lions,10,27
TylerDragon,Lions,30,Jaguars,16,JACDET,JAC,Jaguars,Jacksonville Jaguars,DET,Lions,Detroit Lions,16,30
RichardMorin,Lions,35,Jaguars,9,JACDET,JAC,Jaguars,Jacksonville Jaguars,DET,Lions,Detroit Lions,9,35
JordanMendoza,Lions,35,Jaguars,7,JACDET,JAC,Jaguars,Jacksonville Jaguars,DET,Lions,Detroit Lions,7,35
LorenzoReyes,Dolphins,25,Raiders,19,LVMIA,LV,Raiders,Las Vegas Raiders,MIA,Dolphins,Miami Dolphins,19,25
TylerDragon,Dolphins,27,Raiders,16,LVMIA,LV,Raiders,Las Vegas Raiders,MIA,Dolphins,Miami Dolphins,16,27
RichardMorin,Dolphins,28,Raiders,15,LVMIA,LV,Raiders,Las Vegas Raiders,MIA,Dolphins,Miami Dolphins,15,28
JordanMendoza,Dolphins,26,Raiders,17,LVMIA,LV,Raiders,Las Vegas Raiders,MIA,Dolphins,Miami Dolphins,17,26
LorenzoReyes,Rams,17,Patriots,14,LARNE,LAR,Rams,Los Angeles Rams,NE,Patriots,New England Patriots,17,14
TylerDragon,Rams,24,Patriots,17,LARNE,LAR,Rams,Los Angeles Rams,NE,Patriots,New England Patriots,24,17
RichardMorin,Patriots,19,Rams,14,LARNE,LAR,Rams,Los Angeles Rams,NE,Patriots,New England Patriots,14,19
JordanMendoza,Rams,19,Patriots,13,LARNE,LAR,Rams,Los Angeles Rams,NE,Patriots,New England Patriots,19,13
LorenzoReyes,Saints,24,Browns,14,CLENO,CLE,Browns,Cleveland Browns,NO,Saints,New Orleans Saints,14,24
TylerDragon,Saints,20,Browns,17,CLENO,CLE,Browns,Cleveland Browns,NO,Saints,New Orleans Saints,17,20
RichardMorin,Saints,13,Browns,7,CLENO,CLE,Browns,Cleveland Browns,NO,Saints,New Orleans Saints,7,13
JordanMendoza,Saints,24,Browns,20,CLENO,CLE,Browns,Cleveland Browns,NO,Saints,New Orleans Saints,20,24
LorenzoReyes,Ravens,27,Steelers,26,BALPIT,BAL,Ravens,Baltimore Ravens,PIT,Steelers,Pittsburgh Steelers,27,26
TylerDragon,Ravens,26,Steelers,24,BALPIT,BAL,Ravens,Baltimore Ravens,PIT,Steelers,Pittsburgh Steelers,26,24
RichardMorin,Steelers,24,Ravens,23,BALPIT,BAL,Ravens,Baltimore Ravens,PIT,Steelers,Pittsburgh Steelers,23,24
JordanMendoza,Ravens,30,Steelers,27,BALPIT,BAL,Ravens,Baltimore Ravens,PIT,Steelers,Pittsburgh Steelers,30,27
LorenzoReyes,Vikings,21,Titans,13,MINTEN,MIN,Vikings,Minnesota Vikings,TEN,Titans,Tennessee Titans,21,13
TylerDragon,Vikings,25,Titans,16,MINTEN,MIN,Vikings,Minnesota Vikings,TEN,Titans,Tennessee Titans,25,16
RichardMorin,Vikings,24,Titans,14,MINTEN,MIN,Vikings,Minnesota Vikings,TEN,Titans,Tennessee Titans,24,14
JordanMendoza,Vikings,22,Titans,13,MINTEN,MIN,Vikings,Minnesota Vikings,TEN,Titans,Tennessee Titans,22,13
LorenzoReyes,Colts,19,Jets,17,INDNYJ,IND,Colts,Indianapolis Colts,NYJ,N.Y. Jets,New York Jets,19,17
TylerDragon,Jets,24,Colts,17,INDNYJ,IND,Colts,Indianapolis Colts,NYJ,N.Y. Jets,New York Jets,17,24
RichardMorin,Jets,20,Colts,16,INDNYJ,IND,Colts,Indianapolis Colts,NYJ,N.Y. Jets,New York Jets,16,20
JordanMendoza,Jets,19,Colts,16,INDNYJ,IND,Colts,Indianapolis Colts,NYJ,N.Y. Jets,New York Jets,16,19
LorenzoReyes,Falcons,21,Broncos,18,ATLDEN,ATL,Falcons,Atlanta Falcons,DEN,Broncos,Denver Broncos,21,18
TylerDragon,Falcons,21,Broncos,19,ATLDEN,ATL,Falcons,Atlanta Falcons,DEN,Broncos,Denver Broncos,21,19
RichardMorin,Broncos,27,Falcons,23,ATLDEN,ATL,Falcons,Atlanta Falcons,DEN,Broncos,Denver Broncos,23,27
JordanMendoza,Falcons,22,Broncos,20,ATLDEN,ATL,Falcons,Atlanta Falcons,DEN,Broncos,Denver Broncos,22,20
LorenzoReyes,49ers,29,Seahawks,20,SEASF,SEA,Seahawks,Seattle Seahawks,SF,49ers,San Francisco 49ers,20,29
TylerDragon,49ers,28,Seahawks,20,SEASF,SEA,Seahawks,Seattle Seahawks,SF,49ers,San Francisco 49ers,20,28
RichardMorin,49ers,23,Seahawks,18,SEASF,SEA,Seahawks,Seattle Seahawks,SF,49ers,San Francisco 49ers,18,23
JordanMendoza,49ers,31,Seahawks,26,SEASF,SEA,Seahawks,Seattle Seahawks,SF,49ers,San Francisco 49ers,26,31
LorenzoReyes,Chiefs,22,Bills,20,KCBUF,KC,Chiefs,Kansas City Chiefs,BUF,Bills,Buffalo Bills,22,20
TylerDragon,Chiefs,24,Bills,23,KCBUF,KC,Chiefs,Kansas City Chiefs,BUF,Bills,Buffalo Bills,24,23
RichardMorin,Bills,31,Chiefs,30,KCBUF,KC,Chiefs,Kansas City Chiefs,BUF,Bills,Buffalo Bills,30,31
JordanMendoza,Bills,27,Chiefs,26,KCBUF,KC,Chiefs,Kansas City Chiefs,BUF,Bills,Buffalo Bills,26,27
LorenzoReyes,Bengals,24,Chargers,20,CINLAC,CIN,Bengals,Cincinnati Bengals,LAC,L.A. Chargers,Los Angeles Chargers,24,20
TylerDragon,Chargers,23,Bengals,22,CINLAC,CIN,Bengals,Cincinnati Bengals,LAC,L.A. Chargers,Los Angeles Chargers,22,23
RichardMorin,Bengals,26,Chargers,24,CINLAC,CIN,Bengals,Cincinnati Bengals,LAC,L.A. Chargers,Los Angeles Chargers,26,24
JordanMendoza,Bengals,23,Chargers,20,CINLAC,CIN,Bengals,Cincinnati Bengals,LAC,L.A. Chargers,Los Angeles Chargers,23,20
