Source,Winner,Winner Score,Loser,Loser Score,GameID,GameIDInt,Away Code,Away Short Name,Away Full Name,Home Code,Home Short Name,Home Full Name,AwayScore,HomeScore,Spread,Total
Jeremy Cluff,Ravens,28,Bengals,20,CINBAL,4765847,CIN,Bengals,Cincinnati Bengals,BAL,Ravens,Baltimore Ravens,20,28,-7,52
Jeremy Cluff,Eagles,24,Bears,21,CHIPHI,4765626,CHI,Bears,Chicago Bears,PHI,Eagles,Philadelphia Eagles,21,24,-7,44.5
Jeremy Cluff,Rams,31,Panthers,17,LARCAR,4765850,LAR,Rams,Los Angeles Rams,CAR,Panthers,Carolina Panthers,31,17,11,45
Jeremy Cluff,49ers,27,Browns,13,SFCLE,4765853,SF,49ers,San Francisco 49ers,CLE,Browns,Cleveland Browns,27,13,5.5,38
Jeremy Cluff,Colts,27,Texans,19,HOUIND,4765854,HOU,Texans,Houston Texans,IND,Colts,Indianapolis Colts,19,27,-5,44
Jeremy Cluff,Dolphins,30,Saints,13,NOMIA,4765851,NO,Saints,New Orleans Saints,MIA,Dolphins,Miami Dolphins,13,30,-6,41.5
Jeremy Cluff,Falcons,24,Jets,21,ATLNYJ,4765849,ATL,Falcons,Atlanta Falcons,NYJ,Jets,New York Jets,24,21,2.5,39.5
Jeremy Cluff,Cardinals,27,Buccaneers,23,ARITB,4765852,ARI,Cardinals,Arizona Cardinals,TB,Buccaneers,Tampa Bay Buccaneers,27,23,-3,45
Jeremy Cluff,Jaguars,28,Titans,17,JACTEN,4765848,JAC,Jaguars,Jacksonville Jaguars,TEN,Titans,Tennessee Titans,28,17,6.5,41.5
Jeremy Cluff,Seahawks,31,Vikings,15,MINSEA,4765855,MIN,Vikings,Minnesota Vikings,SEA,Seahawks,Seattle Seahawks,15,31,-10.5,41
Jeremy Cluff,Chargers,24,Raiders,16,LVLAC,4765857,LV,Raiders,Las Vegas Raiders,LAC,Chargers,Los Angeles Chargers,16,24,-10,41
Jeremy Cluff,Bills,24,Steelers,23,BUFPIT,4765856,BUF,Bills,Buffalo Bills,PIT,Steelers,Pittsburgh Steelers,24,23,3.5,48
Jeremy Cluff,Broncos,27,Commanders,17,DENWAS,4765858,DEN,Broncos,Denver Broncos,WAS,Commanders,Washington Commanders,27,17,6.5,43
Jeremy Cluff,Patriots,24,Giants,21,NYGNE,4765859,NYG,Giants,New York Giants,NE,Patriots,New England Patriots,21,24,-7.5,47.5
Sportsnaut,Lions,24,Packers,17,GBDET,4765846,GB,Packers,Green Bay Packers,DET,Lions,Detroit Lions,17,24,-2.5,48.5
Sportsnaut,Chiefs,28,Cowboys,27,KCDAL,4765651,KC,Chiefs,Kansas City Chiefs,DAL,Cowboys,Dallas Cowboys,28,27,3,52
Sportsnaut,Ravens,31,Bengals,27,CINBAL,4765847,CIN,Bengals,Cincinnati Bengals,BAL,Ravens,Baltimore Ravens,27,31,-7,52
Sportsnaut,Eagles,20,Bears,14,CHIPHI,4765626,CHI,Bears,Chicago Bears,PHI,Eagles,Philadelphia Eagles,14,20,-7,44.5
Sportsnaut,49ers,20,Browns,14,SFCLE,4765853,SF,49ers,San Francisco 49ers,CLE,Browns,Cleveland Browns,20,14,5.5,38
Sportsnaut,Jaguars,27,Titans,17,JACTEN,4765848,JAC,Jaguars,Jacksonville Jaguars,TEN,Titans,Tennessee Titans,27,17,6.5,41.5
Sportsnaut,Dolphins,23,Saints,17,NOMIA,4765851,NO,Saints,New Orleans Saints,MIA,Dolphins,Miami Dolphins,17,23,-6,41.5
Sportsnaut,Jets,24,Falcons,20,ATLNYJ,4765849,ATL,Falcons,Atlanta Falcons,NYJ,Jets,New York Jets,20,24,2.5,39.5
Sportsnaut,Buccaneers,20,Cardinals,17,ARITB,4765852,ARI,Cardinals,Arizona Cardinals,TB,Buccaneers,Tampa Bay Buccaneers,17,20,-3,45
Sportsnaut,Rams,31,Panthers,13,LARCAR,4765850,LAR,Rams,Los Angeles Rams,CAR,Panthers,Carolina Panthers,31,13,11,45
Sportsnaut,Seahawks,24,Vikings,14,MINSEA,4765855,MIN,Vikings,Minnesota Vikings,SEA,Seahawks,Seattle Seahawks,14,24,-10.5,41
Sportsnaut,Bills,27,Steelers,21,BUFPIT,4765856,BUF,Bills,Buffalo Bills,PIT,Steelers,Pittsburgh Steelers,27,21,3.5,48
Sportsnaut,Chargers,13,Raiders,10,LVLAC,4765857,LV,Raiders,Las Vegas Raiders,LAC,Chargers,Los Angeles Chargers,10,13,-10,41
Sportsnaut,Broncos,28,Commanders,10,DENWAS,4765858,DEN,Broncos,Denver Broncos,WAS,Commanders,Washington Commanders,28,10,6.5,43
Sportsnaut,Patriots,27,Giants,20,NYGNE,4765859,NYG,Giants,New York Giants,NE,Patriots,New England Patriots,20,27,-7.5,47.5
VinnieIyer,Chiefs,30,Cowboys,24,KCDAL,4765651,KC,Chiefs,Kansas City Chiefs,DAL,Cowboys,Dallas Cowboys,30,24,3,52
VinnieIyer,Lions,30,Packers,24,GBDET,4765846,GB,Packers,Green Bay Packers,DET,Lions,Detroit Lions,24,30,-2.5,48.5
VinnieIyer,Ravens,31,Bengals,24,CINBAL,4765847,CIN,Bengals,Cincinnati Bengals,BAL,Ravens,Baltimore Ravens,24,31,-7,52
VinnieIyer,Eagles,24,Bears,20,CHIPHI,4765626,CHI,Bears,Chicago Bears,PHI,Eagles,Philadelphia Eagles,20,24,-7,44.5
VinnieIyer,Bills,27,Steelers,20,BUFPIT,4765856,BUF,Bills,Buffalo Bills,PIT,Steelers,Pittsburgh Steelers,27,20,3.5,48
VinnieIyer,Patriots,38,Giants,17,NYGNE,4765859,NYG,Giants,New York Giants,NE,Patriots,New England Patriots,17,38,-7.5,47.5
VinnieIyer,Texans,24,Colts,23,HOUIND,4765854,HOU,Texans,Houston Texans,IND,Colts,Indianapolis Colts,24,23,-5,44
VinnieIyer,49ers,20,Browns,14,SFCLE,4765853,SF,49ers,San Francisco 49ers,CLE,Browns,Cleveland Browns,20,14,5.5,38
VinnieIyer,Jaguars,23,Titans,20,JACTEN,4765848,JAC,Jaguars,Jacksonville Jaguars,TEN,Titans,Tennessee Titans,23,20,6.5,41.5
VinnieIyer,Dolphins,24,Saints,14,NOMIA,4765851,NO,Saints,New Orleans Saints,MIA,Dolphins,Miami Dolphins,14,24,-6,41.5
VinnieIyer,Falcons,23,Jets,20,ATLNYJ,4765849,ATL,Falcons,Atlanta Falcons,NYJ,Jets,New York Jets,23,20,2.5,39.5
VinnieIyer,Buccaneers,20,Cardinals,17,ARITB,4765852,ARI,Cardinals,Arizona Cardinals,TB,Buccaneers,Tampa Bay Buccaneers,17,20,-3,45
VinnieIyer,Rams,34,Panthers,14,LARCAR,4765850,LAR,Rams,Los Angeles Rams,CAR,Panthers,Carolina Panthers,34,14,11,45
VinnieIyer,Seahawks,30,Vikings,20,MINSEA,4765855,MIN,Vikings,Minnesota Vikings,SEA,Seahawks,Seattle Seahawks,20,30,-10.5,41
VinnieIyer,Chargers,30,Raiders,17,LVLAC,4765857,LV,Raiders,Las Vegas Raiders,LAC,Chargers,Los Angeles Chargers,17,30,-10,41
VinnieIyer,Broncos,23,Commanders,17,DENWAS,4765858,DEN,Broncos,Denver Broncos,WAS,Commanders,Washington Commanders,23,17,6.5,43
Dimers,LIONS,26,PACKERS,23,GBDET,4765846,GB,Packers,Green Bay Packers,DET,Lions,Detroit Lions,23,26,-2.5,48.5
Dimers,CHIEFS,28,COWBOYS,25,KCDAL,4765651,KC,Chiefs,Kansas City Chiefs,DAL,Cowboys,Dallas Cowboys,28,25,3,52
Dimers,RAVENS,29,BENGALS,23,CINBAL,4765847,CIN,Bengals,Cincinnati Bengals,BAL,Ravens,Baltimore Ravens,23,29,-7,52
Dimers,EAGLES,26,BEARS,19,CHIPHI,4765626,CHI,Bears,Chicago Bears,PHI,Eagles,Philadelphia Eagles,19,26,-7,44.5
Dimers,JAGUARS,24,TITANS,18,JACTEN,4765848,JAC,Jaguars,Jacksonville Jaguars,TEN,Titans,Tennessee Titans,24,18,6.5,41.5
Dimers,FALCONS,21,JETS,19,ATLNYJ,4765849,ATL,Falcons,Atlanta Falcons,NYJ,Jets,New York Jets,21,19,2.5,39.5
Dimers,RAMS,27,PANTHERS,18,LARCAR,4765850,LAR,Rams,Los Angeles Rams,CAR,Panthers,Carolina Panthers,27,18,11,45
Dimers,DOLPHINS,24,SAINTS,19,NOMIA,4765851,NO,Saints,New Orleans Saints,MIA,Dolphins,Miami Dolphins,19,24,-6,41.5
Dimers,BUCCANEERS,23,CARDINALS,21,ARITB,4765852,ARI,Cardinals,Arizona Cardinals,TB,Buccaneers,Tampa Bay Buccaneers,21,23,-3,45
Dimers,49ERS,22,BROWNS,17,SFCLE,4765853,SF,49ers,San Francisco 49ers,CLE,Browns,Cleveland Browns,22,17,5.5,38
Dimers,COLTS,25,TEXANS,20,HOUIND,4765854,HOU,Texans,Houston Texans,IND,Colts,Indianapolis Colts,20,25,-5,44
Dimers,SEAHAWKS,26,VIKINGS,16,MINSEA,4765855,MIN,Vikings,Minnesota Vikings,SEA,Seahawks,Seattle Seahawks,16,26,-10.5,41
Dimers,BILLS,25,STEELERS,22,BUFPIT,4765856,BUF,Bills,Buffalo Bills,PIT,Steelers,Pittsburgh Steelers,25,22,3.5,48
Dimers,CHARGERS,24,RAIDERS,16,LVLAC,4765857,LV,Raiders,Las Vegas Raiders,LAC,Chargers,Los Angeles Chargers,16,24,-10,41
Dimers,BRONCOS,25,COMMANDERS,20,DENWAS,4765858,DEN,Broncos,Denver Broncos,WAS,Commanders,Washington Commanders,25,20,6.5,43
oddsshark,Packers,21,Lions,27,GBDET,4765846,GB,Packers,Green Bay Packers,DET,Lions,Detroit Lions,21,27,-2.5,48.5
oddsshark,Chiefs,24,Cowboys,26,KCDAL,4765651,KC,Chiefs,Kansas City Chiefs,DAL,Cowboys,Dallas Cowboys,24,26,3,52
oddsshark,Bengals,14,Ravens,35,CINBAL,4765847,CIN,Bengals,Cincinnati Bengals,BAL,Ravens,Baltimore Ravens,14,35,-7,52
oddsshark,Bears,20,Eagles,28,CHIPHI,4765626,CHI,Bears,Chicago Bears,PHI,Eagles,Philadelphia Eagles,20,28,-7,44.5
oddsshark,Jaguars,25,Titans,22,JACTEN,4765848,JAC,Jaguars,Jacksonville Jaguars,TEN,Titans,Tennessee Titans,25,22,6.5,41.5
oddsshark,Rams,29,Panthers,19,LARCAR,4765850,LAR,Rams,Los Angeles Rams,CAR,Panthers,Carolina Panthers,29,19,11,45
oddsshark,49ers,26,Browns,20,SFCLE,4765853,SF,49ers,San Francisco 49ers,CLE,Browns,Cleveland Browns,26,20,5.5,38
oddsshark,Texans,19,Colts,28,HOUIND,4765854,HOU,Texans,Houston Texans,IND,Colts,Indianapolis Colts,19,28,-5,44
oddsshark,Saints,22,Dolphins,27,NOMIA,4765851,NO,Saints,New Orleans Saints,MIA,Dolphins,Miami Dolphins,22,27,-6,41.5
oddsshark,Falcons,24,Jets,23,ATLNYJ,4765849,ATL,Falcons,Atlanta Falcons,NYJ,Jets,New York Jets,24,23,2.5,39.5
oddsshark,Cardinals,22,Buccaneers,28,ARITB,4765852,ARI,Cardinals,Arizona Cardinals,TB,Buccaneers,Tampa Bay Buccaneers,22,28,-3,45
oddsshark,Vikings,15,Seahawks,34,MINSEA,4765855,MIN,Vikings,Minnesota Vikings,SEA,Seahawks,Seattle Seahawks,15,34,-10.5,41
oddsshark,Raiders,15,Chargers,32,LVLAC,4765857,LV,Raiders,Las Vegas Raiders,LAC,Chargers,Los Angeles Chargers,15,32,-10,41
oddsshark,Bills,26,Steelers,23,BUFPIT,4765856,BUF,Bills,Buffalo Bills,PIT,Steelers,Pittsburgh Steelers,26,23,3.5,48
oddsshark,Broncos,27,Commanders,22,DENWAS,4765858,DEN,Broncos,Denver Broncos,WAS,Commanders,Washington Commanders,27,22,6.5,43
oddsshark,Giants,13,Patriots,35,NYGNE,4765859,NYG,Giants,New York Giants,NE,Patriots,New England Patriots,13,35,-7.5,47.5
DRatings,Packers,23,Lions,25,GBDET,4765846,GB,Packers,Green Bay Packers,DET,Lions,Detroit Lions,23,25,-2.5,48.5
DRatings,Chiefs,28,Cowboys,22,KCDAL,4765651,KC,Chiefs,Kansas City Chiefs,DAL,Cowboys,Dallas Cowboys,28,22,3,52
DRatings,Bengals,15,Ravens,32,CINBAL,4765847,CIN,Bengals,Cincinnati Bengals,BAL,Ravens,Baltimore Ravens,15,32,-7,52
DRatings,Texans,19,Colts,24,HOUIND,4765854,HOU,Texans,Houston Texans,IND,Colts,Indianapolis Colts,19,24,-5,44
DRatings,Cardinals,20,Buccaneers,26,ARITB,4765852,ARI,Cardinals,Arizona Cardinals,TB,Buccaneers,Tampa Bay Buccaneers,20,26,-3,45
DRatings,Jaguars,28,Titans,14,JACTEN,4765848,JAC,Jaguars,Jacksonville Jaguars,TEN,Titans,Tennessee Titans,28,14,6.5,41.5
DRatings,Rams,31,Panthers,15,LARCAR,4765850,LAR,Rams,Los Angeles Rams,CAR,Panthers,Carolina Panthers,31,15,11,45
DRatings,Saints,18,Dolphins,25,NOMIA,4765851,NO,Saints,New Orleans Saints,MIA,Dolphins,Miami Dolphins,18,25,-6,41.5
DRatings,Falcons,21,Jets,18,ATLNYJ,4765849,ATL,Falcons,Atlanta Falcons,NYJ,Jets,New York Jets,21,18,2.5,39.5
DRatings,49ers,27,Browns,12,SFCLE,4765853,SF,49ers,San Francisco 49ers,CLE,Browns,Cleveland Browns,27,12,5.5,38
DRatings,Vikings,14,Seahawks,28,MINSEA,4765855,MIN,Vikings,Minnesota Vikings,SEA,Seahawks,Seattle Seahawks,14,28,-10.5,41
DRatings,Bills,27,Steelers,20,BUFPIT,4765856,BUF,Bills,Buffalo Bills,PIT,Steelers,Pittsburgh Steelers,27,20,3.5,48
DRatings,Raiders,15,Chargers,28,LVLAC,4765857,LV,Raiders,Las Vegas Raiders,LAC,Chargers,Los Angeles Chargers,15,28,-10,41
DRatings,Broncos,26,Commanders,18,DENWAS,4765858,DEN,Broncos,Denver Broncos,WAS,Commanders,Washington Commanders,26,18,6.5,43
DRatings,Giants,18,Patriots,26,NYGNE,4765859,NYG,Giants,New York Giants,NE,Patriots,New England Patriots,18,26,-7.5,47.5
oddstrader,CHIEFS,29,COWBOYS,24,KCDAL,4765651,KC,Chiefs,Kansas City Chiefs,DAL,Cowboys,Dallas Cowboys,29,24,3,52
oddstrader,Bengals,24,Ravens,28,CINBAL,4765847,CIN,Bengals,Cincinnati Bengals,BAL,Ravens,Baltimore Ravens,24,28,-7,52
oddstrader,JAGUARS,24,TITANS,16,JACTEN,4765848,JAC,Jaguars,Jacksonville Jaguars,TEN,Titans,Tennessee Titans,24,16,6.5,41.5
oddstrader,FALCONS,21,JETS,17,ATLNYJ,4765849,ATL,Falcons,Atlanta Falcons,NYJ,Jets,New York Jets,21,17,2.5,39.5
oddstrader,Saints,18,Dolphins,24,NOMIA,4765851,NO,Saints,New Orleans Saints,MIA,Dolphins,Miami Dolphins,18,24,-6,41.5
oddstrader,Cardinals,21,Buccaneers,23,ARITB,4765852,ARI,Cardinals,Arizona Cardinals,TB,Buccaneers,Tampa Bay Buccaneers,21,23,-3,45
oddstrader,49ERS,23,BROWNS,15,SFCLE,4765853,SF,49ers,San Francisco 49ers,CLE,Browns,Cleveland Browns,23,15,5.5,38
oddstrader,Texans,20,Colts,24,HOUIND,4765854,HOU,Texans,Houston Texans,IND,Colts,Indianapolis Colts,20,24,-5,44
oddstrader,Vikings,17,Seahawks,26,MINSEA,4765855,MIN,Vikings,Minnesota Vikings,SEA,Seahawks,Seattle Seahawks,17,26,-10.5,41
oddstrader,BILLS,25,STEELERS,21,BUFPIT,4765856,BUF,Bills,Buffalo Bills,PIT,Steelers,Pittsburgh Steelers,25,21,3.5,48
oddstrader,Raiders,16,Chargers,26,LVLAC,4765857,LV,Raiders,Las Vegas Raiders,LAC,Chargers,Los Angeles Chargers,16,26,-10,41
oddstrader,BRONCOS,25,COMMANDERS,18,DENWAS,4765858,DEN,Broncos,Denver Broncos,WAS,Commanders,Washington Commanders,25,18,6.5,43
oddstrader,Giants,20,Patriots,26,NYGNE,4765859,NYG,Giants,New York Giants,NE,Patriots,New England Patriots,20,26,-7.5,47.5
NFLSpinzone,Lions,28,PACKERS,26,GBDET,4765846,GB,Packers,Green Bay Packers,DET,Lions,Detroit Lions,26,28,-2.5,48.5
rotowire,Bills,24,Texans,20,BUFPIT,4765856,BUF,Bills,Buffalo Bills,IND,Colts,Indianapolis Colts,24,20,3.5,48
rotowire,Ravens,31,Jets,17,CINBAL,4765847,CIN,Bengals,Cincinnati Bengals,NYJ,Jets,New York Jets,17,17,-7,52
rotowire,Bears,23,Steelers,20,CHIPHI,4765626,CHI,Bears,Chicago Bears,PIT,Steelers,Pittsburgh Steelers,23,20,-7,44.5
rotowire,Patriots,34,Bengals,27,NYGNE,4765859,NYG,Giants,New York Giants,BAL,Ravens,Baltimore Ravens,27,27,-7.5,47.5
rotowire,Lions,35,Giants,21,GBDET,4765846,GB,Packers,Green Bay Packers,NE,Patriots,New England Patriots,21,21,-2.5,48.5
rotowire,Packers,21,Vikings,17,GBDET,4765846,GB,Packers,Green Bay Packers,SEA,Seahawks,Seattle Seahawks,21,17,-2.5,48.5
rotowire,Chiefs,28,Colts,24,KCDAL,4765651,KC,Chiefs,Kansas City Chiefs,IND,Colts,Indianapolis Colts,28,24,3,52
rotowire,Seahawks,28,Titans,13,MINSEA,4765855,MIN,Vikings,Minnesota Vikings,TEN,Titans,Tennessee Titans,13,13,-10.5,41
rotowire,Cardinals,24,Jaguars,23,ARITB,4765852,ARI,Cardinals,Arizona Cardinals,TEN,Titans,Tennessee Titans,24,23,-3,45
rotowire,Raiders,17,Browns,12,LVLAC,4765857,LV,Raiders,Las Vegas Raiders,CLE,Browns,Cleveland Browns,17,12,-10,41
rotowire,Eagles,24,Cowboys,21,CHIPHI,4765626,CHI,Bears,Chicago Bears,DAL,Cowboys,Dallas Cowboys,21,21,-7,44.5
rotowire,Saints,19,Falcons,16,NOMIA,4765851,NO,Saints,New Orleans Saints,NYJ,Jets,New York Jets,19,16,-6,41.5
rotowire,Rams,30,Buccaneers,23,LARCAR,4765850,LAR,Rams,Los Angeles Rams,TB,Buccaneers,Tampa Bay Buccaneers,30,23,11,45
rotowire,49ers,24,Panthers,20,SFCLE,4765853,SF,49ers,San Francisco 49ers,CAR,Panthers,Carolina Panthers,24,20,5.5,38
TylerSullivan,Colts,24,Texans,20,HOUIND,4765854,HOU,Texans,Houston Texans,IND,Colts,Indianapolis Colts,20,24,-5,44
TylerSullivan,Chargers,23,Raiders,17,LVLAC,4765857,LV,Raiders,Las Vegas Raiders,LAC,Chargers,Los Angeles Chargers,17,23,-10,41
TylerSullivan,Ravens,27,Bengals,21,CINBAL,4765847,CIN,Bengals,Cincinnati Bengals,BAL,Ravens,Baltimore Ravens,21,27,-7,52
TylerSullivan,49ers,23,Browns,20,SFCLE,4765853,SF,49ers,San Francisco 49ers,CLE,Browns,Cleveland Browns,23,30,5.5,38
TylerSullivan,Patriots,24,Giants,17,NYGNE,4765859,NYG,Giants,New York Giants,NE,Patriots,New England Patriots,17,24,-7.5,47.5
TylerSullivan,Lions,27,Packers,24,GBDET,4765846,GB,Packers,Green Bay Packers,DET,Lions,Detroit Lions,24,27,-2.5,48.5
TylerSullivan,Chiefs,27,Cowboys,23,KCDAL,4765651,KC,Chiefs,Kansas City Chiefs,DAL,Cowboys,Dallas Cowboys,27,23,3,52
TylerSullivan,Bears,24,Eagles,21,CHIPHI,4765626,CHI,Bears,Chicago Bears,PHI,Eagles,Philadelphia Eagles,24,21,-7,44.5
TylerSullivan,Jaguars,27,Titans,17,JACTEN,4765848,JAC,Jaguars,Jacksonville Jaguars,TEN,Titans,Tennessee Titans,27,17,6.5,41.5
TylerSullivan,Dolphins,28,Saints,20,NOMIA,4765851,NO,Saints,New Orleans Saints,MIA,Dolphins,Miami Dolphins,20,28,-6,41.5
TylerSullivan,Falcons,24,Jets,17,ATLNYJ,4765849,ATL,Falcons,Atlanta Falcons,NYJ,Jets,New York Jets,24,17,2.5,39.5
TylerSullivan,Cardinals,24,Buccaneers,21,ARITB,4765852,ARI,Cardinals,Arizona Cardinals,TB,Buccaneers,Tampa Bay Buccaneers,24,21,-3,45
TylerSullivan,Rams,30,Panthers,17,LARCAR,4765850,LAR,Rams,Los Angeles Rams,CAR,Panthers,Carolina Panthers,30,17,11,45
TylerSullivan,Seahawks,27,Vikings,14,MINSEA,4765855,MIN,Vikings,Minnesota Vikings,SEA,Seahawks,Seattle Seahawks,14,27,-10.5,41
TylerSullivan,Bills,30,Steelers,21,BUFPIT,4765856,BUF,Bills,Buffalo Bills,PIT,Steelers,Pittsburgh Steelers,30,21,3.5,48
TylerSullivan,Broncos,27,Commanders,20,DENWAS,4765858,DEN,Broncos,Denver Broncos,WAS,Commanders,Washington Commanders,27,20,6.5,43
PetePrisco,Packers,34,Lions,31,GBDET,4765846,GB,Packers,Green Bay Packers,DET,Lions,Detroit Lions,34,31,-2.5,48.5
PetePrisco,Chiefs,30,Cowboys,24,KCDAL,4765651,KC,Chiefs,Kansas City Chiefs,DAL,Cowboys,Dallas Cowboys,30,24,3,52
PetePrisco,Ravens,31,Bengals,30,CINBAL,4765847,CIN,Bengals,Cincinnati Bengals,BAL,Ravens,Baltimore Ravens,30,31,-7,52
PetePrisco,Eagles,30,Bears,21,CHIPHI,4765626,CHI,Bears,Chicago Bears,PHI,Eagles,Philadelphia Eagles,21,30,-7,44.5
PetePrisco,49ers,21,Browns,20,SFCLE,4765853,SF,49ers,San Francisco 49ers,CLE,Browns,Cleveland Browns,21,20,5.5,38
PetePrisco,Jaguars,21,Titans,17,JACTEN,4765848,JAC,Jaguars,Jacksonville Jaguars,TEN,Titans,Tennessee Titans,21,17,6.5,41.5
PetePrisco,Colts,23,Texans,21,HOUIND,4765854,HOU,Texans,Houston Texans,IND,Colts,Indianapolis Colts,21,23,-5,44
PetePrisco,Jets,19,Falcons,16,ATLNYJ,4765849,ATL,Falcons,Atlanta Falcons,NYJ,Jets,New York Jets,16,19,2.5,39.5
PetePrisco,Dolphins,28,Saints,16,NOMIA,4765851,NO,Saints,New Orleans Saints,MIA,Dolphins,Miami Dolphins,16,28,-6,41.5
