Source,Winner,Winner Score,Loser,Loser Score,GameID,GameIDInt,Away Code,Away Short Name,Away Full Name,Home Code,Home Short Name,Home Full Name,AwayScore,HomeScore,Spread,Total
PetePrisco,Dolphins,30,Bengals,26,CINMIA,4765902,CIN,Bengals,Cincinnati Bengals,MIA,Dolphins,Miami Dolphins,26,30,4,47.5
PetePrisco,Chiefs,24,Titans,17,KCTEN,4765897,KC,Chiefs,Kansas City Chiefs,TEN,Titans,Tennessee Titans,24,17,3,37.5
PetePrisco,Cowboys,33,Chargers,27,LACDAL,4765892,LAC,Chargers,Los Angeles Chargers,DAL,Cowboys,Dallas Cowboys,27,33,-2,50
PetePrisco,Giants,24,Vikings,20,MINNYG,4765896,MIN,Vikings,Minnesota Vikings,NYG,Giants,New York Giants,20,24,3,43.5
PetePrisco,Saints,27,Jets,10,NYJNO,4765894,NYJ,Jets,New York Jets,NO,Saints,New Orleans Saints,10,27,-4.5,40.5
PetePrisco,Buccaneers,23,Panthers,19,TBCAR,4765895,TB,Buccaneers,Tampa Bay Buccaneers,CAR,Panthers,Carolina Panthers,23,19,3,45.5
PetePrisco,Falcons,34,Cardinals,23,ATLARI,4765899,ATL,Falcons,Atlanta Falcons,ARI,Cardinals,Arizona Cardinals,34,23,3,48
PetePrisco,Jaguars,27,Broncos,26,JACDEN,4765898,JAC,Jaguars,Jacksonville Jaguars,DEN,Broncos,Denver Broncos,27,26,-3,47
PetePrisco,Lions,33,Steelers,27,PITDET,4765901,PIT,Steelers,Pittsburgh Steelers,DET,Lions,Detroit Lions,27,33,-6.5,52
PetePrisco,Ravens,30,Patriots,26,NEBAL,4765893,NE,Patriots,New England Patriots,BAL,Ravens,Baltimore Ravens,26,30,-3,48
PetePrisco,49ers,27,Colts,23,SFIND,4765903,SF,49ers,San Francisco 49ers,IND,Colts,Indianapolis Colts,27,23,5.5,46.5
PetePrisco,Texans,31,Raiders,9,LVHOU,4765900,LV,Raiders,Las Vegas Raiders,HOU,Texans,Houston Texans,9,31,-14,38.5
BillBender,Rams,23,Seahawks,20,LARSEA,4765890,LAR,Rams,Los Angeles Rams,SEA,Seahawks,Seattle Seahawks,23,20,-1.5,43
BillBender,Eagles,27,Commanders,17,PHIWAS,4765625,PHI,Eagles,Philadelphia Eagles,WAS,Commanders,Washington Commanders,27,17,7,44.5
BillBender,Bears,28,Packers,26,GBCHI,4765624,GB,Packers,Green Bay Packers,CHI,Bears,Chicago Bears,26,28,-1,47
BillBender,Bills,28,Browns,20,BUFCLE,4765891,BUF,Bills,Buffalo Bills,CLE,Browns,Cleveland Browns,28,20,10.5,41.5
BillBender,Chargers,28,Cowboys,25,LACDAL,4765892,LAC,Chargers,Los Angeles Chargers,DAL,Cowboys,Dallas Cowboys,28,25,-2,50
BillBender,Chiefs,24,Titans,16,KCTEN,4765897,KC,Chiefs,Kansas City Chiefs,TEN,Titans,Tennessee Titans,24,16,3,37.5
BillBender,Dolphins,27,Bengals,24,CINMIA,4765902,CIN,Bengals,Cincinnati Bengals,MIA,Dolphins,Miami Dolphins,24,27,4,47.5
BillBender,Saints,20,Jets,17,NYJNO,4765894,NYJ,Jets,New York Jets,NO,Saints,New Orleans Saints,17,20,-4.5,40.5
BillBender,Vikings,24,Giants,17,MINNYG,4765896,MIN,Vikings,Minnesota Vikings,NYG,Giants,New York Giants,24,17,3,43.5
BillBender,Buccaneers,31,Panthers,26,TBCAR,4765895,TB,Buccaneers,Tampa Bay Buccaneers,CAR,Panthers,Carolina Panthers,31,26,3,45.5
BillBender,Broncos,30,Jaguars,24,JACDEN,4765898,JAC,Jaguars,Jacksonville Jaguars,DEN,Broncos,Denver Broncos,24,30,-3,47
BillBender,Falcons,31,Cardinals,23,ATLARI,4765899,ATL,Falcons,Atlanta Falcons,ARI,Cardinals,Arizona Cardinals,31,23,3,48
BillBender,Lions,34,Steelers,29,PITDET,4765901,PIT,Steelers,Pittsburgh Steelers,DET,Lions,Detroit Lions,29,34,-6.5,52
BillBender,Texans,23,Raiders,10,LVHOU,4765900,LV,Raiders,Las Vegas Raiders,HOU,Texans,Houston Texans,10,23,-14,38.5
BillBender,Ravens,28,Patriots,21,NEBAL,4765893,NE,Patriots,New England Patriots,BAL,Ravens,Baltimore Ravens,21,28,-3,48
BillBender,49ers,25,Colts,23,SFIND,4765903,SF,49ers,San Francisco 49ers,IND,Colts,Indianapolis Colts,25,23,5.5,46.5
DataSkrive,Seahawks,25,Rams,24,LARSEA,4765890,LAR,Rams,Los Angeles Rams,SEA,Seahawks,Seattle Seahawks,24,25,-1.5,43
DataSkrive,Eagles,27,Commanders,17,PHIWAS,4765625,PHI,Eagles,Philadelphia Eagles,WAS,Commanders,Washington Commanders,27,17,7,44.5
DataSkrive,Bears,25,Packers,23,GBCHI,4765624,GB,Packers,Green Bay Packers,CHI,Bears,Chicago Bears,23,25,-1,47
DataSkrive,Dolphins,28,Bengals,21,CINMIA,4765902,CIN,Bengals,Cincinnati Bengals,MIA,Dolphins,Miami Dolphins,21,28,4,47.5
DataSkrive,Saints,27,Jets,17,NYJNO,4765894,NYJ,Jets,New York Jets,NO,Saints,New Orleans Saints,17,27,-4.5,40.5
DataSkrive,Chargers,26,Cowboys,25,LACDAL,4765892,LAC,Chargers,Los Angeles Chargers,DAL,Cowboys,Dallas Cowboys,26,25,-2,50
DataSkrive,Buccaneers,23,Panthers,22,TBCAR,4765895,TB,Buccaneers,Tampa Bay Buccaneers,CAR,Panthers,Carolina Panthers,23,22,3,45.5
DataSkrive,Vikings,24,Giants,23,MINNYG,4765896,MIN,Vikings,Minnesota Vikings,NYG,Giants,New York Giants,24,23,3,43.5
DataSkrive,Bills,31,Browns,15,BUFCLE,4765891,BUF,Bills,Buffalo Bills,CLE,Browns,Cleveland Browns,31,15,10.5,41.5
DataSkrive,Chiefs,25,Titans,18,KCTEN,4765897,KC,Chiefs,Kansas City Chiefs,TEN,Titans,Tennessee Titans,25,18,3,37.5
DataSkrive,Cardinals,24,Falcons,23,ATLARI,4765899,ATL,Falcons,Atlanta Falcons,ARI,Cardinals,Arizona Cardinals,23,24,3,48
DataSkrive,Jaguars,23,Broncos,22,JACDEN,4765898,JAC,Jaguars,Jacksonville Jaguars,DEN,Broncos,Denver Broncos,23,22,-3,47
DataSkrive,Lions,29,Steelers,22,PITDET,4765901,PIT,Steelers,Pittsburgh Steelers,DET,Lions,Detroit Lions,22,29,-6.5,52
DataSkrive,Texans,34,Raiders,6,LVHOU,4765900,LV,Raiders,Las Vegas Raiders,HOU,Texans,Houston Texans,6,34,-14,38.5
DataSkrive,Patriots,24,Ravens,23,NEBAL,4765893,NE,Patriots,New England Patriots,BAL,Ravens,Baltimore Ravens,24,23,-3,48
DataSkrive,Colts,24,49ers,23,SFIND,4765903,SF,49ers,San Francisco 49ers,IND,Colts,Indianapolis Colts,23,24,5.5,46.5
VinnieIyer,Rams,27,Seahawks,23,LARSEA,4765890,LAR,Rams,Los Angeles Rams,SEA,Seahawks,Seattle Seahawks,27,23,-1.5,43
VinnieIyer,Lions,30,Steelers,24,PITDET,4765901,PIT,Steelers,Pittsburgh Steelers,DET,Lions,Detroit Lions,24,30,-6.5,52
VinnieIyer,Eagles,34,Commanders,17,PHIWAS,4765625,PHI,Eagles,Philadelphia Eagles,WAS,Commanders,Washington Commanders,34,17,7,44.5
VinnieIyer,Patriots,27,Ravens,24,NEBAL,4765893,NE,Patriots,New England Patriots,BAL,Ravens,Baltimore Ravens,27,24,-3,48
VinnieIyer,Packers,20,Bears,17,GBCHI,4765624,GB,Packers,Green Bay Packers,CHI,Bears,Chicago Bears,20,17,-1,47
VinnieIyer,Bills,24,Browns,10,BUFCLE,4765891,BUF,Bills,Buffalo Bills,CLE,Browns,Cleveland Browns,24,10,10.5,41.5
VinnieIyer,Chargers,24,Cowboys,17,LACDAL,4765892,LAC,Chargers,Los Angeles Chargers,DAL,Cowboys,Dallas Cowboys,24,17,-2,50
VinnieIyer,Chiefs,27,Titans,20,KCTEN,4765897,KC,Chiefs,Kansas City Chiefs,TEN,Titans,Tennessee Titans,27,20,3,37.5
VinnieIyer,Dolphins,27,Bengals,24,CINMIA,4765902,CIN,Bengals,Cincinnati Bengals,MIA,Dolphins,Miami Dolphins,24,27,4,47.5
VinnieIyer,Saints,23,Jets,13,NYJNO,4765894,NYJ,Jets,New York Jets,NO,Saints,New Orleans Saints,13,23,-4.5,40.5
VinnieIyer,Vikings,27,Giants,20,MINNYG,4765896,MIN,Vikings,Minnesota Vikings,NYG,Giants,New York Giants,27,20,3,43.5
VinnieIyer,Buccaneers,24,Panthers,20,TBCAR,4765895,TB,Buccaneers,Tampa Bay Buccaneers,CAR,Panthers,Carolina Panthers,24,20,3,45.5
VinnieIyer,Broncos,20,Jaguars,19,JACDEN,4765898,JAC,Jaguars,Jacksonville Jaguars,DEN,Broncos,Denver Broncos,19,20,-3,47
VinnieIyer,Cardinals,24,Falcons,20,ATLARI,4765899,ATL,Falcons,Atlanta Falcons,ARI,Cardinals,Arizona Cardinals,20,24,3,48
VinnieIyer,Texans,34,Raiders,10,LVHOU,4765900,LV,Raiders,Las Vegas Raiders,HOU,Texans,Houston Texans,10,34,-14,38.5
VinnieIyer,49ers,27,Colts,24,SFIND,4765903,SF,49ers,San Francisco 49ers,IND,Colts,Indianapolis Colts,27,24,5.5,46.5
Dimers,SEAHAWKS,22,RAMS,21,LARSEA,4765890,LAR,Rams,Los Angeles Rams,SEA,Seahawks,Seattle Seahawks,21,22,-1.5,43
Dimers,EAGLES,25,COMMANDERS,20,PHIWAS,4765625,PHI,Eagles,Philadelphia Eagles,WAS,Commanders,Washington Commanders,25,20,7,44.5
Dimers,PACKERS,24,BEARS,22,GBCHI,4765624,GB,Packers,Green Bay Packers,CHI,Bears,Chicago Bears,24,22,-1,47
Dimers,BILLS,26,BROWNS,16,BUFCLE,4765891,BUF,Bills,Buffalo Bills,CLE,Browns,Cleveland Browns,26,16,10.5,41.5
Dimers,COWBOYS,26,CHARGERS,23,LACDAL,4765892,LAC,Chargers,Los Angeles Chargers,DAL,Cowboys,Dallas Cowboys,23,26,-2,50
Dimers,SAINTS,22,JETS,18,NYJNO,4765894,NYJ,Jets,New York Jets,NO,Saints,New Orleans Saints,18,22,-4.5,40.5
Dimers,BUCCANEERS,24,PANTHERS,21,TBCAR,4765895,TB,Buccaneers,Tampa Bay Buccaneers,CAR,Panthers,Carolina Panthers,24,21,3,45.5
Dimers,VIKINGS,22,GIANTS,21,MINNYG,4765896,MIN,Vikings,Minnesota Vikings,NYG,Giants,New York Giants,22,21,3,43.5
Dimers,CHIEFS,21,TITANS,18,KCTEN,4765897,KC,Chiefs,Kansas City Chiefs,TEN,Titans,Tennessee Titans,21,18,3,37.5
Dimers,BENGALS,26,DOLPHINS,22,CINMIA,4765902,CIN,Bengals,Cincinnati Bengals,MIA,Dolphins,Miami Dolphins,26,22,4,47.5
Dimers,BRONCOS,24,JAGUARS,22,JACDEN,4765898,JAC,Jaguars,Jacksonville Jaguars,DEN,Broncos,Denver Broncos,22,24,-3,47
Dimers,FALCONS,24,CARDINALS,23,ATLARI,4765899,ATL,Falcons,Atlanta Falcons,ARI,Cardinals,Arizona Cardinals,24,23,3,48
Dimers,TEXANS,26,RAIDERS,12,LVHOU,4765900,LV,Raiders,Las Vegas Raiders,HOU,Texans,Houston Texans,12,26,-14,38.5
Dimers,LIONS,29,STEELERS,22,PITDET,4765901,PIT,Steelers,Pittsburgh Steelers,DET,Lions,Detroit Lions,22,29,-6.5,52
Dimers,RAVENS,25,PATRIOTS,23,NEBAL,4765893,NE,Patriots,New England Patriots,BAL,Ravens,Baltimore Ravens,23,25,-3,48
JarrettBell,Rams,26,Seahawks,23,LARSEA,4765890,LAR,Rams,Los Angeles Rams,SEA,Seahawks,Seattle Seahawks,26,23,-1.5,43
NickBrinkerhoff,Rams,27,Seahawks,23,LARSEA,4765890,LAR,Rams,Los Angeles Rams,SEA,Seahawks,Seattle Seahawks,27,23,-1.5,43
ChrisBumbaca,Seahawks,16,Rams,14,LARSEA,4765890,LAR,Rams,Los Angeles Rams,SEA,Seahawks,Seattle Seahawks,14,16,-1.5,43
NateDavis,Rams,27,Seahawks,24,LARSEA,4765890,LAR,Rams,Los Angeles Rams,SEA,Seahawks,Seattle Seahawks,27,24,-1.5,43
TylerDragon,Rams,24,Seahawks,20,LARSEA,4765890,LAR,Rams,Los Angeles Rams,SEA,Seahawks,Seattle Seahawks,24,20,-1.5,43
MikeMiddlehurst-Schwartz,Rams,21,Seahawks,16,LARSEA,4765890,LAR,Rams,Los Angeles Rams,SEA,Seahawks,Seattle Seahawks,21,16,-1.5,43
JarrettBell,Eagles,31,Commanders,22,PHIWAS,4765625,PHI,Eagles,Philadelphia Eagles,WAS,Commanders,Washington Commanders,31,22,7,44.5
NickBrinkerhoff,Eagles,26,Commanders,17,PHIWAS,4765625,PHI,Eagles,Philadelphia Eagles,WAS,Commanders,Washington Commanders,26,17,7,44.5
ChrisBumbaca,Eagles,20,Commanders,17,PHIWAS,4765625,PHI,Eagles,Philadelphia Eagles,WAS,Commanders,Washington Commanders,20,17,7,44.5
NateDavis,Eagles,30,Commanders,20,PHIWAS,4765625,PHI,Eagles,Philadelphia Eagles,WAS,Commanders,Washington Commanders,30,20,7,44.5
TylerDragon,Eagles,28,Commanders,17,PHIWAS,4765625,PHI,Eagles,Philadelphia Eagles,WAS,Commanders,Washington Commanders,28,17,7,44.5
MikeMiddlehurst-Schwartz,Eagles,26,Commanders,14,PHIWAS,4765625,PHI,Eagles,Philadelphia Eagles,WAS,Commanders,Washington Commanders,26,14,7,44.5
JarrettBell,Bears,29,Packers,26,GBCHI,4765624,GB,Packers,Green Bay Packers,CHI,Bears,Chicago Bears,26,29,-1,47
NickBrinkerhoff,Bears,28,Packers,24,GBCHI,4765624,GB,Packers,Green Bay Packers,CHI,Bears,Chicago Bears,24,28,-1,47
ChrisBumbaca,Packers,32,Bears,29,GBCHI,4765624,GB,Packers,Green Bay Packers,CHI,Bears,Chicago Bears,32,29,-1,47
NateDavis,Bears,23,Packers,20,GBCHI,4765624,GB,Packers,Green Bay Packers,CHI,Bears,Chicago Bears,20,23,-1,47
TylerDragon,Packers,25,Bears,21,GBCHI,4765624,GB,Packers,Green Bay Packers,CHI,Bears,Chicago Bears,25,21,-1,47
MikeMiddlehurst-Schwartz,Bears,28,Packers,27,GBCHI,4765624,GB,Packers,Green Bay Packers,CHI,Bears,Chicago Bears,27,28,-1,47
JarrettBell,Buccaneers,27,Panthers,22,TBCAR,4765895,TB,Buccaneers,Tampa Bay Buccaneers,CAR,Panthers,Carolina Panthers,27,22,3,45.5
NickBrinkerhoff,Buccaneers,30,Panthers,22,TBCAR,4765895,TB,Buccaneers,Tampa Bay Buccaneers,CAR,Panthers,Carolina Panthers,30,22,3,45.5
ChrisBumbaca,Panthers,30,Buccaneers,26,TBCAR,4765895,TB,Buccaneers,Tampa Bay Buccaneers,CAR,Panthers,Carolina Panthers,26,30,3,45.5
NateDavis,Panthers,27,Buccaneers,24,TBCAR,4765895,TB,Buccaneers,Tampa Bay Buccaneers,CAR,Panthers,Carolina Panthers,24,27,3,45.5
TylerDragon,Buccaneers,25,Panthers,20,TBCAR,4765895,TB,Buccaneers,Tampa Bay Buccaneers,CAR,Panthers,Carolina Panthers,25,20,3,45.5
MikeMiddlehurst-Schwartz,Panthers,27,Buccaneers,23,TBCAR,4765895,TB,Buccaneers,Tampa Bay Buccaneers,CAR,Panthers,Carolina Panthers,23,27,3,45.5
JarrettBell,Bills,31,Browns,19,BUFCLE,4765891,BUF,Bills,Buffalo Bills,CLE,Browns,Cleveland Browns,31,19,10.5,41.5
NickBrinkerhoff,Bills,23,Browns,14,BUFCLE,4765891,BUF,Bills,Buffalo Bills,CLE,Browns,Cleveland Browns,23,14,10.5,41.5
ChrisBumbaca,Bills,27,Browns,24,BUFCLE,4765891,BUF,Bills,Buffalo Bills,CLE,Browns,Cleveland Browns,27,24,10.5,41.5
NateDavis,Bills,30,Browns,21,BUFCLE,4765891,BUF,Bills,Buffalo Bills,CLE,Browns,Cleveland Browns,30,21,10.5,41.5
TylerDragon,Bills,26,Browns,17,BUFCLE,4765891,BUF,Bills,Buffalo Bills,CLE,Browns,Cleveland Browns,26,17,10.5,41.5
MikeMiddlehurst-Schwartz,Bills,24,Browns,17,BUFCLE,4765891,BUF,Bills,Buffalo Bills,CLE,Browns,Cleveland Browns,24,17,10.5,41.5
JarrettBell,Chargers,27,Cowboys,26,LACDAL,4765892,LAC,Chargers,Los Angeles Chargers,DAL,Cowboys,Dallas Cowboys,27,26,-2,50
NickBrinkerhoff,Chargers,31,Cowboys,27,LACDAL,4765892,LAC,Chargers,Los Angeles Chargers,DAL,Cowboys,Dallas Cowboys,31,27,-2,50
ChrisBumbaca,Cowboys,23,Chargers,20,LACDAL,4765892,LAC,Chargers,Los Angeles Chargers,DAL,Cowboys,Dallas Cowboys,20,23,-2,50
NateDavis,Chargers,27,Cowboys,24,LACDAL,4765892,LAC,Chargers,Los Angeles Chargers,DAL,Cowboys,Dallas Cowboys,27,24,-2,50
TylerDragon,Chargers,23,Cowboys,20,LACDAL,4765892,LAC,Chargers,Los Angeles Chargers,DAL,Cowboys,Dallas Cowboys,23,20,-2,50
MikeMiddlehurst-Schwartz,Chargers,31,Cowboys,28,LACDAL,4765892,LAC,Chargers,Los Angeles Chargers,DAL,Cowboys,Dallas Cowboys,31,28,-2,50
JarrettBell,Saints,20,Jets,13,NYJNO,4765894,NYJ,Jets,New York Jets,NO,Saints,New Orleans Saints,13,20,-4.5,40.5
NickBrinkerhoff,Saints,24,Jets,17,NYJNO,4765894,NYJ,Jets,New York Jets,NO,Saints,New Orleans Saints,17,24,-4.5,40.5
ChrisBumbaca,Saints,20,Jets,10,NYJNO,4765894,NYJ,Jets,New York Jets,NO,Saints,New Orleans Saints,10,20,-4.5,40.5
NateDavis,Saints,24,Jets,13,NYJNO,4765894,NYJ,Jets,New York Jets,NO,Saints,New Orleans Saints,13,24,-4.5,40.5
TylerDragon,Saints,20,Jets,17,NYJNO,4765894,NYJ,Jets,New York Jets,NO,Saints,New Orleans Saints,17,20,-4.5,40.5
MikeMiddlehurst-Schwartz,Saints,27,Jets,17,NYJNO,4765894,NYJ,Jets,New York Jets,NO,Saints,New Orleans Saints,17,27,-4.5,40.5
JarrettBell,Vikings,21,Giants,16,MINNYG,4765896,MIN,Vikings,Minnesota Vikings,NYG,Giants,New York Giants,21,16,3,43.5
NickBrinkerhoff,Giants,24,Vikings,21,MINNYG,4765896,MIN,Vikings,Minnesota Vikings,NYG,Giants,New York Giants,21,24,3,43.5
ChrisBumbaca,Giants,31,Vikings,30,MINNYG,4765896,MIN,Vikings,Minnesota Vikings,NYG,Giants,New York Giants,30,31,3,43.5
NateDavis,Vikings,27,Giants,20,MINNYG,4765896,MIN,Vikings,Minnesota Vikings,NYG,Giants,New York Giants,27,20,3,43.5
TylerDragon,Vikings,21,Giants,17,MINNYG,4765896,MIN,Vikings,Minnesota Vikings,NYG,Giants,New York Giants,21,17,3,43.5
MikeMiddlehurst-Schwartz,Vikings,28,Giants,14,MINNYG,4765896,MIN,Vikings,Minnesota Vikings,NYG,Giants,New York Giants,28,14,3,43.5
JarrettBell,Chiefs,23,Titans,16,KCTEN,4765897,KC,Chiefs,Kansas City Chiefs,TEN,Titans,Tennessee Titans,23,16,3,37.5
NickBrinkerhoff,Titans,23,Chiefs,20,KCTEN,4765897,KC,Chiefs,Kansas City Chiefs,TEN,Titans,Tennessee Titans,20,23,3,37.5
ChrisBumbaca,Chiefs,16,Titans,15,KCTEN,4765897,KC,Chiefs,Kansas City Chiefs,TEN,Titans,Tennessee Titans,16,15,3,37.5
NateDavis,Chiefs,20,Titans,13,KCTEN,4765897,KC,Chiefs,Kansas City Chiefs,TEN,Titans,Tennessee Titans,20,13,3,37.5
TylerDragon,Chiefs,22,Titans,20,KCTEN,4765897,KC,Chiefs,Kansas City Chiefs,TEN,Titans,Tennessee Titans,22,20,3,37.5
MikeMiddlehurst-Schwartz,Chiefs,26,Titans,19,KCTEN,4765897,KC,Chiefs,Kansas City Chiefs,TEN,Titans,Tennessee Titans,26,19,3,37.5
JarrettBell,Bengals,27,Dolphins,24,CINMIA,4765902,CIN,Bengals,Cincinnati Bengals,MIA,Dolphins,Miami Dolphins,27,24,4,47.5
NickBrinkerhoff,Bengals,26,Dolphins,21,CINMIA,4765902,CIN,Bengals,Cincinnati Bengals,MIA,Dolphins,Miami Dolphins,26,21,4,47.5
ChrisBumbaca,Bengals,28,Dolphins,21,CINMIA,4765902,CIN,Bengals,Cincinnati Bengals,MIA,Dolphins,Miami Dolphins,28,21,4,47.5
NateDavis,Bengals,27,Dolphins,17,CINMIA,4765902,CIN,Bengals,Cincinnati Bengals,MIA,Dolphins,Miami Dolphins,27,17,4,47.5
TylerDragon,Bengals,26,Dolphins,24,CINMIA,4765902,CIN,Bengals,Cincinnati Bengals,MIA,Dolphins,Miami Dolphins,26,24,4,47.5
MikeMiddlehurst-Schwartz,Bengals,30,Dolphins,23,CINMIA,4765902,CIN,Bengals,Cincinnati Bengals,MIA,Dolphins,Miami Dolphins,30,23,4,47.5
oddsshark,Rams,20,Seahawks,29,LARSEA,4765890,LAR,Rams,Los Angeles Rams,SEA,Seahawks,Seattle Seahawks,20,29,-1.5,43
oddsshark,Eagles,26,Commanders,22,PHIWAS,4765625,PHI,Eagles,Philadelphia Eagles,WAS,Commanders,Washington Commanders,26,22,7,44.5
oddsshark,Packers,22,Bears,25,GBCHI,4765624,GB,Packers,Green Bay Packers,CHI,Bears,Chicago Bears,22,25,-1,47
oddsshark,Chargers,27,Cowboys,22,LACDAL,4765892,LAC,Chargers,Los Angeles Chargers,DAL,Cowboys,Dallas Cowboys,27,22,-2,50
oddsshark,Jets,18,Saints,28,NYJNO,4765894,NYJ,Jets,New York Jets,NO,Saints,New Orleans Saints,18,28,-4.5,40.5
oddsshark,Chiefs,30,Titans,19,KCTEN,4765897,KC,Chiefs,Kansas City Chiefs,TEN,Titans,Tennessee Titans,30,19,3,37.5
oddsshark,Buccaneers,29,Panthers,20,TBCAR,4765895,TB,Buccaneers,Tampa Bay Buccaneers,CAR,Panthers,Carolina Panthers,29,20,3,45.5
oddsshark,Bills,28,Browns,20,BUFCLE,4765891,BUF,Bills,Buffalo Bills,CLE,Browns,Cleveland Browns,28,20,10.5,41.5
oddsshark,Vikings,22,Giants,27,MINNYG,4765896,MIN,Vikings,Minnesota Vikings,NYG,Giants,New York Giants,22,27,3,43.5
oddsshark,Bengals,23,Dolphins,28,CINMIA,4765902,CIN,Bengals,Cincinnati Bengals,MIA,Dolphins,Miami Dolphins,23,28,4,47.5
oddsshark,FALCONS,23,Cardinals,25,ATLARI,4765899,ATL,Falcons,Atlanta Falcons,ARI,Cardinals,Arizona Cardinals,23,25,3,48
oddsshark,Jaguars,15,Broncos,31,JACDEN,4765898,JAC,Jaguars,Jacksonville Jaguars,DEN,Broncos,Denver Broncos,15,31,-3,47
oddsshark,Raiders,17,Texans,29,LVHOU,4765900,LV,Raiders,Las Vegas Raiders,HOU,Texans,Houston Texans,17,29,-14,38.5
oddsshark,Steelers,18,Lions,32,PITDET,4765901,PIT,Steelers,Pittsburgh Steelers,DET,Lions,Detroit Lions,18,32,-6.5,52
oddsshark,Patriots,21,Ravens,28,NEBAL,4765893,NE,Patriots,New England Patriots,BAL,Ravens,Baltimore Ravens,21,28,-3,48
oddsshark,49ers,24,Colts,26,SFIND,4765903,SF,49ers,San Francisco 49ers,IND,Colts,Indianapolis Colts,24,26,5.5,46.5
DRatings,Rams,21,Seahawks,22,LARSEA,4765890,LAR,Rams,Los Angeles Rams,SEA,Seahawks,Seattle Seahawks,21,22,-1.5,43
DRatings,Bills,30,Browns,13,BUFCLE,4765891,BUF,Bills,Buffalo Bills,CLE,Browns,Cleveland Browns,30,13,10.5,41.5
DRatings,Jets,18,Saints,22,NYJNO,4765894,NYJ,Jets,New York Jets,NO,Saints,New Orleans Saints,18,22,-4.5,40.5
DRatings,Vikings,23,Giants,20,MINNYG,4765896,MIN,Vikings,Minnesota Vikings,NYG,Giants,New York Giants,23,20,3,43.5
DRatings,Buccaneers,24,Panthers,21,TBCAR,4765895,TB,Buccaneers,Tampa Bay Buccaneers,CAR,Panthers,Carolina Panthers,24,21,3,45.5
