Source,Winner,Winner Score,Loser,Loser Score,GameID,GameIDInt,Away Code,Away Short Name,Away Full Name,Home Code,Home Short Name,Home Full Name,AwayScore,HomeScore,Spread,Total
Dimers,VIKINGS,25,BEARS,22,CHIMIN,4765821,CHI,Bears,Chicago Bears,MIN,Vikings,Minnesota Vikings,22,25,-3,48.5
JarrettBell,Vikings,31,Bears,30,CHIMIN,4765821,CHI,Bears,Chicago Bears,MIN,Vikings,Minnesota Vikings,30,31,-3,48.5
NickBrinkerhoff,Vikings,27,Bears,23,CHIMIN,4765821,CHI,Bears,Chicago Bears,MIN,Vikings,Minnesota Vikings,23,27,-3,48.5
ChrisBumbaca,Vikings,24,Bears,20,CHIMIN,4765821,CHI,Bears,Chicago Bears,MIN,Vikings,Minnesota Vikings,20,24,-3,48.5
NateDavis,Vikings,27,Bears,23,CHIMIN,4765821,CHI,Bears,Chicago Bears,MIN,Vikings,Minnesota Vikings,23,27,-3,48.5
TylerDragon,Vikings,24,Bears,20,CHIMIN,4765821,CHI,Bears,Chicago Bears,MIN,Vikings,Minnesota Vikings,20,24,-3,48.5
MikeMiddlehurst-Schwartz,Vikings,24,Bears,16,CHIMIN,4765821,CHI,Bears,Chicago Bears,MIN,Vikings,Minnesota Vikings,16,24,-3,48.5
AliNFL,Vikings,26,Bears,22,CHIMIN,4765821,CHI,Bears,Chicago Bears,MIN,Vikings,Minnesota Vikings,22,26,-3,48.5
BrookeNFL,Vikings,25,Bears,20,CHIMIN,4765821,CHI,Bears,Chicago Bears,MIN,Vikings,Minnesota Vikings,20,25,-3,48.5
DanNFL,Vikings,27,Bears,26,CHIMIN,4765821,CHI,Bears,Chicago Bears,MIN,Vikings,Minnesota Vikings,26,27,-3,48.5
GennaroNFL,Vikings,27,Bears,26,CHIMIN,4765821,CHI,Bears,Chicago Bears,MIN,Vikings,Minnesota Vikings,26,27,-3,48.5
TomNFL,Bears,26,Vikings,21,CHIMIN,4765821,CHI,Bears,Chicago Bears,MIN,Vikings,Minnesota Vikings,26,21,-3,48.5
oddsshark,Bears,25,Vikings,25,CHIMIN,4765821,CHI,Bears,Chicago Bears,MIN,Vikings,Minnesota Vikings,25,25,-3,48.5
DRatings,Bears,22,Vikings,23,CHIMIN,4765821,CHI,Bears,Chicago Bears,MIN,Vikings,Minnesota Vikings,22,23,-3,48.5
oddstrader,Bears,23,Vikings,24,CHIMIN,4765821,CHI,Bears,Chicago Bears,MIN,Vikings,Minnesota Vikings,23,24,-3,48.5
clutchpoints,Vikings,26,Bears,21,CHIMIN,4765821,CHI,Bears,Chicago Bears,MIN,Vikings,Minnesota Vikings,21,26,-3,48.5
NFLSpinzone,Vikings,23,Bears,21,CHIMIN,4765821,CHI,Bears,Chicago Bears,MIN,Vikings,Minnesota Vikings,21,23,-3,48.5
Copilot,Bears,27,Vikings,23,CHIMIN,4765821,CHI,Bears,Chicago Bears,MIN,Vikings,Minnesota Vikings,27,23,-3,48.5
Jeremy Cluff,Bears,28,Vikings,20,CHIMIN,4765821,CHI,Bears,Chicago Bears,MIN,Vikings,Minnesota Vikings,28,20,-3,48.5
JimNicely,Bears,27,Vikings,24,CHIMIN,4765821,CHI,Bears,Chicago Bears,MIN,Vikings,Minnesota Vikings,27,24,-3,48.5
MaldonadoESPN,Vikings,24,Bears,14,CHIMIN,4765821,CHI,Bears,Chicago Bears,MIN,Vikings,Minnesota Vikings,14,24,-3,48.5
MoodyESPN,Vikings,26,Bears,24,CHIMIN,4765821,CHI,Bears,Chicago Bears,MIN,Vikings,Minnesota Vikings,24,26,-3,48.5
WalderESPN,Bears,23,Vikings,17,CHIMIN,4765821,CHI,Bears,Chicago Bears,MIN,Vikings,Minnesota Vikings,23,17,-3,48.5
TylerSullivan,Steelers,30,Bengals,27,CINPIT,4765825,CIN,Bengals,Cincinnati Bengals,PIT,Steelers,Pittsburgh Steelers,27,30,-6,48.5
PetePrisco,Steelers,36,Bengals,30,CINPIT,4765825,CIN,Bengals,Cincinnati Bengals,PIT,Steelers,Pittsburgh Steelers,30,36,-6,48.5
BillBender,Steelers,31,Bengals,24,CINPIT,4765825,CIN,Bengals,Cincinnati Bengals,PIT,Steelers,Pittsburgh Steelers,24,31,-6,48.5
DataSkrive,Steelers,32,Bengals,21,CINPIT,4765825,CIN,Bengals,Cincinnati Bengals,PIT,Steelers,Pittsburgh Steelers,21,32,-6,48.5
Sportsnaut,Steelers,34,Bengals,31,CINPIT,4765825,CIN,Bengals,Cincinnati Bengals,PIT,Steelers,Pittsburgh Steelers,31,34,-6,48.5
VinnieIyer,Steelers,30,Bengals,27,CINPIT,4765825,CIN,Bengals,Cincinnati Bengals,PIT,Steelers,Pittsburgh Steelers,27,30,-6,48.5
Dimers,STEELERS,27,BENGALS,22,CINPIT,4765825,CIN,Bengals,Cincinnati Bengals,PIT,Steelers,Pittsburgh Steelers,22,27,-6,48.5
JarrettBell,Steelers,26,Bengals,24,CINPIT,4765825,CIN,Bengals,Cincinnati Bengals,PIT,Steelers,Pittsburgh Steelers,24,26,-6,48.5
NickBrinkerhoff,Steelers,24,Bengals,17,CINPIT,4765825,CIN,Bengals,Cincinnati Bengals,PIT,Steelers,Pittsburgh Steelers,17,24,-6,48.5
ChrisBumbaca,Steelers,28,Bengals,21,CINPIT,4765825,CIN,Bengals,Cincinnati Bengals,PIT,Steelers,Pittsburgh Steelers,21,28,-6,48.5
NateDavis,Steelers,27,Bengals,23,CINPIT,4765825,CIN,Bengals,Cincinnati Bengals,PIT,Steelers,Pittsburgh Steelers,23,27,-6,48.5
TylerDragon,Steelers,28,Bengals,21,CINPIT,4765825,CIN,Bengals,Cincinnati Bengals,PIT,Steelers,Pittsburgh Steelers,21,28,-6,48.5
MikeMiddlehurst-Schwartz,Steelers,31,Bengals,24,CINPIT,4765825,CIN,Bengals,Cincinnati Bengals,PIT,Steelers,Pittsburgh Steelers,24,31,-6,48.5
AliNFL,Bengals,27,Steelers,24,CINPIT,4765825,CIN,Bengals,Cincinnati Bengals,PIT,Steelers,Pittsburgh Steelers,27,24,-6,48.5
BrookeNFL,Steelers,28,Bengals,26,CINPIT,4765825,CIN,Bengals,Cincinnati Bengals,PIT,Steelers,Pittsburgh Steelers,26,28,-6,48.5
DanNFL,Steelers,27,Bengals,24,CINPIT,4765825,CIN,Bengals,Cincinnati Bengals,PIT,Steelers,Pittsburgh Steelers,24,27,-6,48.5
GennaroNFL,Steelers,30,Bengals,27,CINPIT,4765825,CIN,Bengals,Cincinnati Bengals,PIT,Steelers,Pittsburgh Steelers,27,30,-6,48.5
TomNFL,Steelers,26,Bengals,22,CINPIT,4765825,CIN,Bengals,Cincinnati Bengals,PIT,Steelers,Pittsburgh Steelers,22,26,-6,48.5
oddsshark,Bengals,19,Steelers,30,CINPIT,4765825,CIN,Bengals,Cincinnati Bengals,PIT,Steelers,Pittsburgh Steelers,19,30,-6,48.5
DRatings,Bengals,19,Steelers,26,CINPIT,4765825,CIN,Bengals,Cincinnati Bengals,PIT,Steelers,Pittsburgh Steelers,19,26,-6,48.5
oddstrader,Bengals,22,Steelers,26,CINPIT,4765825,CIN,Bengals,Cincinnati Bengals,PIT,Steelers,Pittsburgh Steelers,22,26,-6,48.5
clutchpoints,Bengals,35,Steelers,33,CINPIT,4765825,CIN,Bengals,Cincinnati Bengals,PIT,Steelers,Pittsburgh Steelers,35,33,-6,48.5
NFLSpinzone,Steelers,27,Bengals,26,CINPIT,4765825,CIN,Bengals,Cincinnati Bengals,PIT,Steelers,Pittsburgh Steelers,26,27,-6,48.5
Copilot,Steelers,30,Bengals,27,CINPIT,4765825,CIN,Bengals,Cincinnati Bengals,PIT,Steelers,Pittsburgh Steelers,27,30,-6,48.5
Jeremy Cluff,Bengals,34,Steelers,27,CINPIT,4765825,CIN,Bengals,Cincinnati Bengals,PIT,Steelers,Pittsburgh Steelers,34,27,-6,48.5
JimNicely,Steelers,28,Bengals,24,CINPIT,4765825,CIN,Bengals,Cincinnati Bengals,PIT,Steelers,Pittsburgh Steelers,24,28,-6,48.5
MaldonadoESPN,Steelers,34,Bengals,28,CINPIT,4765825,CIN,Bengals,Cincinnati Bengals,PIT,Steelers,Pittsburgh Steelers,28,34,-6,48.5
MoodyESPN,Bengals,27,Steelers,21,CINPIT,4765825,CIN,Bengals,Cincinnati Bengals,PIT,Steelers,Pittsburgh Steelers,27,21,-6,48.5
WalderESPN,Bengals,30,Steelers,23,CINPIT,4765825,CIN,Bengals,Cincinnati Bengals,PIT,Steelers,Pittsburgh Steelers,30,23,-6,48.5
TylerSullivan,Cowboys,28,Raiders,24,DALLV,4765831,DAL,Cowboys,Dallas Cowboys,LV,Raiders,Las Vegas Raiders,28,24,3,50
PetePrisco,Cowboys,31,Raiders,20,DALLV,4765831,DAL,Cowboys,Dallas Cowboys,LV,Raiders,Las Vegas Raiders,31,20,3,50
BillBender,Cowboys,31,Raiders,20,DALLV,4765831,DAL,Cowboys,Dallas Cowboys,LV,Raiders,Las Vegas Raiders,31,20,3,50
DataSkrive,Raiders,25,Cowboys,24,DALLV,4765831,DAL,Cowboys,Dallas Cowboys,LV,Raiders,Las Vegas Raiders,24,25,3,50
Sportsnaut,Cowboys,31,Raiders,27,DALLV,4765831,DAL,Cowboys,Dallas Cowboys,LV,Raiders,Las Vegas Raiders,31,27,3,50
VinnieIyer,Cowboys,31,Raiders,20,DALLV,4765831,DAL,Cowboys,Dallas Cowboys,LV,Raiders,Las Vegas Raiders,31,20,3,50
JarrettBell,Cowboys,30,Raiders,24,DALLV,4765831,DAL,Cowboys,Dallas Cowboys,LV,Raiders,Las Vegas Raiders,30,24,3,50
NickBrinkerhoff,Cowboys,27,Raiders,14,DALLV,4765831,DAL,Cowboys,Dallas Cowboys,LV,Raiders,Las Vegas Raiders,27,14,3,50
ChrisBumbaca,Cowboys,28,Raiders,22,DALLV,4765831,DAL,Cowboys,Dallas Cowboys,LV,Raiders,Las Vegas Raiders,28,22,3,50
NateDavis,Cowboys,30,Raiders,23,DALLV,4765831,DAL,Cowboys,Dallas Cowboys,LV,Raiders,Las Vegas Raiders,30,23,3,50
TylerDragon,Cowboys,30,Raiders,24,DALLV,4765831,DAL,Cowboys,Dallas Cowboys,LV,Raiders,Las Vegas Raiders,30,24,3,50
MikeMiddlehurst-Schwartz,Cowboys,31,Raiders,20,DALLV,4765831,DAL,Cowboys,Dallas Cowboys,LV,Raiders,Las Vegas Raiders,31,20,3,50
AliNFL,Cowboys,30,Raiders,23,DALLV,4765831,DAL,Cowboys,Dallas Cowboys,LV,Raiders,Las Vegas Raiders,30,23,3,50
BrookeNFL,Cowboys,30,Raiders,24,DALLV,4765831,DAL,Cowboys,Dallas Cowboys,LV,Raiders,Las Vegas Raiders,30,24,3,50
DanNFL,Cowboys,28,Raiders,24,DALLV,4765831,DAL,Cowboys,Dallas Cowboys,LV,Raiders,Las Vegas Raiders,28,24,3,50
GennaroNFL,Cowboys,32,Raiders,24,DALLV,4765831,DAL,Cowboys,Dallas Cowboys,LV,Raiders,Las Vegas Raiders,32,24,3,50
TomNFL,Cowboys,27,Raiders,23,DALLV,4765831,DAL,Cowboys,Dallas Cowboys,LV,Raiders,Las Vegas Raiders,27,23,3,50
oddsshark,Cowboys,25,Raiders,26,DALLV,4765831,DAL,Cowboys,Dallas Cowboys,LV,Raiders,Las Vegas Raiders,25,26,3,50
DRatings,Cowboys,26,Raiders,23,DALLV,4765831,DAL,Cowboys,Dallas Cowboys,LV,Raiders,Las Vegas Raiders,26,23,3,50
oddstrader,Cowboys,29,Raiders,22,DALLV,4765831,DAL,Cowboys,Dallas Cowboys,LV,Raiders,Las Vegas Raiders,29,22,3,50
SBR,Cowboys,27,Raiders,20,DALLV,4765831,DAL,Cowboys,Dallas Cowboys,LV,Raiders,Las Vegas Raiders,27,20,3,50
clutchpoints,Cowboys,33,Raiders,16,DALLV,4765831,DAL,Cowboys,Dallas Cowboys,LV,Raiders,Las Vegas Raiders,33,16,3,50
NFLSpinzone,Cowboys,31,Raiders,20,DALLV,4765831,DAL,Cowboys,Dallas Cowboys,LV,Raiders,Las Vegas Raiders,31,20,3,50
Copilot,Cowboys,30,Raiders,20,DALLV,4765831,DAL,Cowboys,Dallas Cowboys,LV,Raiders,Las Vegas Raiders,30,20,3,50
Jeremy Cluff,Cowboys,33,Raiders,20,DALLV,4765831,DAL,Cowboys,Dallas Cowboys,LV,Raiders,Las Vegas Raiders,33,20,3,50
JimNicely,Cowboys,35,Raiders,21,DALLV,4765831,DAL,Cowboys,Dallas Cowboys,LV,Raiders,Las Vegas Raiders,35,21,3,50
MaldonadoESPN,Cowboys,26,Raiders,23,DALLV,4765831,DAL,Cowboys,Dallas Cowboys,LV,Raiders,Las Vegas Raiders,26,23,3,50
MoodyESPN,Cowboys,34,Raiders,23,DALLV,4765831,DAL,Cowboys,Dallas Cowboys,LV,Raiders,Las Vegas Raiders,34,23,3,50
WalderESPN,Cowboys,28,Raiders,14,DALLV,4765831,DAL,Cowboys,Dallas Cowboys,LV,Raiders,Las Vegas Raiders,28,14,3,50
TylerSullivan,Lions,27,Eagles,24,DETPHI,4765830,DET,Lions,Detroit Lions,PHI,Eagles,Philadelphia Eagles,27,24,-2.5,47
PetePrisco,Eagles,31,Lions,27,DETPHI,4765830,DET,Lions,Detroit Lions,PHI,Eagles,Philadelphia Eagles,27,31,-2.5,47
BillBender,Lions,28,Eagles,22,DETPHI,4765830,DET,Lions,Detroit Lions,PHI,Eagles,Philadelphia Eagles,28,22,-2.5,47
DataSkrive,Eagles,26,Lions,23,DETPHI,4765830,DET,Lions,Detroit Lions,PHI,Eagles,Philadelphia Eagles,23,26,-2.5,47
Sportsnaut,Lions,31,Eagles,28,DETPHI,4765830,DET,Lions,Detroit Lions,PHI,Eagles,Philadelphia Eagles,31,28,-2.5,47
VinnieIyer,Eagles,41,Lions,38,DETPHI,4765830,DET,Lions,Detroit Lions,PHI,Eagles,Philadelphia Eagles,38,41,-2.5,47
Dimers,EAGLES,25,LIONS,22,DETPHI,4765830,DET,Lions,Detroit Lions,PHI,Eagles,Philadelphia Eagles,22,25,-2.5,47
JarrettBell,Lions,31,Eagles,27,DETPHI,4765830,DET,Lions,Detroit Lions,PHI,Eagles,Philadelphia Eagles,31,27,-2.5,47
NickBrinkerhoff,Lions,31,Eagles,23,DETPHI,4765830,DET,Lions,Detroit Lions,PHI,Eagles,Philadelphia Eagles,31,23,-2.5,47
ChrisBumbaca,Lions,28,Eagles,26,DETPHI,4765830,DET,Lions,Detroit Lions,PHI,Eagles,Philadelphia Eagles,28,26,-2.5,47
NateDavis,Lions,27,Eagles,24,DETPHI,4765830,DET,Lions,Detroit Lions,PHI,Eagles,Philadelphia Eagles,27,24,-2.5,47
TylerDragon,Eagles,27,Lions,26,DETPHI,4765830,DET,Lions,Detroit Lions,PHI,Eagles,Philadelphia Eagles,26,27,-2.5,47
MikeMiddlehurst-Schwartz,Eagles,24,Lions,20,DETPHI,4765830,DET,Lions,Detroit Lions,PHI,Eagles,Philadelphia Eagles,20,24,-2.5,47
AliNFL,Eagles,26,Lions,23,DETPHI,4765830,DET,Lions,Detroit Lions,PHI,Eagles,Philadelphia Eagles,23,26,-2.5,47
BrookeNFL,Eagles,27,Lions,24,DETPHI,4765830,DET,Lions,Detroit Lions,PHI,Eagles,Philadelphia Eagles,24,27,-2.5,47
DanNFL,Lions,26,Eagles,22,DETPHI,4765830,DET,Lions,Detroit Lions,PHI,Eagles,Philadelphia Eagles,26,22,-2.5,47
GennaroNFL,Lions,29,Eagles,27,DETPHI,4765830,DET,Lions,Detroit Lions,PHI,Eagles,Philadelphia Eagles,29,27,-2.5,47
TomNFL,Lions,25,Eagles,22,DETPHI,4765830,DET,Lions,Detroit Lions,PHI,Eagles,Philadelphia Eagles,25,22,-2.5,47
oddsshark,Lions,22,Eagles,26,DETPHI,4765830,DET,Lions,Detroit Lions,PHI,Eagles,Philadelphia Eagles,22,26,-2.5,47
DRatings,Lions,23,Eagles,24,DETPHI,4765830,DET,Lions,Detroit Lions,PHI,Eagles,Philadelphia Eagles,23,24,-2.5,47
clutchpoints,Lions,26,Eagles,25,DETPHI,4765830,DET,Lions,Detroit Lions,PHI,Eagles,Philadelphia Eagles,26,25,-2.5,47
NFLSpinzone,Lions,30,Eagles,24,DETPHI,4765830,DET,Lions,Detroit Lions,PHI,Eagles,Philadelphia Eagles,30,24,-2.5,47
Copilot,Eagles,30,Lions,27,DETPHI,4765830,DET,Lions,Detroit Lions,PHI,Eagles,Philadelphia Eagles,27,30,-2.5,47
Jeremy Cluff,Eagles,27,Lions,20,DETPHI,4765830,DET,Lions,Detroit Lions,PHI,Eagles,Philadelphia Eagles,20,27,-2.5,47
JimNicely,Eagles,27,Lions,24,DETPHI,4765830,DET,Lions,Detroit Lions,PHI,Eagles,Philadelphia Eagles,24,27,-2.5,47
MaldonadoESPN,Eagles,21,Lions,20,DETPHI,4765830,DET,Lions,Detroit Lions,PHI,Eagles,Philadelphia Eagles,20,21,-2.5,47
MoodyESPN,Eagles,30,Lions,24,DETPHI,4765830,DET,Lions,Detroit Lions,PHI,Eagles,Philadelphia Eagles,24,30,-2.5,47
WalderESPN,Lions,24,Eagles,20,DETPHI,4765830,DET,Lions,Detroit Lions,PHI,Eagles,Philadelphia Eagles,24,20,-2.5,47
TylerSullivan,Packers,27,Giants,17,GBNYG,4765822,GB,Packers,Green Bay Packers,NYG,Giants,New York Giants,27,17,7,44
