Source,Winner,Winner Score,Loser,Loser Score,GameID,Away Code,Away Short Name,Away Full Name,Home Code,Home Short Name,Home Full Name,AwayScore,HomeScore
PetePrisco,Chiefs,27,49ers,23,KCSF,KC,Chiefs,Kansas City Chiefs,SF,49ers,San Francisco 49ers,27,23
BleacherReport,Chiefs,23,49ers,21,KCSF,KC,Chiefs,Kansas City Chiefs,SF,49ers,San Francisco 49ers,23,21
BillBender,Chiefs,26,49ers,24,KCSF,KC,Chiefs,Kansas City Chiefs,SF,49ers,San Francisco 49ers,26,24
DataSkrive,Chiefs,26,49ers,19,KCSF,KC,Chiefs,Kansas City Chiefs,SF,49ers,San Francisco 49ers,26,19
MarcusMosher,49ers,26,Chiefs,20,KCSF,KC,Chiefs,Kansas City Chiefs,SF,49ers,San Francisco 49ers,20,26
VinnieIyer,Chiefs,24,49ers,23,KCSF,KC,Chiefs,Kansas City Chiefs,SF,49ers,San Francisco 49ers,24,23
Dimers,49ERS,24,CHIEFS,22,KCSF,KC,Chiefs,Kansas City Chiefs,SF,49ers,San Francisco 49ers,22,24
LorenzoReyes,Chiefs,23,49ers,21,KCSF,KC,Chiefs,Kansas City Chiefs,SF,49ers,San Francisco 49ers,23,21
TylerDragon,Chiefs,23,49ers,20,KCSF,KC,Chiefs,Kansas City Chiefs,SF,49ers,San Francisco 49ers,23,20
RichardMorin,49ers,27,Chiefs,25,KCSF,KC,Chiefs,Kansas City Chiefs,SF,49ers,San Francisco 49ers,25,27
JordanMendoza,49ers,23,Chiefs,21,KCSF,KC,Chiefs,Kansas City Chiefs,SF,49ers,San Francisco 49ers,21,23
TerrySullivan,Chargers,24,Cardinals,20,LACARI,LAC,Chargers,Los Angeles Chargers,ARI,Cardinals,Arizona Cardinals,24,20
PetePrisco,Chargers,27,Cardinals,14,LACARI,LAC,Chargers,Los Angeles Chargers,ARI,Cardinals,Arizona Cardinals,27,14
BleacherReport,Chargers,23,Cardinals,20,LACARI,LAC,Chargers,Los Angeles Chargers,ARI,Cardinals,Arizona Cardinals,23,20
BillBender,Chargers,24,Cardinals,19,LACARI,LAC,Chargers,Los Angeles Chargers,ARI,Cardinals,Arizona Cardinals,24,19
DataSkrive,Chargers,22,Cardinals,18,LACARI,LAC,Chargers,Los Angeles Chargers,ARI,Cardinals,Arizona Cardinals,22,18
MarcusMosher,Cardinals,24,Chargers,20,LACARI,LAC,Chargers,Los Angeles Chargers,ARI,Cardinals,Arizona Cardinals,20,24
VinnieIyer,Chargers,24,Cardinals,17,LACARI,LAC,Chargers,Los Angeles Chargers,ARI,Cardinals,Arizona Cardinals,24,17
LorenzoReyes,Chargers,29,Cardinals,13,LACARI,LAC,Chargers,Los Angeles Chargers,ARI,Cardinals,Arizona Cardinals,29,13
TylerDragon,Chargers,23,Cardinals,21,LACARI,LAC,Chargers,Los Angeles Chargers,ARI,Cardinals,Arizona Cardinals,23,21
RichardMorin,Cardinals,28,Chargers,24,LACARI,LAC,Chargers,Los Angeles Chargers,ARI,Cardinals,Arizona Cardinals,24,28
JordanMendoza,Chargers,20,Cardinals,16,LACARI,LAC,Chargers,Los Angeles Chargers,ARI,Cardinals,Arizona Cardinals,20,16
TerrySullivan,Rams,27,Raiders,20,LVLAR,LV,Raiders,Las Vegas Raiders,LAR,Rams,Los Angeles Rams,20,27
PetePrisco,Rams,27,Raiders,19,LVLAR,LV,Raiders,Las Vegas Raiders,LAR,Rams,Los Angeles Rams,19,27
BleacherReport,Rams,24,Raiders,16,LVLAR,LV,Raiders,Las Vegas Raiders,LAR,Rams,Los Angeles Rams,16,24
BillBender,Rams,23,Raiders,20,LVLAR,LV,Raiders,Las Vegas Raiders,LAR,Rams,Los Angeles Rams,20,23
DataSkrive,Rams,28,Raiders,18,LVLAR,LV,Raiders,Las Vegas Raiders,LAR,Rams,Los Angeles Rams,18,28
MarcusMosher,Rams,27,Raiders,17,LVLAR,LV,Raiders,Las Vegas Raiders,LAR,Rams,Los Angeles Rams,17,27
VinnieIyer,Rams,27,Raiders,14,LVLAR,LV,Raiders,Las Vegas Raiders,LAR,Rams,Los Angeles Rams,14,27
Dimers,RAMS,25,RAIDERS,19,LVLAR,LV,Raiders,Las Vegas Raiders,LAR,Rams,Los Angeles Rams,19,25
LorenzoReyes,Rams,25,Raiders,10,LVLAR,LV,Raiders,Las Vegas Raiders,LAR,Rams,Los Angeles Rams,10,25
TylerDragon,Rams,24,Raiders,20,LVLAR,LV,Raiders,Las Vegas Raiders,LAR,Rams,Los Angeles Rams,20,24
RichardMorin,Rams,23,Raiders,16,LVLAR,LV,Raiders,Las Vegas Raiders,LAR,Rams,Los Angeles Rams,16,23
JordanMendoza,Rams,22,Raiders,17,LVLAR,LV,Raiders,Las Vegas Raiders,LAR,Rams,Los Angeles Rams,17,22
TerrySullivan,Colts,26,Dolphins,17,MIAIND,MIA,Dolphins,Miami Dolphins,IND,Colts,Indianapolis Colts,17,26
PetePrisco,Colts,21,Dolphins,17,MIAIND,MIA,Dolphins,Miami Dolphins,IND,Colts,Indianapolis Colts,17,21
BleacherReport,Dolphins,23,Colts,20,MIAIND,MIA,Dolphins,Miami Dolphins,IND,Colts,Indianapolis Colts,23,20
BillBender,Colts,24,Dolphins,21,MIAIND,MIA,Dolphins,Miami Dolphins,IND,Colts,Indianapolis Colts,21,24
DataSkrive,Colts,30,Dolphins,10,MIAIND,MIA,Dolphins,Miami Dolphins,IND,Colts,Indianapolis Colts,10,30
MarcusMosher,Dolphins,20,Colts,16,MIAIND,MIA,Dolphins,Miami Dolphins,IND,Colts,Indianapolis Colts,20,16
VinnieIyer,Colts,23,Dolphins,20,MIAIND,MIA,Dolphins,Miami Dolphins,IND,Colts,Indianapolis Colts,20,23
Dimers,COLTS,23,DOLPHINS,20,MIAIND,MIA,Dolphins,Miami Dolphins,IND,Colts,Indianapolis Colts,20,23
LorenzoReyes,Colts,22,Dolphins,16,MIAIND,MIA,Dolphins,Miami Dolphins,IND,Colts,Indianapolis Colts,16,22
TylerDragon,Colts,21,Dolphins,20,MIAIND,MIA,Dolphins,Miami Dolphins,IND,Colts,Indianapolis Colts,20,21
RichardMorin,Colts,18,Dolphins,13,MIAIND,MIA,Dolphins,Miami Dolphins,IND,Colts,Indianapolis Colts,13,18
JordanMendoza,Dolphins,16,Colts,13,MIAIND,MIA,Dolphins,Miami Dolphins,IND,Colts,Indianapolis Colts,16,13
TerrySullivan,Patriots,23,Jaguars,20,NEJAC,NE,Patriots,New England Patriots,JAC,Jaguars,Jacksonville Jaguars,23,20
PetePrisco,Jaguars,29,Patriots,21,NEJAC,NE,Patriots,New England Patriots,JAC,Jaguars,Jacksonville Jaguars,21,29
BleacherReport,Jaguars,24,Patriots,21,NEJAC,NE,Patriots,New England Patriots,JAC,Jaguars,Jacksonville Jaguars,21,24
BillBender,Jaguars,24,Patriots,19,NEJAC,NE,Patriots,New England Patriots,JAC,Jaguars,Jacksonville Jaguars,19,24
DataSkrive,Jaguars,22,Patriots,21,NEJAC,NE,Patriots,New England Patriots,JAC,Jaguars,Jacksonville Jaguars,21,22
MarcusMosher,Jaguars,23,Patriots,19,NEJAC,NE,Patriots,New England Patriots,JAC,Jaguars,Jacksonville Jaguars,19,23
VinnieIyer,Patriots,27,Jaguars,24,NEJAC,NE,Patriots,New England Patriots,JAC,Jaguars,Jacksonville Jaguars,27,24
Dimers,JAGUARS,24,PATRIOTS,18,NEJAC,NE,Patriots,New England Patriots,JAC,Jaguars,Jacksonville Jaguars,18,24
LorenzoReyes,Jaguars,23,Patriots,13,NEJAC,NE,Patriots,New England Patriots,JAC,Jaguars,Jacksonville Jaguars,13,23
TylerDragon,Jaguars,21,Patriots,17,NEJAC,NE,Patriots,New England Patriots,JAC,Jaguars,Jacksonville Jaguars,17,21
RichardMorin,Jaguars,24,Patriots,21,NEJAC,NE,Patriots,New England Patriots,JAC,Jaguars,Jacksonville Jaguars,21,24
JordanMendoza,Jaguars,23,Patriots,13,NEJAC,NE,Patriots,New England Patriots,JAC,Jaguars,Jacksonville Jaguars,13,23
TerrySullivan,Steelers,24,Jets,20,NYJPIT,NYJ,Jets,New York Jets,PIT,Steelers,Pittsburgh Steelers,20,24
PetePrisco,Jets,23,Steelers,17,NYJPIT,NYJ,Jets,New York Jets,PIT,Steelers,Pittsburgh Steelers,23,17
BleacherReport,Jets,21,Steelers,17,NYJPIT,NYJ,Jets,New York Jets,PIT,Steelers,Pittsburgh Steelers,21,17
BillBender,Steelers,23,Jets,17,NYJPIT,NYJ,Jets,New York Jets,PIT,Steelers,Pittsburgh Steelers,17,23
DataSkrive,Steelers,23,Jets,13,NYJPIT,NYJ,Jets,New York Jets,PIT,Steelers,Pittsburgh Steelers,13,23
MarcusMosher,Steelers,20,Jets,16,NYJPIT,NYJ,Jets,New York Jets,PIT,Steelers,Pittsburgh Steelers,16,20
VinnieIyer,Steelers,20,Jets,17,NYJPIT,NYJ,Jets,New York Jets,PIT,Steelers,Pittsburgh Steelers,17,20
Dimers,JETS,20,STEELERS,18,NYJPIT,NYJ,Jets,New York Jets,PIT,Steelers,Pittsburgh Steelers,20,18
LorenzoReyes,Jets,23,Steelers,16,NYJPIT,NYJ,Jets,New York Jets,PIT,Steelers,Pittsburgh Steelers,23,16
TylerDragon,Jets,25,Steelers,20,NYJPIT,NYJ,Jets,New York Jets,PIT,Steelers,Pittsburgh Steelers,25,20
RichardMorin,Steelers,23,Jets,20,NYJPIT,NYJ,Jets,New York Jets,PIT,Steelers,Pittsburgh Steelers,20,23
JordanMendoza,Jets,20,Steelers,18,NYJPIT,NYJ,Jets,New York Jets,PIT,Steelers,Pittsburgh Steelers,20,18
TerrySullivan,Eagles,23,Giants,21,PHINYG,PHI,Eagles,Philadelphia Eagles,NYG,Giants,New York Giants,23,21
PetePrisco,Giants,24,Eagles,20,PHINYG,PHI,Eagles,Philadelphia Eagles,NYG,Giants,New York Giants,20,24
BleacherReport,Eagles,26,Giants,20,PHINYG,PHI,Eagles,Philadelphia Eagles,NYG,Giants,New York Giants,26,20
BillBender,Eagles,24,Giants,14,PHINYG,PHI,Eagles,Philadelphia Eagles,NYG,Giants,New York Giants,24,14
DataSkrive,Eagles,23,Giants,17,PHINYG,PHI,Eagles,Philadelphia Eagles,NYG,Giants,New York Giants,23,17
MarcusMosher,Eagles,23,Giants,16,PHINYG,PHI,Eagles,Philadelphia Eagles,NYG,Giants,New York Giants,23,16
VinnieIyer,Eagles,24,Giants,17,PHINYG,PHI,Eagles,Philadelphia Eagles,NYG,Giants,New York Giants,24,17
Dimers,EAGLES,23,GIANTS,19,PHINYG,PHI,Eagles,Philadelphia Eagles,NYG,Giants,New York Giants,23,19
LorenzoReyes,Eagles,24,Giants,14,PHINYG,PHI,Eagles,Philadelphia Eagles,NYG,Giants,New York Giants,24,14
TylerDragon,Eagles,24,Giants,18,PHINYG,PHI,Eagles,Philadelphia Eagles,NYG,Giants,New York Giants,24,18
RichardMorin,Eagles,30,Giants,12,PHINYG,PHI,Eagles,Philadelphia Eagles,NYG,Giants,New York Giants,30,12
JordanMendoza,Eagles,26,Giants,20,PHINYG,PHI,Eagles,Philadelphia Eagles,NYG,Giants,New York Giants,26,20
TerrySullivan,Falcons,28,Seahawks,26,SEAATL,SEA,Seahawks,Seattle Seahawks,ATL,Falcons,Atlanta Falcons,26,28
PetePrisco,Falcons,34,Seahawks,30,SEAATL,SEA,Seahawks,Seattle Seahawks,ATL,Falcons,Atlanta Falcons,30,34
BleacherReport,Falcons,28,Seahawks,23,SEAATL,SEA,Seahawks,Seattle Seahawks,ATL,Falcons,Atlanta Falcons,23,28
BillBender,Falcons,28,Seahawks,21,SEAATL,SEA,Seahawks,Seattle Seahawks,ATL,Falcons,Atlanta Falcons,21,28
DataSkrive,Falcons,31,Seahawks,17,SEAATL,SEA,Seahawks,Seattle Seahawks,ATL,Falcons,Atlanta Falcons,17,31
MarcusMosher,Seahawks,31,Falcons,27,SEAATL,SEA,Seahawks,Seattle Seahawks,ATL,Falcons,Atlanta Falcons,31,27
VinnieIyer,Falcons,30,Seahawks,27,SEAATL,SEA,Seahawks,Seattle Seahawks,ATL,Falcons,Atlanta Falcons,27,30
Dimers,FALCONS,26,SEAHAWKS,24,SEAATL,SEA,Seahawks,Seattle Seahawks,ATL,Falcons,Atlanta Falcons,24,26
LorenzoReyes,Falcons,29,Seahawks,20,SEAATL,SEA,Seahawks,Seattle Seahawks,ATL,Falcons,Atlanta Falcons,20,29
TylerDragon,Falcons,26,Seahawks,25,SEAATL,SEA,Seahawks,Seattle Seahawks,ATL,Falcons,Atlanta Falcons,25,26
RichardMorin,Falcons,28,Seahawks,13,SEAATL,SEA,Seahawks,Seattle Seahawks,ATL,Falcons,Atlanta Falcons,13,28
JordanMendoza,Falcons,26,Seahawks,22,SEAATL,SEA,Seahawks,Seattle Seahawks,ATL,Falcons,Atlanta Falcons,22,26
TerrySullivan,Bills,30,Titans,17,TENBUF,TEN,Titans,Tennessee Titans,BUF,Bills,Buffalo Bills,17,30
PetePrisco,Bills,23,Titans,17,TENBUF,TEN,Titans,Tennessee Titans,BUF,Bills,Buffalo Bills,17,23
BleacherReport,Bills,24,Titans,14,TENBUF,TEN,Titans,Tennessee Titans,BUF,Bills,Buffalo Bills,14,24
BillBender,Bills,31,Titans,20,TENBUF,TEN,Titans,Tennessee Titans,BUF,Bills,Buffalo Bills,20,31
DataSkrive,Bills,29,Titans,16,TENBUF,TEN,Titans,Tennessee Titans,BUF,Bills,Buffalo Bills,16,29
MarcusMosher,Bills,26,Titans,17,TENBUF,TEN,Titans,Tennessee Titans,BUF,Bills,Buffalo Bills,17,26
VinnieIyer,Bills,33,Titans,13,TENBUF,TEN,Titans,Tennessee Titans,BUF,Bills,Buffalo Bills,13,33
Dimers,BILLS,24,TITANS,16,TENBUF,TEN,Titans,Tennessee Titans,BUF,Bills,Buffalo Bills,16,24
LorenzoReyes,Bills,31,Titans,14,TENBUF,TEN,Titans,Tennessee Titans,BUF,Bills,Buffalo Bills,14,31
TylerDragon,Bills,30,Titans,17,TENBUF,TEN,Titans,Tennessee Titans,BUF,Bills,Buffalo Bills,17,30
RichardMorin,Bills,30,Titans,16,TENBUF,TEN,Titans,Tennessee Titans,BUF,Bills,Buffalo Bills,16,30
JordanMendoza,Bills,31,Titans,13,TENBUF,TEN,Titans,Tennessee Titans,BUF,Bills,Buffalo Bills,13,31
