gameId,year,season,gameWeek,awayTeam.code,awayTeam.fullName,homeTeam.code,homeTeam.fullName,odds.spread,odds.total,odds.history,crowd.awayTeam.score,crowd.homeTeam.score,crowd.spread,crowd.total,crowd.results.winner.correct,crowd.results.winner.push,crowd.results.spread.correct,crowd.results.spread.push,crowd.results.total.correct,crowd.results.total.push,crowd.results.predictionScore,results.awayTeam.score,results.homeTeam.score,results.total,results.spread,startDateTime
4700586,2023,reg,4,ATL,Atlanta Falcons,JAC,Jacksonville Jaguars,-3,42,"[{""date"":{""$date"":""2023-09-25T09:00:34.009Z""},""spread"":-3,""spreadOdds"":-106,""total"":44,""totalOdds"":-111,""awayML"":{""decimal"":2.42,""american"":142},""homeML"":{""decimal"":1.6211,""american"":-161}},{""date"":{""$date"":""2023-09-25T21:00:34.230Z""},""spread"":-3,""spreadOdds"":-105,""total"":44,""totalOdds"":-117,""awayML"":{""decimal"":2.41,""american"":141},""homeML"":{""decimal"":1.625,""american"":-160}},{""date"":{""$date"":""2023-09-26T09:00:34.932Z""},""spread"":-3,""spreadOdds"":-105,""total"":43,""totalOdds"":-107,""awayML"":{""decimal"":2.41,""american"":141},""homeML"":{""decimal"":1.6289,""american"":-159}},{""date"":{""$date"":""2023-09-26T21:00:34.761Z""},""spread"":-3,""spreadOdds"":-107,""total"":43,""totalOdds"":-107,""awayML"":{""decimal"":2.43,""american"":143},""homeML"":{""decimal"":1.6173,""american"":-162}},{""date"":{""$date"":""2023-09-27T09:00:34.279Z""},""spread"":-3,""spreadOdds"":-120,""total"":43,""totalOdds"":-107,""awayML"":{""decimal"":2.57,""american"":157},""homeML"":{""decimal"":1.5587,""american"":-179}},{""date"":{""$date"":""2023-09-27T21:00:35.512Z""},""spread"":-3,""spreadOdds"":-110,""total"":43,""totalOdds"":-107,""awayML"":{""decimal"":2.45,""american"":145},""homeML"":{""decimal"":1.6098,""american"":-164}},{""date"":{""$date"":""2023-09-28T09:00:34.368Z""},""spread"":-3,""spreadOdds"":-112,""total"":43,""totalOdds"":-106,""awayML"":{""decimal"":2.46,""american"":146},""homeML"":{""decimal"":1.5988,""american"":-167}},{""date"":{""$date"":""2023-09-28T21:00:34.042Z""},""spread"":-3,""spreadOdds"":-106,""total"":43,""totalOdds"":-105,""awayML"":{""decimal"":2.41,""american"":141},""homeML"":{""decimal"":1.625,""american"":-160}},{""date"":{""$date"":""2023-09-29T09:00:34.065Z""},""spread"":-3,""spreadOdds"":-106,""total"":43,""totalOdds"":-111,""awayML"":{""decimal"":2.42,""american"":142},""homeML"":{""decimal"":1.6211,""american"":-161}},{""date"":{""$date"":""2023-09-29T21:00:35.878Z""},""spread"":-3,""spreadOdds"":-106,""total"":43,""totalOdds"":-111,""awayML"":{""decimal"":2.41,""american"":141},""homeML"":{""decimal"":1.625,""american"":-160}},{""date"":{""$date"":""2023-09-30T09:00:33.659Z""},""spread"":-3,""spreadOdds"":-107,""total"":43,""totalOdds"":-111,""awayML"":{""decimal"":2.43,""american"":143},""homeML"":{""decimal"":1.6173,""american"":-162}},{""date"":{""$date"":""2023-09-30T21:00:33.248Z""},""spread"":-3,""spreadOdds"":-114,""total"":43,""totalOdds"":-111,""awayML"":{""decimal"":2.5,""american"":150},""homeML"":{""decimal"":1.5848,""american"":-171}},{""date"":{""$date"":""2023-10-01T09:00:33.665Z""},""spread"":-3,""spreadOdds"":-112,""total"":42,""totalOdds"":-103,""awayML"":{""decimal"":2.5,""american"":150},""homeML"":{""decimal"":1.5917,""american"":-169}}]",18,22.75,-4.75,40.75,1,0,1,0,1,0,6,7,23,30,-16,2023-10-01T13:30:00.000Z
4700591,2023,reg,12,MIA,Miami Dolphins,NYJ,N.Y. Jets Jets,10,41,"[{""date"":{""$date"":""2023-11-20T09:00:32.346Z""},""spread"":7.5,""spreadOdds"":-104,""total"":41,""totalOdds"":-107,""awayML"":{""decimal"":1.2841,""american"":-352},""homeML"":{""decimal"":3.89,""american"":289}},{""date"":{""$date"":""2023-11-20T21:00:32.121Z""},""spread"":9.5,""spreadOdds"":103,""total"":40,""totalOdds"":-111,""awayML"":{""decimal"":1.2257,""american"":-443},""homeML"":{""decimal"":4.51,""american"":351}},{""date"":{""$date"":""2023-11-21T09:00:32.203Z""},""spread"":10,""spreadOdds"":-104,""total"":40,""totalOdds"":-111,""awayML"":{""decimal"":1.2183,""american"":-458},""homeML"":{""decimal"":4.62,""american"":362}},{""date"":{""$date"":""2023-11-21T21:00:32.634Z""},""spread"":10,""spreadOdds"":-112,""total"":40,""totalOdds"":102,""awayML"":{""decimal"":1.2278,""american"":-439},""homeML"":{""decimal"":4.49,""american"":349}},{""date"":{""$date"":""2023-11-22T09:00:32.587Z""},""spread"":10,""spreadOdds"":-112,""total"":40,""totalOdds"":103,""awayML"":{""decimal"":1.2252,""american"":-444},""homeML"":{""decimal"":4.52,""american"":352}},{""date"":{""$date"":""2023-11-22T21:00:32.613Z""},""spread"":10,""spreadOdds"":-119,""total"":41,""totalOdds"":-110,""awayML"":{""decimal"":1.2331,""american"":-429},""homeML"":{""decimal"":4.42,""american"":342}},{""date"":{""$date"":""2023-11-23T09:00:32.642Z""},""spread"":10,""spreadOdds"":-119,""total"":41,""totalOdds"":-110,""awayML"":{""decimal"":1.2331,""american"":-429},""homeML"":{""decimal"":4.42,""american"":342}},{""date"":{""$date"":""2023-11-23T21:00:32.676Z""},""spread"":10,""spreadOdds"":-121,""total"":41,""totalOdds"":-119,""awayML"":{""decimal"":1.2262,""american"":-442},""homeML"":{""decimal"":4.51,""american"":351}},{""date"":{""$date"":""2023-11-24T09:00:32.393Z""},""spread"":10,""spreadOdds"":-119,""total"":41,""totalOdds"":-119,""awayML"":{""decimal"":1.2227,""american"":-449},""homeML"":{""decimal"":4.55,""american"":355}}]",29,15,14,44,1,0,1,0,1,0,6,34,13,47,21,2023-11-24T20:00:00.000Z
4700592,2023,reg,16,NYG,N.Y. Giants Giants,PHI,Philadelphia Eagles,-14,42.5,"[{""date"":{""$date"":""2023-12-19T09:00:32.281Z""},""spread"":-10.5,""spreadOdds"":-107,""total"":43.5,""totalOdds"":-104,""awayML"":{""decimal"":4.85,""american"":385},""homeML"":{""decimal"":1.2024,""american"":-494}},{""date"":{""$date"":""2023-12-19T21:00:35.837Z""},""spread"":-12,""spreadOdds"":-109,""total"":42.5,""totalOdds"":-110,""awayML"":{""decimal"":5.71,""american"":471},""homeML"":{""decimal"":1.1582,""american"":-632}},{""date"":{""$date"":""2023-12-20T09:00:32.053Z""},""spread"":-12,""spreadOdds"":-108,""total"":42.5,""totalOdds"":-110,""awayML"":{""decimal"":5.65,""american"":465},""homeML"":{""decimal"":1.161,""american"":-621}},{""date"":{""$date"":""2023-12-20T21:00:36.141Z""},""spread"":-12,""spreadOdds"":-108,""total"":42.5,""totalOdds"":-111,""awayML"":{""decimal"":5.66,""american"":466},""homeML"":{""decimal"":1.1603,""american"":-624}},{""date"":{""$date"":""2023-12-21T09:00:32.558Z""},""spread"":-12,""spreadOdds"":-109,""total"":42.5,""totalOdds"":-111,""awayML"":{""decimal"":5.7,""american"":470},""homeML"":{""decimal"":1.1587,""american"":-630}},{""date"":{""$date"":""2023-12-21T21:01:03.571Z""},""spread"":-13.5,""spreadOdds"":101,""total"":42.5,""totalOdds"":104,""awayML"":{""decimal"":5.99,""american"":499},""homeML"":{""decimal"":1.1475,""american"":-678}},{""date"":{""$date"":""2023-12-22T09:00:32.579Z""},""spread"":-13.5,""spreadOdds"":100,""total"":42.5,""totalOdds"":103,""awayML"":{""decimal"":6.11,""american"":511},""homeML"":{""decimal"":1.1433,""american"":-698}},{""date"":{""$date"":""2023-12-22T21:00:53.604Z""},""spread"":-13.5,""spreadOdds"":-100,""total"":42.5,""totalOdds"":103,""awayML"":{""decimal"":6.17,""american"":517},""homeML"":{""decimal"":1.141,""american"":-709}},{""date"":{""$date"":""2023-12-23T09:00:32.897Z""},""spread"":-13.5,""spreadOdds"":-100,""total"":42.5,""totalOdds"":103,""awayML"":{""decimal"":6.17,""american"":517},""homeML"":{""decimal"":1.141,""american"":-709}},{""date"":{""$date"":""2023-12-23T21:00:32.905Z""},""spread"":-13.5,""spreadOdds"":101,""total"":42.5,""totalOdds"":103,""awayML"":{""decimal"":6.17,""american"":517},""homeML"":{""decimal"":1.1412,""american"":-708}},{""date"":{""$date"":""2023-12-24T09:00:32.234Z""},""spread"":-13.5,""spreadOdds"":101,""total"":42.5,""totalOdds"":103,""awayML"":{""decimal"":6.17,""american"":517},""homeML"":{""decimal"":1.1412,""american"":-708}},{""date"":{""$date"":""2023-12-24T21:00:32.531Z""},""spread"":-13.5,""spreadOdds"":-111,""total"":42.5,""totalOdds"":103,""awayML"":{""decimal"":6.54,""american"":554},""homeML"":{""decimal"":1.1294,""american"":-773}},{""date"":{""$date"":""2023-12-25T09:00:32.403Z""},""spread"":-13.5,""spreadOdds"":-112,""total"":42.5,""totalOdds"":102,""awayML"":{""decimal"":6.6,""american"":560},""homeML"":{""decimal"":1.1277,""american"":-783}},{""date"":{""$date"":""2023-12-25T21:00:31.974Z""},""spread"":-14,""spreadOdds"":-102,""total"":42.5,""totalOdds"":-114,""awayML"":{""decimal"":6.77,""american"":577},""homeML"":{""decimal"":1.1269,""american"":-788}}]",15.67,27,-11.33,42.67,1,0,1,0,1,0,6,25,33,58,-8,2023-12-25T21:30:00.000Z
4700593,2023,reg,17,CIN,Cincinnati Bengals,KC,Kansas City Chiefs,-7,46,"[{""date"":{""$date"":""2023-12-27T09:00:31.493Z""},""spread"":-7.5,""spreadOdds"":102,""total"":44.5,""totalOdds"":-108,""awayML"":{""decimal"":3.71,""american"":271},""homeML"":{""decimal"":1.3049,""american"":-328}},{""date"":{""$date"":""2023-12-27T21:00:31.179Z""},""spread"":-7.5,""spreadOdds"":106,""total"":44.5,""totalOdds"":-108,""awayML"":{""decimal"":3.65,""american"":265},""homeML"":{""decimal"":1.3125,""american"":-320}},{""date"":{""$date"":""2023-12-28T09:00:31.166Z""},""spread"":-7.5,""spreadOdds"":108,""total"":44.5,""totalOdds"":-108,""awayML"":{""decimal"":3.63,""american"":263},""homeML"":{""decimal"":1.3165,""american"":-316}},{""date"":{""$date"":""2023-12-28T21:00:31.632Z""},""spread"":-7.5,""spreadOdds"":108,""total"":44.5,""totalOdds"":-108,""awayML"":{""decimal"":3.63,""american"":263},""homeML"":{""decimal"":1.3165,""american"":-316}},{""date"":{""$date"":""2023-12-29T09:00:30.912Z""},""spread"":-6.5,""spreadOdds"":-110,""total"":44.5,""totalOdds"":-112,""awayML"":{""decimal"":3.5,""american"":250},""homeML"":{""decimal"":1.3356,""american"":-298}},{""date"":{""$date"":""2023-12-29T21:00:31.394Z""},""spread"":-6.5,""spreadOdds"":-106,""total"":44.5,""totalOdds"":-117,""awayML"":{""decimal"":3.45,""american"":245},""homeML"":{""decimal"":1.3425,""american"":-292}},{""date"":{""$date"":""2023-12-30T09:00:31.117Z""},""spread"":-6.5,""spreadOdds"":-108,""total"":44.5,""totalOdds"":-117,""awayML"":{""decimal"":3.48,""american"":248},""homeML"":{""decimal"":1.3378,""american"":-296}},{""date"":{""$date"":""2023-12-30T21:00:30.793Z""},""spread"":-6.5,""spreadOdds"":-106,""total"":44.5,""totalOdds"":-118,""awayML"":{""decimal"":3.45,""american"":245},""homeML"":{""decimal"":1.3425,""american"":-292}},{""date"":{""$date"":""2023-12-31T09:00:30.938Z""},""spread"":-6.5,""spreadOdds"":-106,""total"":43.5,""totalOdds"":-103,""awayML"":{""decimal"":3.45,""american"":245},""homeML"":{""decimal"":1.3413,""american"":-293}},{""date"":{""$date"":""2023-12-31T21:00:47.877Z""},""spread"":-7,""spreadOdds"":-110,""total"":46,""totalOdds"":-103,""awayML"":{""decimal"":3.82,""american"":282},""homeML"":{""decimal"":1.2976,""american"":-336}}]",,,,,,,,,,,,17,25,42,-8,2023-12-31T21:25:00.000Z
4700589,2023,reg,9,MIA,Miami Dolphins,KC,Kansas City Chiefs,-1,51,"[{""date"":{""$date"":""2023-10-30T09:00:35.310Z""},""spread"":-2.5,""spreadOdds"":-118,""total"":50.5,""totalOdds"":-104,""awayML"":{""decimal"":2.34,""american"":134},""homeML"":{""decimal"":1.6579,""american"":-152}},{""date"":{""$date"":""2023-10-30T21:00:35.585Z""},""spread"":-2.5,""spreadOdds"":-104,""total"":50.5,""totalOdds"":100,""awayML"":{""decimal"":2.19,""american"":119},""homeML"":{""decimal"":1.7463,""american"":-134}},{""date"":{""$date"":""2023-10-31T09:00:35.488Z""},""spread"":-2.5,""spreadOdds"":-101,""total"":51,""totalOdds"":-108,""awayML"":{""decimal"":2.16,""american"":116},""homeML"":{""decimal"":1.7634,""american"":-131}},{""date"":{""$date"":""2023-10-31T17:21:48.883Z""},""spread"":-2.5,""spreadOdds"":-105,""total"":51,""totalOdds"":-108,""awayML"":{""decimal"":2.21,""american"":121},""homeML"":{""decimal"":1.7353,""american"":-136}},{""date"":{""$date"":""2023-10-31T21:00:34.638Z""},""spread"":-2.5,""spreadOdds"":-105,""total"":51,""totalOdds"":-108,""awayML"":{""decimal"":2.21,""american"":121},""homeML"":{""decimal"":1.7353,""american"":-136}},{""date"":{""$date"":""2023-10-31T21:02:04.578Z""},""spread"":-2.5,""spreadOdds"":-105,""total"":51,""totalOdds"":-108,""awayML"":{""decimal"":2.21,""american"":121},""homeML"":{""decimal"":1.7353,""american"":-136}},{""date"":{""$date"":""2023-10-31T21:04:33.179Z""},""spread"":-2.5,""spreadOdds"":-105,""total"":51,""totalOdds"":-108,""awayML"":{""decimal"":2.21,""american"":121},""homeML"":{""decimal"":1.7353,""american"":-136}},{""date"":{""$date"":""2023-10-31T23:36:10.310Z""},""spread"":-2.5,""spreadOdds"":-106,""total"":51,""totalOdds"":-113,""awayML"":{""decimal"":2.21,""american"":121},""homeML"":{""decimal"":1.7299,""american"":-137}},{""date"":{""$date"":""2023-10-31T23:41:45.190Z""},""spread"":-2.5,""spreadOdds"":-106,""total"":51,""totalOdds"":-113,""awayML"":{""decimal"":2.21,""american"":121},""homeML"":{""decimal"":1.7299,""american"":-137}},{""date"":{""$date"":""2023-11-01T09:00:34.742Z""},""spread"":-2.5,""spreadOdds"":-107,""total"":51,""totalOdds"":-114,""awayML"":{""decimal"":2.22,""american"":122},""homeML"":{""decimal"":1.7246,""american"":-138}},{""date"":{""$date"":""2023-11-01T21:00:36.070Z""},""spread"":-2.5,""spreadOdds"":109,""total"":51,""totalOdds"":-118,""awayML"":{""decimal"":2.06,""american"":106},""homeML"":{""decimal"":1.8403,""american"":-119}},{""date"":{""$date"":""2023-11-02T09:00:53.342Z""},""spread"":-2.5,""spreadOdds"":110,""total"":51,""totalOdds"":-118,""awayML"":{""decimal"":2.06,""american"":106},""homeML"":{""decimal"":1.8403,""american"":-119}},{""date"":{""$date"":""2023-11-02T09:04:00.467Z""},""spread"":-2.5,""spreadOdds"":110,""total"":51,""totalOdds"":-118,""awayML"":{""decimal"":2.06,""american"":106},""homeML"":{""decimal"":1.8403,""american"":-119}},{""date"":{""$date"":""2023-11-02T09:08:33.730Z""},""spread"":-2.5,""spreadOdds"":110,""total"":51,""totalOdds"":-118,""awayML"":{""decimal"":2.06,""american"":106},""homeML"":{""decimal"":1.8403,""american"":-119}},{""date"":{""$date"":""2023-11-02T21:00:33.972Z""},""spread"":-1,""spreadOdds"":-110,""total"":51,""totalOdds"":-110,""awayML"":{""decimal"":2.05,""american"":105},""homeML"":{""decimal"":1.8475,""american"":-118}},{""date"":{""$date"":""2023-11-03T09:00:34.127Z""},""spread"":-1,""spreadOdds"":-116,""total"":51,""totalOdds"":-110,""awayML"":{""decimal"":2.1,""american"":110},""homeML"":{""decimal"":1.8065,""american"":-124}},{""date"":{""$date"":""2023-11-03T21:00:35.863Z""},""spread"":-1,""spreadOdds"":-117,""total"":50,""totalOdds"":-109,""awayML"":{""decimal"":2.11,""american"":111},""homeML"":{""decimal"":1.8,""american"":-125}},{""date"":{""$date"":""2023-11-04T09:00:33.261Z""},""spread"":-1,""spreadOdds"":-117,""total"":50,""totalOdds"":-108,""awayML"":{""decimal"":2.11,""american"":111},""homeML"":{""decimal"":1.8,""american"":-125}},{""date"":{""$date"":""2023-11-04T21:00:34.280Z""},""spread"":-1,""spreadOdds"":-116,""total"":50,""totalOdds"":-114,""awayML"":{""decimal"":2.1,""american"":110},""homeML"":{""decimal"":1.8065,""american"":-124}},{""date"":{""$date"":""2023-11-04T21:04:06.741Z""},""spread"":-1,""spreadOdds"":-116,""total"":50,""totalOdds"":-114,""awayML"":{""decimal"":2.1,""american"":110},""homeML"":{""decimal"":1.8065,""american"":-124}},{""date"":{""$date"":""2023-11-05T09:00:32.823Z""},""spread"":-1,""spreadOdds"":-110,""total"":51,""totalOdds"":-111,""awayML"":{""decimal"":2.05,""american"":105},""homeML"":{""decimal"":1.8475,""american"":-118}},{""date"":{""$date"":""2023-11-05T09:04:06.185Z""},""spread"":-1,""spreadOdds"":-110,""total"":51,""totalOdds"":-111,""awayML"":{""decimal"":2.05,""american"":105},""homeML"":{""decimal"":1.8475,""american"":-118}}]",30.67,28,2.67,58.67,0,0,0,0,0,0,0,14,21,35,-7,2023-11-05T14:30:00.000Z
4700587,2023,reg,5,JAC,Jacksonville Jaguars,BUF,Buffalo Bills,-5.5,48.5,"[{""date"":{""$date"":""2023-10-02T09:00:34.007Z""},""spread"":-5.5,""spreadOdds"":-110,""total"":47.5,""totalOdds"":-104,""awayML"":{""decimal"":3.09,""american"":209},""homeML"":{""decimal"":1.4082,""american"":-245}},{""date"":{""$date"":""2023-10-02T21:00:35.633Z""},""spread"":-5.5,""spreadOdds"":-110,""total"":47.5,""totalOdds"":-103,""awayML"":{""decimal"":3.1,""american"":210},""homeML"":{""decimal"":1.4065,""american"":-246}},{""date"":{""$date"":""2023-10-03T09:00:33.846Z""},""spread"":-5.5,""spreadOdds"":-111,""total"":47.5,""totalOdds"":102,""awayML"":{""decimal"":3.1,""american"":210},""homeML"":{""decimal"":1.4065,""american"":-246}},{""date"":{""$date"":""2023-10-03T21:00:35.004Z""},""spread"":-5.5,""spreadOdds"":-106,""total"":48.5,""totalOdds"":-105,""awayML"":{""decimal"":3.04,""american"":204},""homeML"":{""decimal"":1.4202,""american"":-238}},{""date"":{""$date"":""2023-10-04T09:00:34.193Z""},""spread"":-5.5,""spreadOdds"":-112,""total"":48.5,""totalOdds"":-105,""awayML"":{""decimal"":3.16,""american"":216},""homeML"":{""decimal"":1.3953,""american"":-253}},{""date"":{""$date"":""2023-10-04T21:00:34.256Z""},""spread"":-5.5,""spreadOdds"":-107,""total"":48.5,""totalOdds"":-111,""awayML"":{""decimal"":3.09,""american"":209},""homeML"":{""decimal"":1.4082,""american"":-245}},{""date"":{""$date"":""2023-10-05T09:00:34.354Z""},""spread"":-5.5,""spreadOdds"":-107,""total"":48.5,""totalOdds"":-113,""awayML"":{""decimal"":3.09,""american"":209},""homeML"":{""decimal"":1.4082,""american"":-245}},{""date"":{""$date"":""2023-10-05T21:00:33.952Z""},""spread"":-5.5,""spreadOdds"":-103,""total"":48.5,""totalOdds"":-111,""awayML"":{""decimal"":3.02,""american"":202},""homeML"":{""decimal"":1.4237,""american"":-236}},{""date"":{""$date"":""2023-10-06T09:00:33.560Z""},""spread"":-5.5,""spreadOdds"":-103,""total"":48.5,""totalOdds"":-111,""awayML"":{""decimal"":3.02,""american"":202},""homeML"":{""decimal"":1.4237,""american"":-236}},{""date"":{""$date"":""2023-10-06T21:00:34.904Z""},""spread"":-5.5,""spreadOdds"":-108,""total"":48.5,""totalOdds"":-102,""awayML"":{""decimal"":3.1,""american"":210},""homeML"":{""decimal"":1.4065,""american"":-246}},{""date"":{""$date"":""2023-10-07T09:00:35.326Z""},""spread"":-5.5,""spreadOdds"":-110,""total"":49,""totalOdds"":-110,""awayML"":{""decimal"":3.13,""american"":213},""homeML"":{""decimal"":1.4,""american"":-250}},{""date"":{""$date"":""2023-10-07T21:00:33.866Z""},""spread"":-5.5,""spreadOdds"":-109,""total"":49,""totalOdds"":-109,""awayML"":{""decimal"":3.1,""american"":210},""homeML"":{""decimal"":1.4065,""american"":-246}},{""date"":{""$date"":""2023-10-08T09:00:33.282Z""},""spread"":-5.5,""spreadOdds"":101,""total"":48.5,""totalOdds"":-115,""awayML"":{""decimal"":3.01,""american"":201},""homeML"":{""decimal"":1.4329,""american"":-231}}]",21.8,26.4,-4.6,48.2,0,0,1,0,1,0,4,25,20,45,5,2023-10-08T13:30:00.000Z
4700588,2023,reg,6,BAL,Baltimore Ravens,TEN,Tennessee Titans,5.5,42.5,"[{""date"":{""$date"":""2023-10-09T09:00:34.217Z""},""spread"":4,""spreadOdds"":-118,""total"":40.5,""totalOdds"":-118,""awayML"":{""decimal"":1.5525,""american"":-181},""homeML"":{""decimal"":2.58,""american"":158}},{""date"":{""$date"":""2023-10-09T21:00:55.946Z""},""spread"":3.5,""spreadOdds"":-111,""total"":39.5,""totalOdds"":-106,""awayML"":{""decimal"":1.5618,""american"":-178},""homeML"":{""decimal"":2.56,""american"":156}},{""date"":{""$date"":""2023-10-10T09:00:53.196Z""},""spread"":3.5,""spreadOdds"":-109,""total"":39.5,""totalOdds"":101,""awayML"":{""decimal"":1.5556,""american"":-180},""homeML"":{""decimal"":2.58,""american"":158}},{""date"":{""$date"":""2023-10-10T21:00:34.135Z""},""spread"":3.5,""spreadOdds"":104,""total"":40.5,""totalOdds"":-102,""awayML"":{""decimal"":1.5,""american"":-200},""homeML"":{""decimal"":2.74,""american"":174}},{""date"":{""$date"":""2023-10-11T09:00:35.517Z""},""spread"":3.5,""spreadOdds"":-102,""total"":41.5,""totalOdds"":-110,""awayML"":{""decimal"":1.5181,""american"":-193},""homeML"":{""decimal"":2.68,""american"":168}},{""date"":{""$date"":""2023-10-11T21:00:34.925Z""},""spread"":3.5,""spreadOdds"":109,""total"":41,""totalOdds"":-111,""awayML"":{""decimal"":1.4785,""american"":-209},""homeML"":{""decimal"":2.81,""american"":181}},{""date"":{""$date"":""2023-10-12T09:00:34.208Z""},""spread"":3.5,""spreadOdds"":109,""total"":41,""totalOdds"":-111,""awayML"":{""decimal"":1.4785,""american"":-209},""homeML"":{""decimal"":2.81,""american"":181}},{""date"":{""$date"":""2023-10-12T21:00:33.850Z""},""spread"":4.5,""spreadOdds"":-114,""total"":41,""totalOdds"":104,""awayML"":{""decimal"":1.5,""american"":-200},""homeML"":{""decimal"":2.74,""american"":174}},{""date"":{""$date"":""2023-10-13T09:00:36.231Z""},""spread"":4.5,""spreadOdds"":-108,""total"":41.5,""totalOdds"":-104,""awayML"":{""decimal"":1.4717,""american"":-212},""homeML"":{""decimal"":2.83,""american"":183}},{""date"":{""$date"":""2023-10-13T21:00:35.064Z""},""spread"":4.5,""spreadOdds"":-107,""total"":41.5,""totalOdds"":-102,""awayML"":{""decimal"":1.4717,""american"":-212},""homeML"":{""decimal"":2.84,""american"":184}},{""date"":{""$date"":""2023-10-14T09:00:34.729Z""},""spread"":4.5,""spreadOdds"":-107,""total"":41.5,""totalOdds"":-101,""awayML"":{""decimal"":1.4695,""american"":-213},""homeML"":{""decimal"":2.84,""american"":184}},{""date"":{""$date"":""2023-10-14T21:00:33.606Z""},""spread"":4.5,""spreadOdds"":-103,""total"":41.5,""totalOdds"":103,""awayML"":{""decimal"":1.431,""american"":-232},""homeML"":{""decimal"":2.99,""american"":199}},{""date"":{""$date"":""2023-10-15T09:00:33.576Z""},""spread"":5.5,""spreadOdds"":102,""total"":42.5,""totalOdds"":-102,""awayML"":{""decimal"":1.3891,""american"":-257},""homeML"":{""decimal"":3.21,""american"":221}}]",22.75,18,4.75,40.75,1,0,0,0,1,0,4,24,16,40,8,2023-10-15T13:30:00.000Z
4700590,2023,reg,10,IND,Indianapolis Colts,NE,New England Patriots,1,42,"[{""date"":{""$date"":""2023-11-06T09:00:32.884Z""},""spread"":2,""spreadOdds"":-107,""total"":43,""totalOdds"":-112,""awayML"":{""decimal"":1.7813,""american"":-128},""homeML"":{""decimal"":2.13,""american"":113}},{""date"":{""$date"":""2023-11-06T21:00:54.261Z""},""spread"":2,""spreadOdds"":-119,""total"":43,""totalOdds"":-101,""awayML"":{""decimal"":1.8475,""american"":-118},""homeML"":{""decimal"":2.05,""american"":105}},{""date"":{""$date"":""2023-11-07T09:00:32.501Z""},""spread"":1,""spreadOdds"":-101,""total"":43,""totalOdds"":-101,""awayML"":{""decimal"":1.8264,""american"":-121},""homeML"":{""decimal"":2.08,""american"":108}},{""date"":{""$date"":""2023-11-07T21:00:32.372Z""},""spread"":1,""spreadOdds"":-101,""total"":43,""totalOdds"":-102,""awayML"":{""decimal"":1.8264,""american"":-121},""homeML"":{""decimal"":2.08,""american"":108}},{""date"":{""$date"":""2023-11-08T09:00:33.615Z""},""spread"":1,""spreadOdds"":100,""total"":43,""totalOdds"":-101,""awayML"":{""decimal"":1.813,""american"":-123},""homeML"":{""decimal"":2.09,""american"":109}},{""date"":{""$date"":""2023-11-08T21:00:32.217Z""},""spread"":1,""spreadOdds"":100,""total"":43,""totalOdds"":102,""awayML"":{""decimal"":1.813,""american"":-123},""homeML"":{""decimal"":2.09,""american"":109}},{""date"":{""$date"":""2023-11-09T09:00:33.157Z""},""spread"":1,""spreadOdds"":100,""total"":43,""totalOdds"":-107,""awayML"":{""decimal"":1.813,""american"":-123},""homeML"":{""decimal"":2.09,""american"":109}},{""date"":{""$date"":""2023-11-09T21:00:33.053Z""},""spread"":1,""spreadOdds"":107,""total"":43,""totalOdds"":-114,""awayML"":{""decimal"":1.7874,""american"":-127},""homeML"":{""decimal"":2.12,""american"":112}},{""date"":{""$date"":""2023-11-10T09:00:52.909Z""},""spread"":1,""spreadOdds"":105,""total"":43,""totalOdds"":-114,""awayML"":{""decimal"":1.8,""american"":-125},""homeML"":{""decimal"":2.11,""american"":111}},{""date"":{""$date"":""2023-11-10T21:00:33.914Z""},""spread"":1,""spreadOdds"":108,""total"":43,""totalOdds"":-112,""awayML"":{""decimal"":1.7813,""american"":-128},""homeML"":{""decimal"":2.13,""american"":113}},{""date"":{""$date"":""2023-11-11T09:00:32.172Z""},""spread"":1,""spreadOdds"":108,""total"":43,""totalOdds"":-112,""awayML"":{""decimal"":1.7813,""american"":-128},""homeML"":{""decimal"":2.13,""american"":113}},{""date"":{""$date"":""2023-11-11T21:00:32.103Z""},""spread"":1,""spreadOdds"":107,""total"":43,""totalOdds"":-113,""awayML"":{""decimal"":1.7874,""american"":-127},""homeML"":{""decimal"":2.13,""american"":113}},{""date"":{""$date"":""2023-11-12T09:00:32.584Z""},""spread"":1,""spreadOdds"":105,""total"":42,""totalOdds"":100,""awayML"":{""decimal"":1.8065,""american"":-124},""homeML"":{""decimal"":2.1,""american"":110}}]",22.33,16,6.33,38.33,1,0,1,0,1,0,6,10,6,16,4,2023-11-12T14:30:00.000Z
